timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),Дождь (незамерзающий) сильный непрерывный,"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Дождь (незамерзающий) сильный с перерывами,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный с перерывами,Дождь (незамерзающий) умеренный непрерывный,В окрестности станции местами туман,Гроза сильная (возможен град),"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Снег,Изменение количества облаков неизвестно,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Морось с дождем слабая,Дождь (незамерзающий),"Осадки за 12 часов, мм",Ливневой дождь очень сильный,"Высота снежного покрова, см",Количество облаков увеличилось,Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Гроза, дождь со снегом слабые","Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Морось (незамерзающая) умеренная с перерывами,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Балл общей облачности,Туман ослабел (небо не видно)
1591272000,"Четверг, 4 июня
12:00 (UTC)",,,14.0,,,,,,,,,,,,,87.7,,,,юго-западный,,,,,2.0,,True,,,,,,,,,,,10.0,734.0,,,,13.3,,,,,,9.0,
1591282800,"Четверг, 4 июня
15:00 (UTC)",,,,,,,,,,,,,,,,77.4,,,,южный,,,,,3.0,,,9,,,,,,,,,,10.0,734.0,,,,14.4,,,,,,7.0,
1591293600,"Четверг, 4 июня
18:00 (UTC)",,,,,,,,,,,,,,,,87.5,,,,южный,,,,17.6,2.0,,,9,,,,,,,,,,,736.0,,,,11.5,,,,,,,
1591304400,"Четверг, 4 июня
21:00 (UTC)",,,,,,,,,,,,,,,,90.3,,,,восточный,,,,,1.0,,,,,,,,,,,,,,736.0,,,,9.4,,,,,,,
1591315200,"Пятница, 5 июня
00:00 (UTC)",,,,,,,,,,,,,,,,90.4,,,,юго-восточный,,,,,1.0,,,,,,,,,,,,,10.0,737.0,,,,10.0,,,,,,0.0,
1591326000,"Пятница, 5 июня
03:00 (UTC)",,,,,,,,,,,,,,,,92.3,,,8.5,юго-восточный,,,,,2.0,,,0,,,,,10,,,,,10.0,737.0,,,,10.2,,,,,,0.0,
1591336800,"Пятница, 5 июня
06:00 (UTC)",,,,,,,,,,,,,,,,73.9,,,8.4,юго-восточный,,,,,3.0,,,0,,,,,,,,,,10.0,737.0,,,,14.7,,,,,,7.0,
1591347600,"Пятница, 5 июня
09:00 (UTC)",,,11.0,,,True,,,,,,,,,,87.6,,,,юго-восточный,,,,,5.0,,,,,,,,,,,,,4.0,738.0,,,,12.6,,,,,,10.0,
1591358400,"Пятница, 5 июня
12:00 (UTC)",,,,True,,,,,,,,,,,,87.7,,,,юго-восточный,,,,,3.0,,,,,,,,,,,,,10.0,737.0,,,,13.0,,,,,,10.0,
1591369200,"Пятница, 5 июня
15:00 (UTC)",,,,,,,,,,,,,,,,87.1,,,,южный,,,,,2.0,,,2,,,,,,,,,,10.0,738.0,,,,13.5,,,,True,,9.0,
1591380000,"Пятница, 5 июня
18:00 (UTC)",,,,,,,,,,,,,,,,88.8,,,,южный,,,,15.7,1.0,,,2,,,,,,,,,,10.0,738.0,,,,12.6,,,,True,,6.0,
1591390800,"Пятница, 5 июня
21:00 (UTC)",,,,,,,,,,,,,,,,94.8,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,739.0,,,,10.1,,,,,,0.0,
1591401600,"Суббота, 6 июня
00:00 (UTC)",,,,,,,,,,,,,,,,95.4,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,10.0,739.0,,,,8.6,,,,,,0.0,
1591412400,"Суббота, 6 июня
03:00 (UTC)",,,,,,,,,,,,,,,,95.4,,,8.2,восточный,,,,,1.0,,,0,,,,,2,,,True,,1.0,740.0,,,,9.9,,,,,,,
1591423200,"Суббота, 6 июня
06:00 (UTC)",,,,,,,,,,,,,,,,95.5,,,8.2,юго-восточный,,,,,2.0,,,0.4,,,,,,,,,,1.0,740.0,,,,13.2,,,,,,,True
1591434000,"Суббота, 6 июня
09:00 (UTC)",,,,,,,,,,,,,,,,82.1,,,,юго-восточный,,,,,2.0,,,,,,True,,,,,,,10.0,740.0,,,,17.7,,,,,,10.0,
1591444800,"Суббота, 6 июня
12:00 (UTC)",,,,,,,,,,,,,,,,65.7,,,,юго-восточный,,,,,3.0,,,,,,,,,,,,,10.0,740.0,,,,21.7,,,,,,9.0,
1591455600,"Суббота, 6 июня
15:00 (UTC)",,,,,,,,True,,,,,,,,70.5,,,,юго-восточный,,,,,1.0,,,менее 0.1,,,,,,,,,,10.0,740.0,,,,21.8,,,,,,10.0,
1591466400,"Суббота, 6 июня
18:00 (UTC)",,,,,,,,,,,,,,,,86.5,,,,восточный,,,,22.8,2.0,,,менее 0.1,,,,,,,,,,10.0,740.0,,,,19.3,,,,True,,10.0,
1591477200,"Суббота, 6 июня
21:00 (UTC)",True,,,,,,,,,,,,,,,91.0,,,,юго-восточный,,,,,1.0,,,,,,,,,,,,,10.0,740.0,,,,18.3,,,,,,10.0,
1591488000,"Воскресенье, 7 июня
00:00 (UTC)",,,12.0,,,,,,,,,,,,,95.0,,,,юго-восточный,,,,,1.0,,,,,,,,,,,,,10.0,741.0,,,,15.8,,,,True,,10.0,
1591498800,"Воскресенье, 7 июня
03:00 (UTC)",,,,,,,,,,,,,,,,95.6,,,15.3,,,,,,0.0,,,23,,,,,24,,,,,10.0,742.0,,,,16.8,,,,,,9.0,
1591509600,"Воскресенье, 7 июня
06:00 (UTC)",,,,,,,,,,,,,,,,72.1,,,15.3,северо-восточный,,,,,1.0,,,24,,,,,,,,,,10.0,743.0,,,,23.1,,,,,,2.0,
1591520400,"Воскресенье, 7 июня
09:00 (UTC)",,,,,,,,,,,,,,,,54.8,,,,юго-западный,,,,,1.0,,,,,,,,,,,,,10.0,743.0,,,,26.2,,,,,,5.0,
1591531200,"Воскресенье, 7 июня
12:00 (UTC)",,,,,,,,,,,,,,,,50.3,,,,северо-восточный,,,,,2.0,,,,,,,,,,,,,10.0,743.0,,,,27.0,,,,True,,5.0,
1591542000,"Воскресенье, 7 июня
15:00 (UTC)",,,,,,,,,,,,,,,,54.0,,,,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,743.0,,,,25.7,,,,,,6.0,
1591552800,"Воскресенье, 7 июня
18:00 (UTC)",,,,,,,,,,,,,,,,77.0,,,,восточный,,,,28.2,1.0,,,0,,,,,,,,,,10.0,743.0,,,,21.2,,,,,,7.0,
1591563600,"Воскресенье, 7 июня
21:00 (UTC)",,,,,,,,,,,,,,,,87.1,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,10.0,743.0,,,,18.8,,,,,,7.0,
1591574400,"Понедельник, 8 июня
00:00 (UTC)",,,,,,,,,,,,,,,,92.1,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,10.0,744.0,,,,17.3,,,,,,9.0,
1591585200,"Понедельник, 8 июня
03:00 (UTC)",,,,,,,,,,,,,,,,90.4,,,16.7,восточный,,,,,1.0,,,0,,,,,0,,,,,10.0,744.0,,,,18.3,,,,,,7.0,
1591596000,"Понедельник, 8 июня
06:00 (UTC)",,,,,,,,,,,,,,,,69.2,,,16.7,юго-восточный,,,,,1.0,,,0,,,,,,,,,,10.0,744.0,,,,24.2,,,,,,0.0,
1591606800,"Понедельник, 8 июня
09:00 (UTC)",,,,,,,,,,,,,,,,51.7,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,27.2,,,,,,2.0,
1591617600,"Понедельник, 8 июня
12:00 (UTC)",,,,,,,,,,,,,,,,46.1,,,,юго-восточный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,28.7,,,,,,4.0,
1591628400,"Понедельник, 8 июня
15:00 (UTC)",,,,,,,,,,,,,,,,46.0,,,,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,743.0,,,,28.0,,,,,,9.0,
1591639200,"Понедельник, 8 июня
18:00 (UTC)",,,,,,,,,,,,,,,,73.0,,,,восточный,,,,29.6,2.0,,,0,,,,,,,,,,10.0,743.0,,,,23.3,,,,,,0.0,
1591650000,"Понедельник, 8 июня
21:00 (UTC)",,,,,,,,,,,,,,,,86.6,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,10.0,743.0,,,,19.8,,,,,,0.0,
1591660800,"Вторник, 9 июня
00:00 (UTC)",,,,,,,,,,,,,,,,91.0,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,,744.0,,,,18.5,,,,,,,
1591671600,"Вторник, 9 июня
03:00 (UTC)",,,,,,,,,,,,,,,,87.1,,,18.4,восточный,,,,,2.0,,,0,,,,,0,,,,,10.0,744.0,,,,19.7,,,,,,0.0,
1591682400,"Вторник, 9 июня
06:00 (UTC)",,,,,,,,,,,,,,,,68.1,,,18.4,восточный,,,,,2.0,,,0,,,,,,,,,,10.0,744.0,,,,25.0,,,,,,4.0,
1591693200,"Вторник, 9 июня
09:00 (UTC)",,,,,,,,,,,,,,,,58.1,,,,юго-восточный,,,,,3.0,,,,,,,,,,,,,10.0,744.0,,,,26.7,,,,,,7.0,
1591704000,"Вторник, 9 июня
12:00 (UTC)",,,,,,,,,,,,,,,,74.2,,,,восточный,,,True,,1.0,,,,,,,,,,,,,10.0,745.0,,,,24.5,,,,,,9.0,
1591714800,"Вторник, 9 июня
15:00 (UTC)",,,,,,,,,,,,,,,,62.2,,,,юго-восточный,,,,,2.0,,,0.3,,,,,,,,,,10.0,744.0,,,,26.2,,,,,,9.0,
1591725600,"Вторник, 9 июня
18:00 (UTC)",,,,,,,,,,,,,,,,75.8,,,,восточный,,,,27.7,2.0,,,0.3,,,,,,,,,,10.0,744.0,,,,23.0,,,,,,10.0,
1591736400,"Вторник, 9 июня
21:00 (UTC)",,,,,,,,,,,,,,,,80.3,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,20.4,,,,,,4.0,
1591747200,"Среда, 10 июня
00:00 (UTC)",,,,,,,,,,,,,,,,82.7,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,18.3,,,,,,0.0,
1591758000,"Среда, 10 июня
03:00 (UTC)",,,,,,,,,,,,,,,,75.2,,,17.7,восточный,,,,,2.0,,,0,,,,,0.3,,,,,10.0,744.0,,,,19.1,,,,,,7.0,
1591768800,"Среда, 10 июня
06:00 (UTC)",,,,,,,,,,,,,,,,59.5,,,17.7,юго-восточный,,,,,3.0,,,0,,,,,,,,,,10.0,740.0,,,,24.5,,,,,,0.0,
1591779600,"Среда, 10 июня
09:00 (UTC)",,,,,,,,,,,,,,,,51.3,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,744.0,,,,28.1,,,,,,0.0,
1591790400,"Среда, 10 июня
12:00 (UTC)",,,,,,,,,,,,,,,,76.0,,,,юго-восточный,,,,,1.0,,,,,,,,,,,,,10.0,744.0,,,,24.1,,,,,True,7.0,
1591801200,"Среда, 10 июня
15:00 (UTC)",,,,,,,,,,,,,,,,57.1,,,,восточный,,,,,4.0,,,0.6,,,,,,,,,,10.0,744.0,,,,26.9,True,,,,,7.0,
1591812000,"Среда, 10 июня
18:00 (UTC)",,,10.0,,,,,,,,,,,,,84.3,,,,восточный,,,,28.5,1.0,,,0.9,,,,,,,,,,10.0,744.0,,,,18.8,,,,True,,6.0,
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,,,,,,,,83.6,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,10.0,744.0,,,,17.6,,,,,,0.0,
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,,,,,,,,,,,,,,86.3,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,16.4,,,,,,0.0,
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,,,,,,,,,,,,,80.1,,,16.2,восточный,,,,,1.0,,,0.3,,,,,0.9,,,,,10.0,744.0,,,,18.4,,,,,,0.0,
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,,,,,,,,59.1,,,16.1,юго-восточный,,,,,1.0,,,0,,,,,,,,,,10.0,744.0,,,,24.4,,,,,,2.0,
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,,,,,,,,,,,48.6,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,744.0,,,,27.6,,,,,,0.0,
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,,,,,,,,,,,40.3,,,,юго-восточный,,,,,3.0,,,,,,,,,,,,,10.0,743.0,,,,28.7,,,,,,0.0,
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,,,,,,,,,,,,,45.7,,,,восточный,,,,,2.0,,,0,,,,,,,,,,10.0,742.0,,,,28.3,,,,,,2.0,
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,,,,,,,,,,,,,,62.8,,,,восточный,,,,29.0,2.0,,,0,,,,,,,,,,10.0,742.0,,,,23.8,,,,,,1.0,
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,,,,,,,,77.8,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,742.0,,,,20.1,,,,,,0.0,
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,,,,,,,86.4,,,,северный,,,,,1.0,,,,,,,,,,,,,10.0,742.0,,,,18.0,,,,,,0.0,
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,,,,,,,,,,,,81.2,,,17.4,северо-восточный,,,,,1.0,,,0,,,,,0,,,,,10.0,741.0,,,,19.3,,,,,,0.0,
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,,,,,,,56.8,,,17.4,восточный,,,,,2.0,,,0,,,,,,,,,,10.0,742.0,,,,25.7,,,,,,0.0,
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,,,,,,44.2,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,741.0,,,,28.1,,,,,,1.0,
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,,,,,,,38.8,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,,,29.6,,,,,,1.0,
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,,,,,,,,,,,,,62.9,,,,восточный,,,,,5.0,,,0,,,,,,,,,,10.0,740.0,,,,25.7,,,,,,0.0,
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,,,,,,,73.7,,,,северо-восточный,,,,29.7,4.0,,,0,,,,,,,,,,10.0,741.0,,,,22.0,,,,,,6.0,
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,11.0,,,,,,,,,,,,,81.6,,,,северо-восточный,,,,,5.0,,,,,,,,,,,,,10.0,741.0,,,,18.2,,,,,,10.0,
1592006400,"Суббота, 13 июня
00:00 (UTC)",True,,10.0,,,,,,,,,,,,,95.0,,,,восточный,,,,,5.0,,,,,,,,,,,,,2.0,741.0,,,,14.9,,,,,,10.0,
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,,,,,,,,,,,,94.9,,,14.2,северо-восточный,,,,,5.0,,,38,,,,,38,,,,,4.0,740.0,,True,,14.2,,,,,,10.0,
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,13.0,True,,,,,,,,,,,,91.2,,,13.0,северо-восточный,,,,,5.0,,,39,,,,,,,,,,10.0,741.0,,,,13.2,,,,,,10.0,
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,13.0,,,,,,,,,,,,,91.2,,,,северо-восточный,,,,,4.0,,,,,,,,,True,,,,10.0,743.0,,,,12.5,,,,,,10.0,
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,12.0,,,,,,,,,,,,,83.6,,,,северо-восточный,,,,,5.0,,,,,,,,,,,,,10.0,744.0,,,,12.3,,,,True,,10.0,
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,12.0,,,,,,,,,,,,,76.2,,,,северо-восточный,,,,,5.0,,,0.3,,,,,,,,,,10.0,744.0,,,,13.2,,,,,,10.0,
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,12.0,,,,,,,,,,,,,76.6,,,,северо-восточный,,,,13.4,4.0,,,0.5,,,,,,,,,,10.0,745.0,,,,12.4,,,,,,9.0,
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,13.0,,,,,,,,,,,,,75.5,,,,северо-восточный,,,,,6.0,,,,,,,,,,,,,10.0,744.0,,,,12.2,,,,,,7.0,
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,10.0,,,,,,,,,,,,,80.2,,,,северо-восточный,,,,,5.0,,,,,,,,,,,,,10.0,744.0,,,,12.0,,,,,,10.0,
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,11.0,,,,,,,,,,,,,78.2,,,11.9,восточный,,,,,6.0,,,0,,,,,1,,,,,10.0,744.0,,,,12.5,,,,,,9.0,
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,12.0,,,,,,,,,,,,,74.9,,,11.9,восточный,,,,,7.0,,,0,,,,,,,,,,10.0,744.0,,,,14.4,,,,,,9.0,
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,13.0,,,,,,,,,,,,,67.0,,,,восточный,,,,,8.0,,,,,,,,,,,,,10.0,745.0,,,,17.8,,,,,,10.0,
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,13.0,,,,,,,,,,,,,64.0,,,,восточный,,,,,7.0,,,,,,,,,,,,,10.0,745.0,,,,19.8,,,,,,10.0,
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,12.0,,,,,,,,,,,,,66.8,,,,восточный,,,,,7.0,,,0,,,,,,,,,,10.0,745.0,,,,18.7,,,,,,9.0,
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,11.0,,,,,,,,,,,,,71.9,,,,восточный,,,,19.9,4.0,,,0,,,,,,,,,,10.0,746.0,,,,17.0,,,,,,7.0,
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,,,,,,,77.4,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,746.0,,,,14.2,,,,,,0.0,
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,,,,,,,78.3,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,745.0,,,,13.4,,,,,,0.0,
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,,,,,,,,,,,77.4,,,13.1,восточный,,,,,5.0,,,0,,,,,0,,,,,10.0,745.0,,,,14.1,,,,,,4.0,
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,,,,,,72.7,,,13.1,восточный,,,,,3.0,,True,менее 0.1,,,,,,,,,,10.0,746.0,,,,16.0,,,,,,9.0,
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,True,,,,,,,60.6,,,,восточный,,,,,5.0,,,,,,,,,,,,,10.0,746.0,,,,20.8,,,,,,4.0,
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,10.0,,,,,,,,,,,,,50.2,,,,восточный,,,,,5.0,,,,,,True,,,,,,,10.0,745.0,,,,24.1,,,,,,5.0,
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,10.0,,,,,,,,,,,,,54.8,,,,восточный,,,,,4.0,,,менее 0.1,,,,,,,,,,10.0,745.0,,,,23.4,,,,,,5.0,
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,,,,,68.2,,,,восточный,,,,24.1,3.0,,,менее 0.1,,,,,,,,,,10.0,745.0,,,,19.1,,,,,,7.0,
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,,,,,74.3,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,745.0,,,,17.0,,,,,,6.0,
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,,,,,,82.4,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,745.0,,,,15.8,,,,,,7.0,
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,,,,,,,,,,,79.3,,,15.7,восточный,,,,,2.0,,,0,,,,,менее 0.1,,,,,10.0,744.0,,,,16.6,,,,,,9.0,
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,,,,,,55.3,,,15.7,юго-восточный,,,,,2.0,,,0,,,,,,,,,,10.0,744.0,,,,22.5,,,,,,2.0,
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,,,,,,43.3,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,744.0,,,,26.8,,,,,,0.0,
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,,,,,,36.3,,,,юго-восточный,,,,,4.0,,,,,,,,,,,,,10.0,744.0,,,,27.9,,,,,,0.0,
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,,,,,,,,,,,38.8,,,,юго-восточный,,,,,3.0,,,0,,,,,,,,,,10.0,743.0,,,,27.0,,,,,,0.0,
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,,,,,,50.5,,,,юго-восточный,,,,28.0,2.0,,,0,,,,,,,,,,10.0,744.0,,,,22.7,,,,,,0.0,
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,,,,,73.6,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,744.0,,,,18.6,,,,,,0.0,
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,,,,,,83.5,,,,восточный,,,,,1.0,,,,,,,,,,,,,,744.0,,,,16.1,,,,,,,
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,,,,,,,,73.0,,,15.7,северо-восточный,,,,,1.0,,,0,,,,,0,,,,,10.0,744.0,,,,18.0,,,,,,0.0,
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,,,,,,44.8,,,15.7,юго-восточный,,,,,1.0,,,0,,,,,,,,,,10.0,745.0,,,,23.9,,,,,,6.0,
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,,,,,,38.0,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,27.0,,,,,,10.0,
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,,,,,,,35.6,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,744.0,,,,27.9,,,,,,7.0,
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,,,,,,,,,,,37.6,,,,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,743.0,,,,27.4,,,,,,1.0,
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,,,,,,64.0,,,,восточный,,,,28.0,1.0,,,0,,,,,,,,,,10.0,743.0,,,,21.8,,,,,,7.0,
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,,,,,,73.3,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,743.0,,,,19.5,,,,,,2.0,
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,,,,,,79.5,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,10.0,743.0,,,,17.8,,,,,,6.0,
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,,,,,,,,,72.4,,,17.6,восточный,,,,,1.0,,,0,,,,,0,,,,,10.0,743.0,,,,19.9,,,,,,2.0,
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,,,,,,50.1,,,17.6,юго-восточный,,,,,1.0,,,0,,,,,,,,,,10.0,744.0,,,,26.3,,,,,,0.0,
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,,,,,38.3,,,,юго-восточный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,27.9,,,,,,0.0,
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,,,,,,,,36.5,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,743.0,,,,29.4,,,,,,0.0,
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,,,,,,,,35.4,,,,восточный,,,,,2.0,,,0,,,,,,,,,,10.0,743.0,,,,28.8,,,,,,0.0,
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,,,,,,65.2,,,,северо-восточный,,,,29.5,1.0,,,0,,,,,,,,,,10.0,743.0,,,,23.4,,,,,,0.0,
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,,,,,77.4,,,,,,,,,0.0,,,,,,,,,,,,,10.0,743.0,,,,20.6,,,,,,0.0,
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,,,,,,78.3,,,,северо-восточный,,,,,2.0,,,,,,,,,,,,,10.0,743.0,,,,20.0,,,,,,0.0,
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,,,,,,,81.3,,,17.9,восточный,,,,,1.0,,,0,,,,,0,,,,,10.0,743.0,,,,20.0,,,,,,2.0,
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,,,,,,64.4,,,17.9,восточный,,,,,2.0,,,0,,,,,,,,,,10.0,744.0,,,,25.2,,,,,,0.0,
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,,,,,45.0,,,,юго-восточный,,,,,2.0,,,,,,,,,,,,,10.0,743.0,,,,28.8,,,,,,2.0,
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,,,,,,,40.7,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,742.0,,,,30.1,,,,,,7.0,
1592578800,"Пятница, 19 июня
15:00 (UTC)",True,,,,,,,,,,,,,,,57.8,,,,юго-восточный,,,,,2.0,,,менее 0.1,,,,,,,,,,10.0,742.0,,,,25.3,,,,,,9.0,
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,,,,,,73.5,,,,западный,,,True,30.2,1.0,,,менее 0.1,,,,,,,,,,10.0,742.0,,,,20.6,,,,,,9.0,
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,,,,,,87.0,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,742.0,,,,18.6,,,,True,,9.0,
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,True,,,,,,,78.1,,,,северо-западный,,,,,1.0,,,,,,,,,,,,,10.0,742.0,,,,19.3,,,,,,7.0,
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,,,,,,,,,79.0,,,18.0,северо-западный,,,,,2.0,,,менее 0.1,,,,,менее 0.1,,,,,10.0,742.0,,,,18.3,,,,,,7.0,
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,,,,,,71.8,,,18.0,,,,,,0.0,,,0,,,,,,,,,,10.0,742.0,,,,21.5,,,,,,9.0,
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,,,,,,70.8,,,,северный,,,,,1.0,,,,,,,,,,,,,10.0,742.0,,,,23.4,,,,,,7.0,
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,,,,,,,56.3,,,,северо-восточный,,,,,2.0,,,,,,,,,,,,,10.0,741.0,,,,26.5,,,,,,4.0,
