timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Ливневой дождь со снегом слабый,Ливневый дождь,Количество облаков уменьшилось,Ухудшение видимости из-за дыма или вулканического пепла,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Ливневой снег умеренный или сильный,Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,Туман ослабел (небо видно),Количество облаков увеличилось,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Ливневой снег слабый,Ливневый дождь со снегом
1591801200,"Среда, 10 июня
15:00 (UTC)",,,,,,,,,65.7,,,юго-восточный,,,2,,,,,,,,,,,,10,744,,,17.8,,,,,9.0,,
1591812000,"Среда, 10 июня
18:00 (UTC)",,,,,,,,,80.3,,,северный,,,2,,,,,,,,,,True,,10,743,,,16.1,,,,,10.0,,
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,89.0,,14.5,восточный,,,3,,,,4,,,,4,,True,,8,742,,,14.6,,,,,10.0,,
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,,,,,,,90.1,,14.0,северо-восточный,,,4,,,,,,,,,,True,,10,739,,,14.0,,,,,10.0,,
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,,,,,,91.9,True,,северный,,,5,,,,,,,,,,,,3,739,,,14.4,,,,,10.0,,
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,92.5,True,,северо-западный,,,4,,,,,,,,,,,,4,739,,,14.5,,,,,10.0,,
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,True,,,89.6,,,северо-западный,,15.3,5,,,,6,,,,,,,,10,739,,,15.0,,,,,9.0,,
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,,,,91.3,,,западный,,,4,,,,,,,,,,True,,10,740,,,14.6,,,,,10.0,,
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,,,,,,89.5,,,западный,,,4,,,,,,,,,,,,10,741,,,14.4,,True,,,9.0,,
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,,,,,,,88.4,,,западный,,,2,True,,,,,,,,,,,10,742,,,14.4,,,,,9.0,,
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,83.8,,13.2,юго-западный,,,4,,,,1,,,,7,,,,10,743,,,14.4,,,,,9.0,,
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,69.3,,,юго-западный,,,4,,,,,,,,,,,,10,743,,,18.2,,,,,7.0,,
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,,,,,47.0,,,юго-западный,,,3,,,,,,,,,,,,10,743,,,21.6,,,,,5.0,,
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,51.2,,,западный,,,5,,,,,,,,,,,,10,742,,,22.9,,,,,9.0,,
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,61.2,,,восточный,True,24.9,2,,,,менее 0.1,,,,,,,,10,742,,,20.1,,,,,9.0,,
1591963200,"Пятница, 12 июня
12:00 (UTC)",,10.0,,,,,,,83.4,,,западный,,,4,,,,,,,,,,,,10,744,,,15.4,,True,,,9.0,,
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,,,,,,92.4,,,северо-западный,,,1,,,,,,,,,,,,10,744,,,12.7,,,True,,2.0,,
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,94.2,,,западный,,,1,,,,,,,,,,,,1,744,,,11.1,,,,True,4.0,,
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,94.2,,9.6,восточный,,,2,,,,менее 0.1,,,,менее 0.1,,,True,0,745,,,12.2,,,,,,,
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,True,,,,,,94.9,,,восточный,,,2,,,,,,,,,,,,10,745,,,14.0,,,,,10.0,,
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,,,,,60.2,,,западный,,,1,,,,,,,,,,,,10,745,,,21.1,,,,,5.0,,
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,54.9,,,северо-восточный,,,3,,,,,,,,,,,,10,744,,,22.4,,,,,7.0,,
1592038800,"Суббота, 13 июня
09:00 (UTC)",True,14.0,,,,,,,80.1,,,южный,,23.1,2,,,,2,,,,,,,,10,745,,,15.3,,,,,9.0,,
1592049600,"Суббота, 13 июня
12:00 (UTC)",,14.0,,,,True,,,88.9,,,северо-восточный,,,5,,,,,,,,,,,,10,747,,,14.4,,,,,5.0,,
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,,,,,,,76.9,,,восточный,,,4,,,,,,,,,,,,10,748,,,11.4,,,,,4.0,,
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,,,,,,,83.2,,,северо-восточный,,,4,,,,,,,,,,,,10,748,,,9.0,,,,,0.0,,
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,75.8,,8.6,восточный,,,6,,,,0.6,,,,3,,,,10,748,,,10.9,,,,,5.0,,
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,62.5,,,восточный,,,6,,,,,,,,,,,,10,747,,,14.9,,,,,9.0,,
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,11.0,,,,,,,63.0,,,северо-восточный,,,8,,,,,,,,,,,,10,745,,,15.5,,,,,9.0,,
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,14.0,,,,,,,63.4,,,северо-восточный,,,6,,,,,,,,,,,,10,745,,,15.1,,,,,9.0,,
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,12.0,,,,,,,71.8,,,северо-восточный,,16.6,8,,,,менее 0.1,,,,,,True,,10,743,,,13.7,,,,,10.0,,
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,14.0,,,,,,,79.1,,,северо-восточный,,,9,,,,,,,,,,True,,9,743,,,11.9,,,,,10.0,,
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,15.0,,,,,,,88.6,,,северо-восточный,,,8,,,,,,,,,,True,,10,742,,,10.9,,,,,10.0,,
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,15.0,,,,,,,91.7,,,северо-восточный,,,8,,,,,,,,,,True,,10,741,,,10.5,,,,,10.0,,
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,12.0,,,,,,,92.2,,10.0,северо-восточный,,,7,,,,11,,,,11,,True,,7,742,,,10.0,,,,,10.0,,
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,12.0,,,,,,,91.7,,,северо-восточный,,,8,,,,,,,,,,True,,6,743,,,10.5,,,,,10.0,,
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,11.0,,,,,,,91.7,True,,северо-восточный,,,7,,,,,,,,,,,,10,743,,,11.9,,,,,10.0,,
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,11.0,,,,,,,81.6,,,северо-восточный,,,8,,,,,,,,,,,,10,743,,,13.8,,True,,,10.0,,
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,11.0,,,,,,,87.1,,,северо-восточный,,14.2,5,,,,10,,,,,,True,,10,744,,,13.1,,,,,10.0,,
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,89.4,,,северо-восточный,,,6,,,,,,,,,,True,,10,745,,,12.4,,,,,10.0,,
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,True,,,,88.1,,,северо-восточный,,,7,,,,,,,,,,,,10,745,,,12.0,,,,,10.0,,
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,11.0,,,,,,,89.9,,,северо-восточный,,,5,,,,,,,,,,True,,10,745,,,11.1,,,,,10.0,,
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,91.1,,10.6,северо-восточный,,,6,,,,3,,,,13,,True,,10,746,,,10.7,,,,,10.0,,
1592265600,"Вторник, 16 июня
00:00 (UTC)",,10.0,,,,,,,81.4,,,северо-восточный,,,6,,,,,,,,,,,,10,747,,,12.4,,True,,,9.0,,
1592276400,"Вторник, 16 июня
03:00 (UTC)",,11.0,,,,,,,67.2,,,северо-восточный,,,6,,,,,,,,,,,,10,747,,,14.2,,,,,9.0,,
1592287200,"Вторник, 16 июня
06:00 (UTC)",,11.0,,,,,,,56.2,,,северо-восточный,,,8,,,,,,,,,,,,10,747,,,15.8,,,,,9.0,,
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,68.4,,,северо-восточный,,16.4,5,,,,менее 0.1,,,,,,,,10,748,,,13.6,,,,,9.0,,
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,74.0,,,северо-восточный,,,6,,,,,,,,,,,,10,748,,,12.1,,,,,9.0,,
1592319600,"Вторник, 16 июня
15:00 (UTC)",,11.0,,,,,,,74.3,,,северо-восточный,,,5,,,,,,,,,,,,10,748,,,11.0,,,,,9.0,,
1592330400,"Вторник, 16 июня
18:00 (UTC)",,11.0,,,,,,,77.2,,,северо-восточный,,,5,,,,,,,,,,,,10,748,,,9.8,,,,,10.0,,
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,79.9,,9.4,северо-восточный,,,6,,,,0,,,,менее 0.1,,,,10,748,,,9.8,,,,,10.0,,
1592352000,"Среда, 17 июня
00:00 (UTC)",,11.0,,,,,,,76.9,,,северо-восточный,,,6,,,,,,,,,,,,10,748,,,11.1,,,,,10.0,,
1592362800,"Среда, 17 июня
03:00 (UTC)",,11.0,,,,,,,64.7,,,северо-восточный,,,7,,,,,,,,,,,,10,748,,,15.1,,,,,10.0,,
1592373600,"Среда, 17 июня
06:00 (UTC)",,11.0,,,,,,,56.6,,,северо-восточный,,,7,,,,,,,,,,,,10,748,,,16.0,,,,,10.0,,
1592384400,"Среда, 17 июня
09:00 (UTC)",,10.0,,,,,,,61.4,,,северо-восточный,,16.4,6,,,,0,,,,,,,,10,749,,,15.6,,,,,9.0,,
1592395200,"Среда, 17 июня
12:00 (UTC)",,10.0,,,,,,,73.0,,,северо-восточный,,,5,,,,,,,,,,,,10,750,,,12.5,,,,,9.0,,
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,,,,74.9,,,северный,,,5,,,,,,,,,,,,10,750,,,11.5,,,,,7.0,,
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,87.3,,,северный,,,5,,,,,,,,,,,,10,751,,,9.4,,,,,6.0,,
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,81.2,,9.2,северо-восточный,,,6,,,,0,,,,0,,,,10,751,,,10.8,,,,,9.0,,
1592438400,"Четверг, 18 июня
00:00 (UTC)",,11.0,,,,,,,66.5,,,северо-восточный,,,7,,,,,,,,,,,,10,751,,,13.3,,,,,9.0,,
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,,56.6,,,северо-восточный,,,5,,,,,,,,,,,,10,752,,,15.7,,,,,9.0,,
1592460000,"Четверг, 18 июня
06:00 (UTC)",,11.0,,,,,,,58.2,,,северный,,,6,,,,,,,,,,,,10,751,,,15.9,,,,,9.0,,
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,61.3,,,северный,,16.8,3,,,,0,,,,,,,,10,751,,,15.3,,,,,9.0,,
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,69.3,,,северо-восточный,,,5,,,,,,,,,,,,10,752,,,13.5,,,,,9.0,,
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,82.1,,,северо-восточный,,,3,,,,,,,,,,,,10,752,,,9.6,,,,,4.0,,
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,82.3,,,северо-восточный,,,4,,,,,,,,,,,,10,752,,,10.7,,,,,9.0,,
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,82.3,,9.5,северный,,,5,,,,0,,,,0,,,,10,752,,,10.8,,,,,10.0,,
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,75.0,,,северо-восточный,,,5,,,,,,,,,,,,10,753,,,12.4,,,,,10.0,,
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,62.6,,,северо-восточный,,,5,,,,,,,,,,,,10,752,,,15.6,,,,,9.0,,
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,58.7,,,северо-восточный,,,4,,,,,,,,,,,,10,752,,,16.5,,,,,9.0,,
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,59.8,,,северо-восточный,,17.8,4,,,,0,,,,,,,,10,752,,,17.6,,,,,9.0,,
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,79.2,,,северо-восточный,,,3,,,,,,,,,,,,10,753,,,12.6,,,,,1.0,,
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,,,,80.1,,,северный,,,3,,,,,,,,,,,,10,753,,,11.2,,,,,1.0,,
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,83.9,,,северный,,,4,,,,,,,,,,,,10,753,,,10.1,,,,,0.0,,
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,82.3,,9.6,северо-восточный,,,5,,,,0,,,,0,,,,10,754,,,11.1,,,,,0.0,,
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,59.9,,,северо-восточный,,,7,,,,,,,,,,,,10,754,,,16.3,,,,,4.0,,
1592622000,"Суббота, 20 июня
03:00 (UTC)",,11.0,,,,,,,49.0,,,северный,,,5,,,,,,,,,,,,10,753,,,18.6,,,,,6.0,,
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,42.9,,,северо-восточный,,,6,,,,,,,,,,,,10,752,,,20.1,,,,,6.0,,
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,46.3,,,северо-восточный,,21.0,4,,,,0,,,,,,,,10,752,,,19.3,,,,,7.0,,
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,70.5,,,северо-восточный,,,2,,,,,,,,,,,,10,753,,,14.5,,,,,9.0,,
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,,,,85.8,,,северо-восточный,,,3,,,,,,,,,,,,10,752,,,11.7,,,,,6.0,,
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,91.6,,,северный,,,3,,,,,,,,,,,,10,751,,,10.2,,,,,5.0,,
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,92.3,,9.7,северо-восточный,,,3,,,,0,,,,0,,,,10,751,,,11.3,,,,,9.0,,
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,72.7,,,восточный,,,3,,,,,,,,,,,,10,750,,,16.3,,,,,9.0,,
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,,,,64.6,,,восточный,,,4,,,,,,,,,,,,10,749,,,18.6,,,,,9.0,,
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,87.9,,,юго-восточный,,,2,,,,,,,,,,True,,10,748,,,15.9,,,,,10.0,,
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,89.6,,,юго-восточный,,18.7,4,,,,7,,,,,,True,,8,748,,,15.0,,,,,10.0,,
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,,,,,,92.4,,,юго-восточный,,,3,,,,,,,,,,True,,5,749,,,12.6,,,,,10.0,,
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,,,,,,93.6,True,,восточный,,,3,,,,,,,,,,,,4,748,,,11.9,,,,,10.0,,
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,,,,94.2,True,,восточный,,,3,,,,,,,,,,,,5,748,,,11.0,,,,,10.0,,
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,94.2,True,10.7,восточный,,,3,,,,9,,,,16,,,,3,749,,,10.9,,,,,10.0,,
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,93.6,,,восточный,,,4,,,,,,,,,,True,,10,750,,,12.0,,,,,10.0,,
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,,,,90.1,,,северо-восточный,,,5,,,,,,,,,,True,,8,751,,,13.7,,,,,10.0,,
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,87.2,,,северо-восточный,,,6,,,,,,,,,,True,,10,752,,,14.4,,,,,10.0,,
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,78.9,,,северо-восточный,,14.8,5,,,,2,,,,,,,,10,753,,,14.1,,True,,,9.0,,
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,84.7,,,северо-восточный,,,3,,,,,,,,,,,,10,755,,,12.2,,True,,,6.0,,
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,,,,90.4,,,северный,,,4,,,,,,,,,,,,10,755,,,10.3,,,,,0.0,,
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,90.3,,,северо-восточный,,,3,,,,,,,,,,,,10,755,,,8.7,,,,,0.0,,
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,89.2,,8.1,северо-восточный,,,3,,,,0,,,,2,,,,10,757,,,10.3,,,,,4.0,,
1592870400,"Вторник, 23 июня
00:00 (UTC)",,10.0,,,,,,,70.0,,,северо-восточный,,,6,,,,,,,,,,,,10,756,,,14.5,,,,,7.0,,
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,,,,62.4,,,северо-восточный,,,5,,,,,,,,,,,,10,756,,,16.3,,,,,9.0,,
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,62.2,,,северо-восточный,,,5,,,,,,,,,,,,10,756,,,17.4,,,,,9.0,,
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,61.6,,,северо-восточный,,17.6,3,,,,0,,,,,,,,10,755,,,16.4,,,,,10.0,,
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,70.8,,,северо-восточный,,,3,,,,,,,,,,,,10,755,,,13.8,,,,,9.0,,
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,,,,,76.6,,,северо-восточный,,,4,,,,,,,,,,,,10,754,,,12.9,,,,,10.0,,
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,82.0,,,северо-восточный,,,4,,,,,,,,,,,,10,754,,,12.8,,,,,10.0,,
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,93.0,,11.5,северо-восточный,,,5,,,,2,,,,2,,True,,10,753,,,11.7,,,,,10.0,,
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,93.0,,,северо-восточный,,,5,,,,,,,,,,True,,10,753,,,13.0,,,,,10.0,,
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,,,,93.7,,,северо-восточный,,,3,,,,,,,,,,True,,4,752,,,14.6,,,,,10.0,,
