timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный непрерывный,Гроза сильная (возможен град),"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Поземные туманы сплошным слоем (высота меньше 2 м от поверхности земли),"Минимальная температура, °C",Град,Направление ветра,Снег,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,Ливневой дождь очень сильный,"Высота снежного покрова, см",Количество облаков увеличилось,Туман ослабел (небо видно),"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C",Снег сильный непрерывный,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Снег (возможно с туманом). Отдельные снежные кристаллы в виде звездочек,Ливневой снег слабый
1591077600,"Вторник, 2 июня
06:00 (UTC)",,,,,,,,,,,51.8,,,,,восточный,,,,2,,,,,,,,,,,,20,755,,,10.8,,,,,,7.0,,
1591088400,"Вторник, 2 июня
09:00 (UTC)",,,,,,,,,,,36.6,,,,,восточный,,,,3,,,,,,,,,,,,20,754,,,13.1,,,,,,9.0,,
1591099200,"Вторник, 2 июня
12:00 (UTC)",,,,,,,,,,,31.6,,,,,восточный,,,,3,,,,,,,,,,,,20,754,,,14.1,,,,,,9.0,,
1591110000,"Вторник, 2 июня
15:00 (UTC)",,,,,,,,,,,33.5,,,,,восточный,,,14.6,3,,,0,,,,,,,,,20,753,,,14.0,,,,,,9.0,,
1591120800,"Вторник, 2 июня
18:00 (UTC)",,,,,,,,,,,43.3,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,753,,,12.1,,,,,,9.0,,
1591131600,"Вторник, 2 июня
21:00 (UTC)",,,,,,,,,,,48.2,,,,,северо-восточный,,,,3,,,,,,,,,,,,20,753,,,10.5,,,,,,9.0,,
1591142400,"Среда, 3 июня
00:00 (UTC)",,,,,,,,,,,57.5,,,,,восточный,,,,2,,,,,,,,,,,,20,753,,,8.4,,,,,,6.0,,
1591153200,"Среда, 3 июня
03:00 (UTC)",,,,,,,,,,,60.3,,,8.2,,северо-восточный,,,,2,,,0,,,,,,0,,,20,753,,,9.5,,,,,,7.0,,
1591164000,"Среда, 3 июня
06:00 (UTC)",,,,,,,,,,,47.8,,,,,восточный,,,,3,,,,,,,,,,,,20,752,,,14.1,,,,,,7.0,,
1591174800,"Среда, 3 июня
09:00 (UTC)",,,,,,,,,,,36.6,,,,,восточный,,,,5,,,,,,,,,,,,20,751,,,18.3,,,,,,9.0,,
1591185600,"Среда, 3 июня
12:00 (UTC)",,,,,,,,,,,36.7,,,,,восточный,,,,5,,,,,,,,,,,,20,751,,,18.0,,,,,,9.0,,
1591196400,"Среда, 3 июня
15:00 (UTC)",,,,,,,,,,,37.0,,,,,восточный,,,19.1,3,,,0,,,,,,,,,20,750,,,18.0,,,,,,10.0,,
1591207200,"Среда, 3 июня
18:00 (UTC)",,,,,,,,,,,45.9,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,750,,,15.7,,,,,,10.0,,
1591218000,"Среда, 3 июня
21:00 (UTC)",,,,,,,,,,,47.8,,,,,северо-восточный,,,,3,,,,,,,,,,,,20,749,,,14.2,,,,,,4.0,,
1591228800,"Четверг, 4 июня
00:00 (UTC)",,,,,,,,,,,53.5,,,,,северо-восточный,,,,3,,,,,,,,,,,,20,748,,,12.8,,,,,,10.0,,
1591239600,"Четверг, 4 июня
03:00 (UTC)",,,,,,,,,,,54.9,,,12.5,,восточный,,,,4,,,0,,,,,,0,,,20,746,,,13.7,,,,,,10.0,,
1591250400,"Четверг, 4 июня
06:00 (UTC)",,,,,,,,,,,80.8,,,11.3,,восточный,,,,4,True,,,,,,,,,,,20,745,,,12.1,,,,,,10.0,,
1591261200,"Четверг, 4 июня
09:00 (UTC)",,10.0,,,,,,,,,75.3,,,,,восточный,,,,3,True,,,,,,,,,,,20,744,,,14.0,,,,,,10.0,,
1591272000,"Четверг, 4 июня
12:00 (UTC)",,10.0,True,,,,,,,,85.4,,,,,восточный,,,,5,,,,,,,,,,,,10,744,,,13.2,,,,,,10.0,,
1591282800,"Четверг, 4 июня
15:00 (UTC)",,,True,,,,,,,,90.0,,,,,восточный,,,15.1,3,,,6,,,,,,,,,10,744,,,12.5,,,,,,10.0,,
1591293600,"Четверг, 4 июня
18:00 (UTC)",,,True,,,,,,,,90.0,,,,,восточный,,,,3,,,,,,,,,,,,10,743,,,12.9,,,,,,10.0,,
1591304400,"Четверг, 4 июня
21:00 (UTC)",,,,,,,,,,,91.8,True,,,,юго-восточный,,,,3,,,,,,,,,,,,10,743,,,13.0,,,,,,10.0,,
1591315200,"Пятница, 5 июня
00:00 (UTC)",,,,,,,,,,,91.2,,,,,юго-восточный,,,,3,,,,,,,,,,,True,4,743,,,12.3,,,,,,9.0,,
1591326000,"Пятница, 5 июня
03:00 (UTC)",,,,,,,,,,,83.6,,,,,южный,,,,3,,,0.7,,,,,,7,,,20,744,,,12.9,,,,,,4.0,,
1591336800,"Пятница, 5 июня
06:00 (UTC)",,,,,,,,,,,68.7,,,,,южный,,,,4,,,,,,,,,,,,20,746,,,15.1,,,,,,9.0,,
1591347600,"Пятница, 5 июня
09:00 (UTC)",,,,,,,,,,,56.4,,,,,южный,,,,4,,,,,,,,,,,,20,747,,,17.9,,,,,,7.0,,
1591358400,"Пятница, 5 июня
12:00 (UTC)",,,,,,,,,,,43.7,,,,,южный,,,,4,,,,,,,,,,,,20,747,,,20.9,,,,,,7.0,,
1591369200,"Пятница, 5 июня
15:00 (UTC)",,,,,,,,,,,40.4,,,,,южный,,,22.1,4,,,0,,,,,,,,,20,747,,,21.3,,,,,,9.0,,
1591380000,"Пятница, 5 июня
18:00 (UTC)",,,,,,,,,,,61.1,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,748,,,16.3,,,,,,7.0,,
1591390800,"Пятница, 5 июня
21:00 (UTC)",,,,,,,,,,,83.0,,,,,восточный,,,,2,,,,,,,,,,,,20,748,,,12.0,,,,,,2.0,,
1591401600,"Суббота, 6 июня
00:00 (UTC)",,,,,,,,,,,87.5,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,748,,,11.1,,,,,,2.0,,
1591412400,"Суббота, 6 июня
03:00 (UTC)",,,,,,,,,,,89.9,,,9.9,,юго-восточный,,,,2,,,0,,,,,,0,,,20,748,,,11.5,,,,,,2.0,,
1591423200,"Суббота, 6 июня
06:00 (UTC)",,,,,,,,,,,54.9,,,,,северный,,,,1,,,,,,,,,,,,20,748,,,18.0,,,,,,1.0,,
1591434000,"Суббота, 6 июня
09:00 (UTC)",,,,,,,,,,,50.1,,,,,южный,,,,3,,,,,,,,,,,,20,748,,,19.9,,,,,,2.0,,
1591444800,"Суббота, 6 июня
12:00 (UTC)",,,,,,,,,,,42.3,,,,,юго-западный,,,,3,,,,,,,,,,,,20,748,,,21.2,,,,,,9.0,,
1591455600,"Суббота, 6 июня
15:00 (UTC)",,,,,,,,,,,44.8,,,,,южный,,,21.7,2,,,0,,,,,,,,,20,748,,,19.4,,,,,,9.0,,
1591466400,"Суббота, 6 июня
18:00 (UTC)",,,,,,,,,,,65.3,,,,,южный,,,,1,,,,,,,,,,,,20,748,,,15.9,,,,,,7.0,,
1591477200,"Суббота, 6 июня
21:00 (UTC)",,,,,,,,,,,87.4,,,,,южный,,,,1,,,,,,,,,,,True,4,749,,,10.3,,,,,,2.0,,
1591488000,"Воскресенье, 7 июня
00:00 (UTC)",,,,,,,,,,,86.8,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,749,,,10.6,,,,,,7.0,,
1591498800,"Воскресенье, 7 июня
03:00 (UTC)",,,,,,,,,,,70.5,,,9.8,,юго-восточный,,,,2,,,0,,,,,,0,,,20,750,,,14.7,,,,,,9.0,,
1591509600,"Воскресенье, 7 июня
06:00 (UTC)",,,,,,,,,,,70.9,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,751,,,16.8,,,,,,10.0,,
1591520400,"Воскресенье, 7 июня
09:00 (UTC)",,,,,,,,,,,57.3,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,751,,,21.7,,,,,,7.0,,
1591531200,"Воскресенье, 7 июня
12:00 (UTC)",,,,,,,,,,,51.1,,,,,южный,,,,1,,,,,,,,,,,,20,752,,,23.8,,,,,,7.0,,
1591542000,"Воскресенье, 7 июня
15:00 (UTC)",,,,,,,,,,,48.6,,,,,юго-западный,,,25.0,2,,,0,,,,,,,,,20,751,,,24.3,,,,,,6.0,,
1591552800,"Воскресенье, 7 июня
18:00 (UTC)",,,,,,,,,,,76.2,,,,,южный,,,,1,,,,,,,,,,,,20,752,,,19.6,,,,,,0.0,,
1591563600,"Воскресенье, 7 июня
21:00 (UTC)",,,,,,,,,,,91.9,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,753,,,14.5,,,,True,,0.0,,
1591574400,"Понедельник, 8 июня
00:00 (UTC)",,,,,,,,,,,93.0,,True,,,юго-восточный,,,,1,,,,,,,,,,,,20,753,,,13.2,,,,,,6.0,,
1591585200,"Понедельник, 8 июня
03:00 (UTC)",,,,,,,,,,,84.7,,,12.3,,юго-восточный,,,,2,,,0,,,,,,0,,True,20,753,,,17.5,,,,,,2.0,,
1591596000,"Понедельник, 8 июня
06:00 (UTC)",,,,,,,,,,,63.0,,,,,восточный,,,,2,,,,,,,,,,,,20,754,,,22.9,,,,,,7.0,,
1591606800,"Понедельник, 8 июня
09:00 (UTC)",,,,,,,,,,,45.8,,,,,южный,,,,2,,,,,,,,,,,,20,753,,,25.2,,,,,,9.0,,
1591617600,"Понедельник, 8 июня
12:00 (UTC)",,,,,,,,,,,37.3,,,,,южный,,,,3,,,,,,,,,,,,20,753,,,26.9,,,,,,7.0,,
1591628400,"Понедельник, 8 июня
15:00 (UTC)",,,,,,,,,,,36.7,,,,,южный,,,27.5,3,,,0,,,,,,,,,20,752,,,26.7,,,,,,4.0,,
1591639200,"Понедельник, 8 июня
18:00 (UTC)",,,,,,,,,,,52.1,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,752,,,22.3,,,,,,2.0,,
1591650000,"Понедельник, 8 июня
21:00 (UTC)",,,,,,,,,,,78.2,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,753,,,16.2,,,,,,0.0,,
1591660800,"Вторник, 9 июня
00:00 (UTC)",,,,,,,,,,,81.7,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,753,,,14.9,,,,,,2.0,,
1591671600,"Вторник, 9 июня
03:00 (UTC)",,,,,,,,,,,70.8,,,13.8,,юго-восточный,,,,2,,,0,,,,,,0,,,20,753,,,18.4,,,,,,2.0,,
1591682400,"Вторник, 9 июня
06:00 (UTC)",,,,,,,,,,,44.5,,,,,южный,,,,4,,,,,,,,,,,,20,754,,,24.8,,,,,,6.0,,
1591693200,"Вторник, 9 июня
09:00 (UTC)",,,,,,,,,,,38.9,,,,,южный,,,,4,,,,,,,,,,,,20,754,,,25.7,,,,,,9.0,,
1591704000,"Вторник, 9 июня
12:00 (UTC)",,,,,,,,,,,38.0,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,753,,,26.7,,,,,,7.0,,
1591714800,"Вторник, 9 июня
15:00 (UTC)",,,,,,,,,,,42.3,,,,,южный,,,27.3,1,,,0,,,,,,,,,20,753,,,25.1,,,,,,9.0,,
1591725600,"Вторник, 9 июня
18:00 (UTC)",,,,,,,,,,,66.0,,,,,северный,,,,1,,,,,,,,,,,,20,753,,,21.3,,,,,,10.0,,
1591736400,"Вторник, 9 июня
21:00 (UTC)",,,,,,,,,,,83.5,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,753,,,16.4,,,,,,7.0,,
1591747200,"Среда, 10 июня
00:00 (UTC)",,,,,,,,,,,76.8,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,753,,,17.2,,,,,,10.0,,
1591758000,"Среда, 10 июня
03:00 (UTC)",,,,,,,,,,,70.0,,,15.4,,южный,,,,1,,,0,,,,,,0,,,20,753,,,19.2,,,,,,9.0,,
1591768800,"Среда, 10 июня
06:00 (UTC)",,,,,,,,,,,67.6,,,,,южный,,,,2,,,,,,,,,,,,20,753,,,20.6,,,,,,10.0,,
1591779600,"Среда, 10 июня
09:00 (UTC)",,,,,,True,,,,,64.2,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,753,,,22.5,,,,,,9.0,,
1591790400,"Среда, 10 июня
12:00 (UTC)",,,,,,True,,,,,54.2,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,752,,,25.1,,,,,,7.0,,
1591801200,"Среда, 10 июня
15:00 (UTC)",,,,,,,,,,,44.3,,,,,южный,,,26.4,2,,,менее 0.1,,,,,,,,,20,751,,,26.2,,,,,,1.0,,
1591812000,"Среда, 10 июня
18:00 (UTC)",,,,,,,,,,,74.0,,,,,южный,,,,1,,,,,,,,,,,,20,751,,,20.8,,,,,,9.0,,
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,,,84.2,,,,,юго-западный,,,,1,,,,,,,,,,,,20,751,,,17.5,,,,,,9.0,,
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,,,,,,,,,89.1,,,,,,,,,0,,,,,,,,,,,,20,751,,,15.9,,,,,,7.0,,
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,,,,,,,,85.9,,,15.8,,западный,,,,1,,,0,,,,,,менее 0.1,,,20,750,,,17.9,,,,,,9.0,,
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,,,,,,,,72.4,,,,,юго-западный,,,,1,,,,,,,,,,,,20,750,,,22.1,,,,,,10.0,,
1591866000,"Четверг, 11 июня
09:00 (UTC)",True,,,,,,,,,,87.5,,,,,западный,,,,2,,,,,,,,,,,,10,750,,,17.3,,,,,,10.0,,
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,True,,,,,78.3,,,,,западный,,,,2,,,,,,,,,,,,20,750,,,20.6,,,,,,9.0,,
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,,,,,,,,86.9,,,,,северный,,,23.7,5,,,5,,,,,,,True,,10,751,,,17.1,,,,,,10.0,,
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,,,True,,,,,,87.7,,,,,северный,,,,5,,,,,,,,,,,,20,752,,,14.0,,,,,,10.0,,
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,,,91.0,,,,,северный,,,,1,,,,,,,,,,,,20,753,,,10.5,,,,,,1.0,,
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,,92.2,,,,,северный,,,,3,,,,,,,,,,,,20,753,,,9.2,,,,,,0.0,,
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,,,,,,,,81.2,,,9.1,,северо-восточный,,,,5,,,менее 0.1,,,,,,5,,,20,754,,,11.0,,,,,,0.0,,
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,,62.5,,,,,северо-восточный,,,,4,,,,,,,,,,,,20,755,,,13.3,,,,,,7.0,,
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,48.1,,,,,северо-восточный,,,,4,,,,,,,,,,,,20,755,,,15.2,,,,,,9.0,,
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,,43.1,,,,,северный,,,,5,,,,,,,,,,,,20,755,,,16.8,,,,,,9.0,,
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,,,,,,,,39.7,,,,,северо-восточный,,,18.5,3,,,,,,,,,,,,20,754,,,17.9,,,,,,7.0,,
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,,65.2,,,,,северный,,,,1,,,,,,,,,,,,20,755,,,13.6,,,,,,2.0,,
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,,79.2,,,,,северный,,,,2,,,,,,,,,,,,20,755,,,8.7,,,,,,0.0,,
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,,71.2,,,,,северо-восточный,,,,3,,,,,,,,,,,,20,756,,,8.3,,,,,,0.0,,
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,,,,,,,64.4,,,7.8,,восточный,,,,2,,,0,,,,,,0,,,20,757,,,9.9,,,,,,0.0,,
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,,49.3,,,,,северо-восточный,,,,3,,,,,,,,,,,,20,757,,,14.4,,,,,,1.0,,
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,,40.7,,,,,северный,,,,5,,,,,,,,,,,,20,757,,,16.7,,,,,,2.0,,
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,,,,,,31.7,,,,,северо-восточный,,,,4,,,,,,,,,,,,20,757,,,18.2,,,,,,0.0,,
1592060400,"Суббота, 13 июня
15:00 (UTC)",,10.0,,,,,,,,,28.1,,,,,северо-восточный,,,19.1,3,,,0,,,,,,,,,20,757,,,18.6,,,,,,0.0,,
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,,,,,,,,,41.1,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,757,,,15.0,,,,,,1.0,,
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,59.5,,,,,северо-восточный,,,,3,,,,,,,,,,,,20,758,,,11.4,,,,,,1.0,,
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,,74.8,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,759,,,8.3,,,,,,9.0,,
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,,,,,,,68.8,,,6.9,,северо-восточный,,,,1,,,0,,,,,,0,,,20,760,,,10.9,,,,,,9.0,,
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,,,,,,49.0,,,,,восточный,,,,2,,,,,,,,,,,,20,760,,,14.8,,,,,,9.0,,
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,,,,,,,,41.6,,,,,восточный,,,,2,,,,,,,,,,,,20,760,,,16.7,,,,,,9.0,,
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,,,,,,,,,35.8,,,,,южный,,,,2,,,,,,,,,,,,20,759,,,18.4,,,,,,7.0,,
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,,,,,,,33.4,,,,,юго-восточный,,,20.3,1,,,0,,,,,,,,,20,758,,,19.5,,,,,,1.0,,
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,,,,,,,,61.2,,,,,,,,,0,,,,,,,,,,,,20,757,,,14.8,,,,,,0.0,,
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,,87.8,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,757,,,8.5,,,,,,0.0,,
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,,92.1,,,,,южный,,,,1,,,,,,,,,,,,20,758,,,7.3,,,,,,1.0,,
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,,,,,,67.5,,,6.9,,южный,,,,1,,,0,,,,,,0,,,20,758,,,13.6,,,,,,0.0,,
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,41.2,,,,,юго-западный,,,,2,,,,,,,,,,,,20,757,,,20.3,,,,,,0.0,,
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,,32.0,,,,,южный,,,,2,,,,,,,,,,,,20,757,,,22.4,,,,,,1.0,,
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,,28.9,,,,,южный,,,,2,,,,,,,,,,,,20,755,,,23.7,,,,,,2.0,,
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,,,,,,,30.8,,,,,юго-западный,,,24.4,2,,,0,,,,,,,,,20,754,,,23.5,,,,,,7.0,,
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,52.1,,,,,южный,,,,1,,,,,,,,,,,,20,753,,,18.5,,,,,,7.0,,
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,85.7,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,753,,,11.0,,,,,,1.0,,
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,89.8,,,,,южный,,,,1,,,,,,,,,,,,20,753,,,10.0,,,,,,1.0,,
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,,,,,,74.5,,,9.7,,южный,,,,2,,,0,,,,,,0,,,20,752,,,15.5,,,,,,1.0,,
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,52.9,,,,,южный,,,,2,,,,,,,,,,,,20,752,,,21.4,,,,,,6.0,,
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,43.6,,,,,юго-западный,,,,3,,,,,,,,,,,,20,751,,,24.7,,,,,,6.0,,
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,38.8,,,,,юго-западный,,,,3,,,,,,,,,,,,20,750,,,27.1,,,,,,7.0,,
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,,,,,,48.5,,,,,северо-западный,,,27.9,1,,,0,,,,,,,,,20,750,,,26.3,,,,,,7.0,,
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,70.4,,,,,,,,,0,,,,,,,,,,,,20,750,,,21.1,,,,,,9.0,,
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,86.8,,,,,,,,,0,,,,,,,,,,,,20,751,,,16.5,,,,,,9.0,,
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,True,,,,,,83.7,,,,,северо-восточный,,,,3,,,,,,,,,,,,20,751,,,17.7,,,,,,10.0,,
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,True,,92.0,,,15.3,,восточный,,,,2,,,15,,,,,,15,,,4,752,,,15.4,,,,,,10.0,,
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,True,89.7,,,15.0,,восточный,,,,2,,,,,,,,,,,,20,752,,,17.0,,,,,,9.0,,
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,True,,,,,68.0,,,,,юго-восточный,,,,4,,,,,,,,,,,,20,752,,,20.5,,,,,,7.0,,
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,,71.8,,,,,северо-восточный,,,,2,,,,,,,True,,,,,20,752,,,19.1,,,,,,10.0,,
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,,,,,,67.2,,,,,северо-восточный,,,21.4,2,,,6,,,,,,,,,20,751,,,20.8,,,,,,6.0,,
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,73.2,,,,,северо-восточный,,,,1,,,,,,,,,,,,20,752,,,18.8,,,,,,0.0,,
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,83.4,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,753,,,15.6,,,,,,0.0,,
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,82.1,,,,,восточный,,,,1,,,,,,,,,,,,20,754,,,13.7,,,,,,0.0,,
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,,,,68.0,,,13.5,,юго-восточный,,,,2,,,0,,,,,,6,,,20,754,,,15.9,,,,,,0.0,,
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,50.0,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,754,,,19.6,,,,,,0.0,,
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,42.1,,,,,восточный,,,,2,,,,,,,,,,,,20,754,,,21.3,,,,,,0.0,,
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,,,35.4,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,754,,,23.0,,,,,,0.0,,
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,,,31.8,,,,,южный,,,24.3,1,,,0,,,,,,,,,20,753,,,24.0,,,,,,1.0,,
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,69.3,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,752,,,17.8,,,,,,1.0,,
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,67.4,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,752,,,15.1,,,,,,0.0,,
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,81.5,,,,,южный,,,,2,,,,,,,,,,,,20,752,,,13.3,,,,,,6.0,,
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,,74.5,,,12.4,,южный,,,,2,,,0,,,,,,0,,,20,752,,,17.8,,,,,,6.0,,
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,67.8,,,,,южный,,,,3,,,,,,,,,,,,20,750,,,21.5,,,,,,6.0,,
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,60.8,,,,,южный,,,,4,,,,,,,,,,,,20,749,,,25.1,,,,,,4.0,,
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,,52.2,,,,,южный,,,,4,,,,,,,,,,,,20,748,,,27.8,,,,,,9.0,,
1592578800,"Пятница, 19 июня
15:00 (UTC)",True,18.0,,,,,,,,,92.1,,,,,северный,,,28.9,1,,,14,,,,,,,,,10,749,,,17.3,,,,,,10.0,,
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,93.3,,,,,юго-западный,,,,2,,,,,,,,,,,True,4,748,,,17.2,,,,,,10.0,,
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,92.0,,,,,западный,,,,1,,,,,,,,,,,,20,749,,,16.6,,,,,,9.0,,
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,87.9,,,,,северный,,,,5,,,,,,,,,,,,20,750,,,15.5,,,,,,10.0,,
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,,,,88.2,,,12.0,,северный,,,,5,True,,4,,,,,,18,,,20,752,,,12.2,,,,,,10.0,,
1592632800,"Суббота, 20 июня
06:00 (UTC)",,10.0,,,,,,,,,89.8,True,,9.4,,северо-восточный,,,,4,,,,,,,,,,,,10,753,,,9.6,,,,,,10.0,,
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,True,,,,,62.0,,,,,северо-восточный,,,,4,,,,,,,,,,,,20,754,,,13.0,,,,,,6.0,,
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,True,,,,,49.1,,,,,северный,,,,4,,,,,,,,,,,,20,753,,,16.3,,,,,,9.0,,
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,,,,,,47.2,,,,,северный,,,17.6,4,,,менее 0.1,,,,,,,,,20,753,,,16.8,,,,,,9.0,,
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,,,65.2,,,,,северо-восточный,,,,2,,,,,,,,,,,,20,753,,,13.5,,,,,,6.0,,
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,68.7,,,,,северо-восточный,,,,3,,,,,,,,,,,,20,754,,,10.2,,,,,,1.0,,
