timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C","Пыль, песок или брызги, поднятые ветром",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,,,,,,,20,700,,,25.1,,31.4,,,,северный,9,,,4.0
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,,,,,,,,10,701,,,21.0,,41.7,,,,западный,4,,,3.0
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,,50,700,,,17.9,,51.3,,,,западный,9,,,2.0
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,0,,,,0,,50,701,,,18.6,,56.5,15.5,,,северный,7,,,1.0
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,,,,,,50,701,,,22.9,,41.1,,,,северо-западный,7,,,3.0
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,50,699,,,27.1,,32.4,,,,западный,7,,,1.0
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,,50,697,,,30.1,,25.5,,,,южный,7,,,1.0
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,17.0,,менее 0.1,,,True,,,50,699,,,22.3,,40.1,,,,северо-западный,9,,30.5,4.0
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,11.0,,,,,,,True,10,701,,,20.4,,40.7,,,,северо-западный,9,,,3.0
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,True,10,702,,,18.0,,53.8,,,,северо-западный,10,,,1.0
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,50,703,,,13.8,,68.9,,,True,,7,,,0.0
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,1,,,,1,,50,703,,,15.0,,59.2,12.9,,True,северо-западный,7,,,1.0
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,,,,,,50,703,,,19.2,,41.7,,,,восточный,9,,,1.0
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,50,703,,,21.5,,28.3,,,,южный,9,,,2.0
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,50,702,,,24.7,,29.6,,,,северный,9,,,2.0
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,0,,,,,,50,702,,,23.2,,23.1,,,,северный,6,,25.0,3.0
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,,,,,,50,702,,,16.8,,50.6,,,,восточный,6,,,1.0
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,10,702,,,16.0,,43.8,,,,восточный,4,,,2.0
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,20,702,,,10.4,,73.1,,,,,9,,,0.0
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,0,,,,0,,50,703,,,13.6,,68.9,12.0,,,,9,,,0.0
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,,,50,704,,,18.5,,49.7,,,True,восточный,7,,,2.0
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,50,702,,,23.4,,31.2,,,True,восточный,7,,,2.0
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,50,700,,,25.6,,30.5,,,,северо-восточный,7,,,1.0
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,менее 0.1,,,,,,50,699,,,25.3,,30.0,,,,северо-западный,9,,27.0,1.0
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,,,,,,50,699,,,19.6,,56.8,,,,юго-восточный,9,,,1.0
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,10,699,,,16.4,,64.5,,,,северо-восточный,9,,,1.0
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,10,698,,,15.6,,71.6,,,,юго-восточный,9,,,1.0
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,698,,,16.2,,70.3,14.4,,,северный,7,,,1.0
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,,,,50,698,,,22.2,,47.8,,,,восточный,9,,,1.0
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,50,696,,,26.6,,34.5,,,,юго-восточный,9,,,2.0
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,50,694,,,27.9,,32.0,,,True,северо-восточный,9,,,2.0
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,14.0,,менее 0.1,,,True,,,50,694,,,24.1,,44.0,,,,юго-западный,9,,29.2,4.0
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,11.0,,,,,,,,50,697,,,19.1,,64.7,,,,юго-западный,6,,,2.0
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,10,699,,,16.5,,61.2,,,,северный,2,,,2.0
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,50,699,,,15.7,,63.9,,,,,6,,,0.0
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,701,,,17.5,,60.2,12.8,,,западный,7,,,2.0
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,,50,701,,,21.3,,36.9,,,,северный,6,,,1.0
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,10.0,,,,,True,,,50,701,,,20.8,,44.9,,,,северный,7,,,4.0
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,50,701,,,22.2,,35.7,,,,северо-западный,7,,,3.0
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,менее 0.1,,,,,,50,701,,,22.9,,36.1,,,,северный,4,,24.6,2.0
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,,,,,,20,702,,,17.8,,51.9,,,,,0,,,0.0
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,10,702,,,13.9,,62.7,,,,северный,0,,,1.0
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,50,702,,,9.6,,82.7,,,,восточный,0,,,1.0
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,0,,,,менее 0.1,,50,703,,,14.3,,63.2,9.4,,,северный,2,,,1.0
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,,,,50,701,,,21.3,,42.1,,,,северо-восточный,7,,,1.0
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,50,699,,,26.0,,24.4,,,,восточный,7,,,2.0
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,50,697,,,28.5,,21.3,,,,восточный,7,,,2.0
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,0,,,,,,50,697,,,28.0,,19.9,,,,восточный,4,,29.0,1.0
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,,,,,,20,697,,,21.8,,37.1,,,,восточный,5,,,3.0
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,,,10,698,,,16.0,,57.4,,,,,2,,,0.0
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,20,699,,,16.2,,58.7,,,,юго-западный,6,,,2.0
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,0,,,,0,,50,699,,,17.8,,56.3,14.4,,,восточный,7,,,1.0
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,,,,,,50,699,,,21.2,,40.3,,,,северо-восточный,6,,,2.0
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,11.0,,,,,,,,50,696,,,27.4,,30.6,,,,восточный,7,,,4.0
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,15.0,,,,,,,,20,695,,,25.6,,30.5,,True,,,9,,,
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,15.0,,менее 0.1,,,,,,20,697,,,16.4,True,63.7,,,,юго-западный,10,,28.5,6.0
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,12.0,,,,,,,True,10,699,,,10.1,,93.5,,,,юго-западный,10,,,5.0
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,14.0,,,,,,,True,10,702,,,6.9,,92.7,,,,южный,10,,,3.0
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,,20,703,,,6.5,,90.8,,,True,южный,10,,,2.0
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,19,,,,19,,50,704,,,7.6,,85.9,6.0,,True,юго-западный,9,,,1.0
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,,,,,,20,705,,,10.8,,77.4,,,,юго-западный,9,,,2.0
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,,50,704,,,15.2,,57.6,,,,юго-западный,9,,,2.0
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,50,703,,,17.5,,54.0,,,,юго-западный,9,,,4.0
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,0,,,,,,50,703,,,17.3,,55.4,,,,юго-западный,9,,18.6,5.0
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,,,,,True,10,703,,,15.3,,59.6,,,,западный,10,,,2.0
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,,10,703,,,14.6,,62.4,,,True,западный,10,,,2.0
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,,50,703,,,13.2,,70.7,,,,западный,9,,,1.0
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,50,704,,,13.0,,69.2,12.3,,,северо-западный,9,,,1.0
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,,,,,,50,704,,,16.7,,54.9,,,,северный,9,,,1.0
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,,50,703,,,20.4,,43.6,,,,восточный,7,,,1.0
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,50,702,,,24.1,,38.2,,,,юго-восточный,6,,,1.0
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,0,,,,,,50,702,,,23.4,,35.0,,,,северный,4,,24.4,1.0
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,,,,,,,10,703,,,19.1,,53.0,,,,северный,4,,,1.0
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,,10,703,,,14.9,,80.6,,,,северо-восточный,0,,,1.0
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,,50,703,,,13.4,,86.0,,,,,0,,,0.0
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,0,,,,0,,50,703,,,16.3,,72.3,12.8,,,,0,,,0.0
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,,,,,,50,703,,,20.8,,58.2,,,,южный,2,,,1.0
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,,50,701,,,24.6,,45.9,,,,восточный,4,,,1.0
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,50,700,,,28.3,,30.2,,,,южный,4,,,1.0
1593000000,"Среда, 24 июня
12:00 (UTC)",,,,,0,,,,,,50,699,,,28.8,,26.9,,,,юго-западный,9,,29.2,1.0
1593010800,"Среда, 24 июня
15:00 (UTC)",,,,,,,,,,,20,700,,,19.8,,59.5,,,,,6,,,0.0
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,,,,,,,,10,700,,,14.6,,78.0,,,,,4,,,0.0
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,,50,700,,,13.2,,84.8,,,,северный,2,,,1.0
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,0,,,,0,,50,701,,,16.2,,67.1,12.9,,,северо-восточный,7,,,1.0
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,,,,,,50,701,,,21.8,,50.3,,,,восточный,9,,,1.0
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,,50,699,,,28.1,,36.1,,,,юго-западный,9,,,1.0
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,,50,698,,True,29.9,,30.1,,,,западный,9,,,2.0
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,12.0,,0.3,,,,,,50,700,,,21.2,,53.9,,,,северный,9,True,30.5,4.0
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,10.0,,,,,,,,50,701,,,20.2,,59.2,,,,северный,9,,,2.0
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,,10,701,,,18.2,,70.3,,,,северо-западный,9,,,1.0
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,20,701,,,17.5,,70.6,,,,северо-западный,9,,,1.0
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,0,,,,0.3,,50,702,,,17.3,,71.0,16.8,,,северный,9,,,1.0
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,,,,,,True,50,702,,,20.0,,66.6,,,,,10,,,0.0
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,True,50,701,,,20.2,,62.4,,,,юго-западный,10,,,2.0
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,,50,700,,,21.0,,66.4,,,True,северо-западный,9,,,1.0
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,,,менее 0.1,,,,,,50,625,,,19.4,,71.9,,,True,восточный,9,,21.5,2.0
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,,,,,,,,,20,700,,,17.0,,88.6,,,True,восточный,10,,,1.0
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,,10,699,,,16.3,,88.5,,,True,,10,,,0.0
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,,20,699,,,15.4,,89.0,,,,,9,,,0.0
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,50,700,,,17.7,,88.6,15.0,,,восточный,7,,,1.0
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,,,,,,,50,699,,,21.6,,62.3,,,,восточный,9,,,2.0
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,,,50,698,,,24.7,,46.9,,,,северо-восточный,6,,,2.0
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,,,,,,,,50,697,,,29.1,,28.9,,,,западный,7,,,2.0
1593259200,"Суббота, 27 июня
12:00 (UTC)",,,,,0,,,,,,50,696,,,28.6,,30.7,,,,юго-западный,6,,30.0,3.0
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,,,,,,,,20,697,,,21.8,,63.2,,,,северо-восточный,7,,,1.0
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,,,,,,,,10,698,,,17.8,,72.5,,,,северо-восточный,4,,,1.0
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,20,699,,,15.8,,80.7,,,,восточный,4,,,1.0
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,0,,,,0,,50,700,,,18.2,,70.3,14.5,,,северо-восточный,1,,,2.0
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,,,,,,,,50,700,,,23.6,,51.1,,,,северо-восточный,7,,,1.0
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,,50,699,,,28.8,,31.6,,,,северо-западный,7,,,2.0
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,10.0,,,,,,,,50,698,,,29.9,,24.6,,,,северный,7,,,3.0
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,,12.0,,0,,,,,,50,700,,,29.4,,27.8,,,,северный,9,,31.4,4.0
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,13.0,,,,,,,,20,703,,,22.5,,41.0,,,True,северный,9,,,1.0
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,,,,,10,704,,,20.6,,41.6,,,True,западный,6,,,3.0
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,,20,705,,,17.1,,60.1,,,,северо-западный,4,,,2.0
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,50,706,,,18.4,,66.7,16.9,,,северо-восточный,5,,,2.0
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,,,,,,,,50,706,,,23.4,,50.7,,,,северный,7,,,1.0
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,,,,,,,,,50,704,,,27.2,,35.4,,,,восточный,7,,,2.0
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,,,,,,,,,50,703,,,30.0,,29.3,,,,восточный,9,,,2.0
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,,,,0,,,,,,50,701,,,29.9,,33.2,,,,северо-восточный,9,,30.5,1.0
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,,,,,,,,,,20,702,,,24.1,,50.9,,,,южный,9,,,1.0
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,12.0,,,,,,,,10,703,,,21.4,,53.6,,,,северо-западный,7,,,3.0
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,12.0,,,,,,,,20,704,,,17.8,,63.6,,,,северо-западный,7,,,2.0
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,,0,,,,0,,50,704,,,19.1,,57.0,16.5,,,северо-западный,9,,,2.0
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,,,,,,,,50,704,,,23.5,,50.0,,,,северный,6,,,2.0
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,,50,703,,,28.2,,40.7,,,,северо-западный,6,,,1.0
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,,,,,,,,,50,701,,,30.2,,38.9,,,,южный,7,,,1.0
1593518400,"Вторник, 30 июня
12:00 (UTC)",,,,,0,,,,,,50,700,,,28.7,,39.3,,,,юго-западный,9,,31.5,2.0
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,12.0,,,,,,,,10,701,,,22.8,,68.9,,,True,западный,10,,,1.0
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,,10,702,,,21.6,,66.1,,,True,,9,,,0.0
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,,20,702,,,16.8,,85.7,,,,восточный,7,,,1.0
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,,0.6,,,,0.6,,50,703,,,20.2,,73.4,16.8,,,,4,,,0.0
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,,,,,,,,50,703,,,25.4,,52.5,,,,,5,,,0.0
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,,,,,,50,701,,,31.3,,31.5,,,,восточный,6,,,3.0
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,,50,699,,,33.8,,24.9,,,,восточный,9,,,1.0
1593604800,"Среда, 1 июля
12:00 (UTC)",,,12.0,,0,,,,,,50,700,,,26.9,,36.0,,,True,юго-западный,7,,34.5,5.0
1593615600,"Среда, 1 июля
15:00 (UTC)",,,11.0,,,,,,,,20,701,,,23.1,,61.5,,,True,юго-восточный,6,,,1.0
1593626400,"Среда, 1 июля
18:00 (UTC)",,,,,,,,,,,10,701,,,18.8,,80.6,,,True,южный,4,,,1.0
1593637200,"Среда, 1 июля
21:00 (UTC)",,,,,,,,,,,20,701,,,16.5,,87.4,,,,,6,,,0.0
1593648000,"Четверг, 2 июля
00:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,50,702,,,19.4,,75.7,16.5,,,северо-восточный,5,,,1.0
1593658800,"Четверг, 2 июля
03:00 (UTC)",,,,,,,,,,,50,701,,,27.1,,42.8,,,,восточный,6,,,2.0
1593669600,"Четверг, 2 июля
06:00 (UTC)",,,,,,,,,,,50,700,,,31.6,,26.7,,,,восточный,5,,,3.0
1593680400,"Четверг, 2 июля
09:00 (UTC)",,,,,,,,,,,50,698,,,33.0,,24.2,,,,восточный,7,,,2.0
1593691200,"Четверг, 2 июля
12:00 (UTC)",,True,12.0,,менее 0.1,,,,,,20,699,,,28.0,,31.6,,,,юго-восточный,10,,33.2,4.0
1593702000,"Четверг, 2 июля
15:00 (UTC)",,,,,,,,,,,20,701,,,19.8,,72.4,,,True,юго-западный,7,,,2.0
1593712800,"Четверг, 2 июля
18:00 (UTC)",,,,,,,,,,,0,701,,,,,,,,True,,1,,,
1593723600,"Четверг, 2 июля
21:00 (UTC)",,,,,,,,,,,20,701,,,16.0,,82.4,,,,,9,,,0.0
1593734400,"Пятница, 3 июля
00:00 (UTC)",,,,,0.6,,,,0.6,,50,702,,,18.2,,74.0,15.9,,,северо-западный,7,,,1.0
1593745200,"Пятница, 3 июля
03:00 (UTC)",,,,,,,,,,,50,702,,,23.6,,53.1,,,,западный,9,,,2.0
1593756000,"Пятница, 3 июля
06:00 (UTC)",,,,,,,,,,,50,701,,,26.8,,36.5,,,,западный,6,,,1.0
1593766800,"Пятница, 3 июля
09:00 (UTC)",,,,,,,,,,,50,700,,,28.2,,39.7,,,,северный,7,,,3.0
1593777600,"Пятница, 3 июля
12:00 (UTC)",,,,,0,,,,,,50,701,,,27.8,,38.0,,,,северный,9,,30.6,4.0
1593788400,"Пятница, 3 июля
15:00 (UTC)",,,,,,,,,,,50,701,,,23.2,,56.2,,,,восточный,9,,,1.0
1593799200,"Пятница, 3 июля
18:00 (UTC)",,,,,,,,,,,10,702,,,19.4,,70.0,,,,,6,,,0.0
1593810000,"Пятница, 3 июля
21:00 (UTC)",,,,,,,,,,,20,702,,,16.6,,80.3,,,,северный,7,,,1.0
1593820800,"Суббота, 4 июля
00:00 (UTC)",,,,,0,,,,0,,50,703,,,17.9,,74.5,16.0,,,северо-восточный,7,,,1.0
1593831600,"Суббота, 4 июля
03:00 (UTC)",,,,,,,,,,,50,703,,,23.0,,50.9,,,,северный,9,,,1.0
1593842400,"Суббота, 4 июля
06:00 (UTC)",,,,,,,,,,,50,701,,,27.2,,34.2,,,,северо-западный,7,,,2.0
1593853200,"Суббота, 4 июля
09:00 (UTC)",,,,,,,,,,,50,699,,True,30.1,,30.3,,,,западный,7,,,1.0
1593864000,"Суббота, 4 июля
12:00 (UTC)",,,,,0,,,,,,50,699,,,28.2,,33.4,,,True,западный,7,,31.3,2.0
1593874800,"Суббота, 4 июля
15:00 (UTC)",True,,,,,,,,,,50,700,,,22.9,,50.2,,,,юго-западный,9,,,2.0
1593885600,"Суббота, 4 июля
18:00 (UTC)",,,10.0,,,,,,,,10,700,,,21.4,,51.2,,,,северный,7,,,3.0
1593896400,"Суббота, 4 июля
21:00 (UTC)",,,,,,,,,,,50,701,,,18.8,,58.5,,,,юго-западный,6,,,1.0
1593907200,"Воскресенье, 5 июля
00:00 (UTC)",,,,,0,,,,0,,50,701,,,19.8,,59.5,17.6,,,,7,,,0.0
1593918000,"Воскресенье, 5 июля
03:00 (UTC)",,,,,,,,,,,50,701,,,23.9,,48.5,,,,северный,4,,,2.0
1593928800,"Воскресенье, 5 июля
06:00 (UTC)",,,,,,,,,,,50,700,,,27.5,,30.8,,,,восточный,4,,,1.0
1593939600,"Воскресенье, 5 июля
09:00 (UTC)",,,,,,,,,,,50,698,,,30.9,,24.2,,,,северо-западный,7,,,2.0
1593950400,"Воскресенье, 5 июля
12:00 (UTC)",,,,,0,,,,,,50,697,,,30.0,,24.8,,,,западный,7,,32.0,1.0
1593961200,"Воскресенье, 5 июля
15:00 (UTC)",,,,,,,,,,,50,697,,,23.2,,44.9,,,,южный,9,,,1.0
1593972000,"Воскресенье, 5 июля
18:00 (UTC)",,,,,,,,,,,10,698,,,19.6,,56.0,,,,,7,,,0.0
1593982800,"Воскресенье, 5 июля
21:00 (UTC)",,,,,,,,,,,50,698,,,16.8,,69.1,,,,северо-западный,9,,,2.0
1593993600,"Понедельник, 6 июля
00:00 (UTC)",,,,,0,,,,0,,50,699,,,18.7,,61.7,16.1,,,северо-восточный,9,,,1.0
1594004400,"Понедельник, 6 июля
03:00 (UTC)",,,,,,,,,,,50,699,,,24.2,,49.6,,,,западный,7,,,1.0
1594015200,"Понедельник, 6 июля
06:00 (UTC)",,,,,,,,,,,50,698,,,27.7,,38.5,,,,северо-восточный,7,,,2.0
1594026000,"Понедельник, 6 июля
09:00 (UTC)",,,,,,,,,,,50,696,,,31.1,,28.8,,,,западный,7,,,3.0
1594036800,"Понедельник, 6 июля
12:00 (UTC)",,,,,0,,,,,,50,696,,,28.3,,33.0,,,,юго-западный,9,,32.0,3.0
1594047600,"Понедельник, 6 июля
15:00 (UTC)",,,,,,,,,,,50,697,,,24.6,,48.1,,,,западный,7,,,2.0
1594058400,"Понедельник, 6 июля
18:00 (UTC)",,,,,,,,,,,20,680,,,13.4,,77.2,,,,юго-восточный,7,,,1.0
1594069200,"Понедельник, 6 июля
21:00 (UTC)",,,,,,,,,,,20,698,,,20.6,,62.1,,,True,северо-западный,9,,,1.0
1594080000,"Вторник, 7 июля
00:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,50,698,,,20.2,,64.1,19.7,,True,северный,9,,,3.0
1594090800,"Вторник, 7 июля
03:00 (UTC)",,,,,,,,True,,,20,700,,,18.4,,81.6,,,,западный,10,,,1.0
1594101600,"Вторник, 7 июля
06:00 (UTC)",,,,,,,,,,True,20,701,,,18.0,,83.2,,,,северо-западный,10,,,1.0
