timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневый дождь,Количество облаков уменьшилось,Мгла,Дождь (незамерзающий) слабый с перерывами,"Пыльная (песчаная) буря, слабая или умеренная",Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %","Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Пыльная (песчаная) буря, слабая или умеренная началась (усилилась)",Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности
1591930800,"Пятница, 12 июня
03:00 (UTC)",,11.0,,,,,,,,,59.7,16.5,северо-западный,,,1.0,,,0,,0,,,,,20.0,715,,,20.4,,,7.0
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,,,,,,,,40.9,,северо-западный,,,5.0,,,,,,,,,,20.0,715,,,25.9,,,2.0
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,35.9,,северный,,,5.0,,,,,,,,,,20.0,715,,,28.1,,,7.0
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,,34.4,,северо-западный,,,4.0,,,,,,,,,,20.0,715,,,29.3,,,7.0
1591974000,"Пятница, 12 июня
15:00 (UTC)",True,16.0,,,,,,,,,66.7,,юго-западный,,29.4,8.0,,,0,,,,,,,20.0,716,,,20.5,,,10.0
1591984800,"Пятница, 12 июня
18:00 (UTC)",True,15.0,,,,,,,,,73.2,,северо-западный,,,4.0,,,,,,,,,,20.0,715,,,19.1,,,10.0
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,,74.1,,западный,,,3.0,,,,,,,,,,20.0,716,,,18.5,,True,7.0
1592006400,"Суббота, 13 июня
00:00 (UTC)",True,,,,,,,,,,87.6,,юго-восточный,,,3.0,,,,,,,,,,20.0,716,,,18.2,,,10.0
1592017200,"Суббота, 13 июня
03:00 (UTC)",,11.0,,,,,,,,,95.7,17.3,западный,,,4.0,,,13,,13,,,,,4.0,716,True,,17.3,,,10.0
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,,74.0,16.9,западный,,,5.0,,,,,,,,,,20.0,716,,,21.0,,True,6.0
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,,62.1,,северо-западный,,,3.0,,,,,,,,,,20.0,716,,,24.0,,,7.0
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,,,,,,54.6,,северный,,,3.0,,,,,,,,,,20.0,716,,,25.5,,,7.0
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,,,,,,,,,58.0,,северный,,26.3,4.0,,,0.3,,,,,,,20.0,716,,,24.6,,,7.0
1592071200,"Суббота, 13 июня
18:00 (UTC)",True,,,,,,,,,,78.4,,северный,,,3.0,,,,,,,,,,20.0,716,,,20.8,,,7.0
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,79.8,,северный,,,2.0,,,,,,,,,,20.0,716,,,19.9,,True,2.0
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,,80.1,,северный,,,2.0,,,,,,,,,,20.0,716,,,18.6,,True,5.0
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,,,,,,,95.7,17.5,северо-западный,,,4.0,,,0.8,,1,,,,,10.0,717,,,17.7,,,6.0
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,,,,,,78.5,,северо-западный,,,3.0,,,,,,,,,,20.0,718,,,21.5,,,9.0
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,,,,,,,,67.8,,восточный,,,2.0,,,,,,,,,,20.0,718,,,23.9,,,10.0
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,,,,,,,,,49.4,,северный,,,3.0,,,,,,,,,,20.0,718,,,27.0,,,6.0
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,,,,,,,58.5,,западный,,27.9,5.0,,,0,,,,,,,20.0,718,,,24.9,,,9.0
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,12.0,,,,,,,,True,76.9,,западный,,,4.0,,,,,,,,,,20.0,719,,,20.6,,,10.0
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",True,15.0,,,,,,,,,87.6,,,,,,,,,,,,,,,10.0,721,,,18.4,,,10.0
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,13.0,,True,,,,,,,76.4,,западный,,,5.0,,,,,,,,,,20.0,718,,,17.4,,,10.0
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,,,,,,90.3,15.4,восточный,,,1.0,,,14,,14,,,,,20.0,720,,,17.3,,,7.0
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,69.1,,юго-восточный,,,3.0,,,,,,,,,,20.0,720,,,21.7,,,5.0
1592211600,"Понедельник, 15 июня
09:00 (UTC)",True,,,,,,,,,,65.6,,северный,,,4.0,,,,,,,,,,20.0,720,,,21.4,,,7.0
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,,57.0,,северо-западный,,,3.0,,,,,,,,,,20.0,720,,,25.0,,True,7.0
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,,,,,,,68.9,,северный,,26.5,4.0,,,1,,,,,,,20.0,720,,,22.8,,True,7.0
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,72.9,,северный,,,1.0,,,,,,,,,,20.0,720,,,19.7,,True,7.0
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,82.2,,,,,0.0,,,,,,,,,,20.0,720,,,18.6,,,2.0
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,89.7,,юго-восточный,,,1.0,,,,,,,,,,20.0,719,,,16.8,,,2.0
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,,,,,,83.3,16.1,восточный,,,3.0,,,0,,1,,,,,20.0,720,,,19.3,,,2.0
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,60.5,,юго-восточный,,,2.0,,,,,,,,,,20.0,720,,,23.7,,,7.0
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,44.3,,северо-восточный,,,4.0,,,,,,,,,,20.0,720,,,26.2,,,7.0
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,38.3,,восточный,,,4.0,,,,,,,,,,20.0,720,,,28.1,,,7.0
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,,,,,,48.4,,восточный,,29.1,1.0,,,0,,,,,,,20.0,719,,,26.8,,,7.0
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,58.3,,,,,0.0,,,,,,,,,,20.0,719,,,22.6,,,6.0
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,62.7,,юго-восточный,,,3.0,,,,,,,,,,20.0,719,,,21.4,,,0.0
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,73.1,,юго-восточный,,,3.0,,,,,,,,,,20.0,719,,,18.4,,,0.0
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,,,,,,73.3,17.9,юго-восточный,,,3.0,,,0,,0,,,,,20.0,720,,,19.7,,,4.0
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,59.1,,восточный,,,2.0,,,,,,,,,,20.0,720,,,24.3,,,7.0
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,51.0,,восточный,,,2.0,,,,,,,,,,20.0,720,,,27.0,,,7.0
1592395200,"Среда, 17 июня
12:00 (UTC)",,11.0,,,,,,,,,57.3,,юго-восточный,,,8.0,,,,,,,,,,20.0,720,,,24.7,,True,7.0
1592406000,"Среда, 17 июня
15:00 (UTC)",,11.0,,,,,,,,,54.4,,восточный,,27.0,1.0,,,0,,,,,,,20.0,720,,,23.3,,True,10.0
1592416800,"Среда, 17 июня
18:00 (UTC)",,12.0,,,,,,,,,84.3,,юго-западный,True,,1.0,,,,,,,,,,20.0,720,,,18.6,,,10.0
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,85.3,,восточный,,,3.0,,,,,,,,,,20.0,719,,,17.7,,,6.0
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,86.3,,восточный,,,3.0,,,,,,,,,,20.0,718,,,16.3,,,6.0
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,,,,,,,,85.9,16.1,юго-восточный,,,3.0,,,7,,7,,,,,20.0,718,,,17.9,,,6.0
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,67.4,,восточный,,,4.0,,,,,,,,,,20.0,718,,,21.9,,,4.0
1592470800,"Четверг, 18 июня
09:00 (UTC)",,11.0,,,,,,,,,40.1,,восточный,,,7.0,,,,,,,,,,20.0,718,,,24.0,,,7.0
1592481600,"Четверг, 18 июня
12:00 (UTC)",,11.0,,,,,,,,,54.7,,восточный,,,6.0,,,,,,,,,,20.0,718,,,21.4,,,7.0
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,,,,,,61.5,,восточный,,25.2,5.0,,,0,,,,,,,20.0,718,,,21.2,,,7.0
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,83.0,,восточный,,,3.0,,,,,,,,,,20.0,718,,,17.1,,,7.0
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,89.1,,южный,,,2.0,,,,,,,,,,20.0,717,,,16.9,,,4.0
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,87.4,,восточный,,,3.0,,,,,,,,,,20.0,716,,,16.2,,,4.0
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,,,,,,84.2,15.5,южный,,,2.0,,,0,,0,,,,,20.0,716,,,17.3,,,7.0
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,79.6,,восточный,,,2.0,,,,,,,,,,20.0,717,,,18.5,,,10.0
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,68.4,,северный,,,3.0,,,,,,,,,,20.0,717,,,22.3,,,10.0
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,,28.9,,северо-восточный,,,6.0,,,,,,,,,,20.0,716,,,27.1,,,7.0
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,,,,,,45.5,,юго-западный,,28.0,3.0,,,0,,,,,,,20.0,716,,,24.3,,,10.0
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,68.1,,западный,,,2.0,,,,,,,,,,20.0,716,,,20.8,,,9.0
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,78.5,,северо-западный,,,3.0,,,,,,,,,,20.0,716,,,18.0,,,5.0
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,82.1,,северо-западный,,,3.0,,,,,,,,,,20.0,716,,,18.1,,,7.0
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,,,,,,79.6,17.0,северо-западный,,,4.0,,,0,,0,,,,,20.0,716,,,18.6,,,7.0
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,64.9,,западный,,,4.0,,,,,,,,,,20.0,716,,,22.2,,,6.0
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,50.1,,северный,,,3.0,,,,,,,,,,20.0,716,,,25.1,,,6.0
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,,46.6,,северо-западный,,,2.0,,,,,,,,,,20.0,716,,,27.1,,,9.0
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,,,,,,50.0,,западный,,27.4,4.0,,,0,,,,,,,20.0,716,,,25.7,,,7.0
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,,True,63.6,,западный,,,3.0,,,,,,,,,,20.0,717,,,21.8,,,10.0
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,True,79.2,,южный,,,3.0,,,,,,,,,,20.0,717,,,19.5,,,7.0
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,,83.7,,северо-западный,,,3.0,,,,,,True,,,,20.0,716,,,18.0,,,10.0
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,,,,,,89.2,17.5,западный,,,3.0,,,1,,1,,,,,20.0,716,,,18.0,,True,7.0
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,,79.3,,северный,,,4.0,,,,,,,,,,20.0,716,,,20.6,,True,9.0
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,,57.4,,северный,,,4.0,,,,,,,,,,20.0,716,,,25.1,,,7.0
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,,,,,,,,53.1,,северный,,,4.0,,,,,,,,,,20.0,716,,,26.1,,,7.0
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,15.0,,,,,,,,,66.8,,западный,,27.2,10.0,,,0.3,,,,,,,20.0,716,,,20.8,,,7.0
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,15.0,,,,,,,,True,71.7,,северный,,,3.0,,,,,,,,,,20.0,717,,,18.5,,,9.0
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,,75.9,,западный,,,5.0,,,,,,,,,,20.0,717,,,17.9,,True,9.0
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,11.0,,,,,,,,,83.2,,западный,,,4.0,,,,,,,,,,20.0,717,,,18.2,,True,7.0
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,,,,,,82.7,17.7,северо-западный,,,4.0,,,0,,0.3,,,,,20.0,718,,,18.4,,,7.0
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,,69.2,,западный,,,4.0,,,,,,,,,,20.0,718,,,22.0,,,9.0
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,54.1,,северный,,,4.0,,,,,,,,,,20.0,719,,,24.8,,,9.0
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,,48.7,,северный,,,4.0,,,,,,,,,,20.0,719,,,26.9,,,7.0
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,,,,,True,48.8,,северный,,27.0,2.0,,,0,,,,,,,20.0,719,,,26.2,,,7.0
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,True,,,,,,,69.7,,западный,,,2.0,,,,,,,,,,20.0,719,,,22.5,,,10.0
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,12.0,,,,,,,,True,66.1,,северный,,,3.0,,,,,,,,,,20.0,719,,,19.7,,,7.0
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,,73.0,,северо-восточный,,,1.0,,,,,,,,,,20.0,720,,,17.5,,True,4.0
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,,,,,,68.7,16.3,юго-восточный,,,2.0,,,0,,0,,,,,20.0,720,,,19.6,,,7.0
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,,43.6,,южный,,,1.0,,,,,,,,,,20.0,721,,,26.9,,,2.0
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,33.7,,восточный,,,3.0,,,,,,,,,,20.0,720,,,30.0,,,2.0
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,,29.6,,юго-восточный,,,2.0,,,,,,,,,,20.0,720,,,31.1,,,5.0
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,,,,,,,32.1,,восточный,,32.0,4.0,,,0,,,,,,,20.0,719,,,29.9,,,2.0
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,,62.5,,юго-западный,,,1.0,,,,,,,,,,20.0,719,,,22.1,,,2.0
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,,64.1,,юго-восточный,,,4.0,,,,,,,,,,20.0,719,,,20.3,,,0.0
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,,53.1,,южный,,,4.0,,,,,,,,,,20.0,719,,,19.5,,,0.0
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,,,,,,54.2,18.4,южный,,,2.0,,,0,,0,,,,,20.0,719,,,22.3,,,4.0
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,,,43.6,,северо-восточный,,,2.0,,,,,,,,,,20.0,719,,,27.8,,,7.0
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,34.0,,северный,,,2.0,,,,,,,,,,20.0,719,,,31.1,,,6.0
1593000000,"Среда, 24 июня
12:00 (UTC)",,,,,,,,,,True,40.2,,западный,,,1.0,,,,,,,,,,20.0,719,,,29.3,,,7.0
1593010800,"Среда, 24 июня
15:00 (UTC)",,11.0,,,,,,,,True,79.7,,юго-западный,,32.0,6.0,,,2,,,,,,,20.0,721,,,19.4,,,10.0
1593021600,"Среда, 24 июня
18:00 (UTC)",,11.0,,,,,,,,,73.8,,юго-восточный,,,2.0,,,,,,,,,,20.0,722,,,19.5,,True,10.0
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,,74.6,,западный,True,,6.0,,,,,,,,,,20.0,722,,,18.8,,,10.0
1593043200,"Четверг, 25 июня
00:00 (UTC)",,10.0,,,,,,,,,77.5,,северный,,,5.0,,,,,,,,,,20.0,722,,,18.0,,True,6.0
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,,,,,,88.6,15.6,западный,,,3.0,,,1,,3,,,,,20.0,722,,,16.9,,,7.0
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,,69.7,,северо-западный,,,4.0,,,,,,,,,,20.0,723,,,20.2,,,7.0
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,,55.3,,северо-западный,,,6.0,,,,,,,,,,20.0,724,,,22.4,,,5.0
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,,,,,,,,,44.8,,северный,,,5.0,,,,,,,,,,20.0,724,,,23.7,,,7.0
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,,,,,,,,,38.2,,северо-восточный,,25.4,4.0,,,0,,,,,,,20.0,724,,,24.9,,,4.0
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,,52.2,,северо-западный,,,2.0,,,,,,,,,,20.0,725,,,21.4,,,4.0
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,48.8,,северный,,,3.0,,,,,,,,,,20.0,725,,,20.1,,,2.0
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,,55.6,,восточный,,,5.0,,,,,,,,,,20.0,726,,,16.6,,,2.0
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,,,,,,,51.1,14.1,восточный,,,3.0,,,0,,0,,,,,20.0,726,,,16.2,,,2.0
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,,31.2,,восточный,,,5.0,,,,,,,,,,20.0,726,,,21.9,,,0.0
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,,28.8,,восточный,,,5.0,,,,,,,,,,20.0,726,,,24.6,,,0.0
1593172800,"Пятница, 26 июня
12:00 (UTC)",,11.0,,,,,,,,,24.1,,восточный,,,5.0,,,,,,,,,,20.0,725,,,26.2,,,0.0
1593183600,"Пятница, 26 июня
15:00 (UTC)",,12.0,,,,,,,,,19.1,,северо-восточный,,26.4,6.0,,,0,,,,,,,20.0,725,,,25.3,,,0.0
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,,31.2,,северо-восточный,,,4.0,,,,,,,,,,20.0,725,,,19.6,,,0.0
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,,43.4,,восточный,,,3.0,,,,,,,,,,20.0,725,,,14.7,,,0.0
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,,47.0,,юго-восточный,,,3.0,,,,,,,,,,20.0,725,,,13.8,,,0.0
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,,,,,,,50.0,12.2,восточный,,,3.0,,,0,,0,,,,,20.0,725,,,16.0,,,0.0
1593237600,"Суббота, 27 июня
06:00 (UTC)",,14.0,,,,,,,,,25.2,,юго-восточный,,,9.0,,,,,,,,,,20.0,725,,,23.2,,,0.0
1593248400,"Суббота, 27 июня
09:00 (UTC)",,13.0,,,,,,,,,21.7,,восточный,,,8.0,,,,,,,,,,20.0,725,,,25.8,,,2.0
1593259200,"Суббота, 27 июня
12:00 (UTC)",,14.0,,,,,,,,,17.1,,восточный,,,7.0,,,,,,,,,,20.0,724,,,27.0,,,2.0
1593270000,"Суббота, 27 июня
15:00 (UTC)",,12.0,,,,,,,,,17.3,,восточный,,27.2,7.0,,,0,,,,,,,20.0,723,,,25.9,,,0.0
1593280800,"Суббота, 27 июня
18:00 (UTC)",,10.0,,,,,,,,,28.5,,восточный,,,4.0,,,,,,,,,,20.0,723,,,19.3,,,0.0
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,40.4,,юго-восточный,,,3.0,,,,,,,,,,20.0,723,,,16.4,,,0.0
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,,42.0,,юго-восточный,,,2.0,,,,,,,,,,20.0,723,,,15.1,,,0.0
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,,,,,,,,41.6,14.4,юго-восточный,,,1.0,,,0,,0,,,,,20.0,723,,,18.6,,,0.0
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,,22.9,,восточный,,,5.0,,,,,,,,,,20.0,723,,,25.0,,,0.0
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,12.0,,,,,,,,,18.6,,восточный,,,5.0,,,,,,,,,,20.0,722,,,27.9,,,0.0
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,12.0,,,,,,,,,17.0,,юго-восточный,,,4.0,,,,,,,,,,20.0,721,,,29.6,,,0.0
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,,,,,,,,,17.1,,юго-восточный,,29.8,1.0,,,0,,,,,,,20.0,720,,,28.6,,,0.0
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,,,,,32.2,,юго-западный,,,2.0,,,,,,,,,,20.0,720,,,21.6,,,0.0
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,,45.8,,юго-западный,,,2.0,,,,,,,,,,20.0,720,,,17.3,,,0.0
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,,,,,,,,37.2,,западный,,,3.0,,,,,,,,,,20.0,719,,,17.9,,,0.0
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,,,,,,,,41.1,16.5,западный,,,3.0,,,0,,0,,,,,20.0,719,,,20.9,,,0.0
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,,,,,,,,,22.1,,северный,,,3.0,,,,,,,,,,20.0,718,,,27.4,,,0.0
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,,,,,,,,,18.3,,северо-западный,,,2.0,,,,,,,,,,20.0,718,,,29.9,,,0.0
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,,,,,,,,,,15.5,,юго-западный,,,3.0,,,,,,,,,,20.0,717,,,31.2,,,1.0
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,,,,,,,,,,18.4,,западный,,31.5,4.0,,,0,,,,,,,20.0,716,,,29.6,,,1.0
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,,,,,,,,,31.5,,северный,,,3.0,,,,,,,,,,20.0,717,,,23.2,,,0.0
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,,,,,,,,,70.4,,юго-западный,,,1.0,,,,,,,,,,20.0,717,,,16.4,,,0.0
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,,,,,,,,66.2,,юго-западный,,,3.0,,,,,,,,,,20.0,717,,,18.2,,,1.0
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,,,,,,,,55.3,16.3,юго-западный,,,2.0,,,0,,0,,,,,20.0,717,,,21.0,,,4.0
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,,36.1,,юго-западный,,,2.0,,,,,,,,,,20.0,717,,,26.1,,,4.0
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,,,,,,,,,29.5,,западный,,,3.0,,,,,,,,,,20.0,717,,,29.2,,,7.0
1593518400,"Вторник, 30 июня
12:00 (UTC)",,,,,,,,,,,30.8,,северо-восточный,,,4.0,,,,,,,,,,20.0,717,,,28.2,,True,7.0
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,,,,,,,,,28.1,,северо-восточный,,30.9,2.0,,,0,,,,,,,20.0,718,,,29.0,,,4.0
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,,50.4,,юго-западный,,,1.0,,,,,,,,,,20.0,718,,,22.4,,,2.0
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,,67.0,,западный,,,1.0,,,,,,,,,,20.0,719,,,20.0,,,2.0
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,,,,,,,,70.3,,юго-западный,,,1.0,,,,,,,,,,20.0,719,,,18.6,,,0.0
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,,,,,,,,55.4,18.3,,,,0.0,,,0,,0,,,,,20.0,720,,,22.8,,,0.0
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,,,,,,42.7,,северо-западный,,,1.0,,,,,,,,,,20.0,721,,,27.7,,,0.0
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,,28.9,,восточный,,,1.0,,,,,,,,,,20.0,720,,,29.4,,,5.0
1593604800,"Среда, 1 июля
12:00 (UTC)",,,,,,,,,,,26.5,,северо-восточный,,,3.0,,,,,,,,,,20.0,720,,,31.3,,,7.0
1593615600,"Среда, 1 июля
15:00 (UTC)",,,,,,,,,,,25.0,,северо-восточный,,32.4,3.0,,,0,,,,,,,20.0,720,,,30.9,,,7.0
1593626400,"Среда, 1 июля
18:00 (UTC)",,10.0,,True,,,,,,,33.1,,северо-западный,,,2.0,,,,,,,,,,20.0,721,,,27.3,,,9.0
1593637200,"Среда, 1 июля
21:00 (UTC)",,,,,,,,,,,53.7,,северо-западный,,,3.0,,,,,,,,,,20.0,721,,,23.3,,,6.0
1593648000,"Четверг, 2 июля
00:00 (UTC)",,,,,,,,,,,70.1,,южный,,,1.0,,,,,,,,,,20.0,721,,,19.5,,,2.0
1593658800,"Четверг, 2 июля
03:00 (UTC)",,,,,,,,,,,71.3,18.0,юго-западный,,,1.0,,,0,,0,,,,,20.0,721,,,21.5,,,6.0
1593669600,"Четверг, 2 июля
06:00 (UTC)",,,,,,,,,,,41.9,,южный,,,5.0,,,,,,,,,,20.0,722,,,27.6,,,6.0
1593680400,"Четверг, 2 июля
09:00 (UTC)",,12.0,,,,,,,,,22.4,,юго-восточный,,,6.0,,,,,,,,,,20.0,721,,,32.2,,,0.0
1593691200,"Четверг, 2 июля
12:00 (UTC)",,11.0,,,,,,,,,19.6,,восточный,,,6.0,,,,,,,,,,20.0,721,,,33.0,,,0.0
1593702000,"Четверг, 2 июля
15:00 (UTC)",,10.0,,,,,,,,,17.2,,восточный,,33.4,7.0,,,0,,,,,,,20.0,720,,,31.6,,,0.0
