timestamp,date,Ливневой снег умеренный или сильный,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Туман начался (усилился). Небо видно,Туман ослабел (небо видно),Ливневый дождь,Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",В окрестности станции местами туман,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Направление ветра,Туман без изменений (небо видно),Балл общей облачности,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с",Ливневой дождь со снегом умеренный или сильный,Дождь (незамерзающий) слабый непрерывный,Ливневой дождь со снегом слабый
1587816000,"Суббота, 25 апреля
12:00 (UTC)",,,14.0,,,,,,,10,738,,,18.4,,49.0,,,,западный,,0,,,,4.0,,,
1587826800,"Суббота, 25 апреля
15:00 (UTC)",,,,,,,,,,10,741,,,13.3,,52.9,,,,северо-западный,,0,,,28.1,3.0,,,
1587837600,"Суббота, 25 апреля
18:00 (UTC)",,,,,,,,,,10,742,,,11.3,,58.2,,,,,,0,,,,0.0,,,
1587848400,"Суббота, 25 апреля
21:00 (UTC)",,,,,,,,,,10,743,,,9.8,,78.3,,,,северо-восточный,,0,,,,2.0,,,
1587859200,"Воскресенье, 26 апреля
00:00 (UTC)",,,,,,,,True,,10,744,,,7.9,,100.0,,,,северный,,10,,,,2.0,,,
1587870000,"Воскресенье, 26 апреля
03:00 (UTC)",,,,,,,,,,10,744,,,9.2,,100.0,7.8,True,,северо-восточный,,10,,,,3.0,,,
1587880800,"Воскресенье, 26 апреля
06:00 (UTC)",,,,,,,,True,,10,743,,,10.0,,100.0,,,,,,10,,,,,,,
1587891600,"Воскресенье, 26 апреля
09:00 (UTC)",,,,,,,,,,10,742,,,12.1,,77.0,,True,,северный,,10,,,,2.0,,,
1587902400,"Воскресенье, 26 апреля
12:00 (UTC)",,,,,,,,,,10,741,,,11.5,,82.9,,,,южный,,0,,,,1.0,,,
1587913200,"Воскресенье, 26 апреля
15:00 (UTC)",,,,,,,,,,10,741,,,9.9,,100.0,,,,северо-западный,,0,,,12.5,1.0,,,
1587924000,"Воскресенье, 26 апреля
18:00 (UTC)",,,,,,,,,,9,740,,,7.9,,100.0,,,,юго-западный,,0,,,,2.0,,,
1587934800,"Воскресенье, 26 апреля
21:00 (UTC)",,,,,,,,,,0,739,,,6.2,,100.0,,,,южный,,0,,,,2.0,,,
1587945600,"Понедельник, 27 апреля
00:00 (UTC)",,,,,,,,,,0,739,,,7.2,,100.0,,,,,True,9,,,,,,,
1587956400,"Понедельник, 27 апреля
03:00 (UTC)",,,,,,,,,,10,739,,,9.9,,100.0,6.1,True,,западный,,10,,,,2.0,,,
1587967200,"Понедельник, 27 апреля
06:00 (UTC)",,,,,,,,,,10,737,,,14.4,,72.9,,,,северо-восточный,,6,,,,2.0,,,
1587978000,"Понедельник, 27 апреля
09:00 (UTC)",,,,,,,,,,10,736,,,17.4,,62.2,,,,северо-восточный,,4,,,,2.0,,,
1587988800,"Понедельник, 27 апреля
12:00 (UTC)",,,,,,,,,,10,736,,,18.3,,61.2,,,,северный,,0,,,,1.0,,,
1587999600,"Понедельник, 27 апреля
15:00 (UTC)",,,,,,,,,,10,734,,,11.5,,91.7,,,,южный,,0,,,18.9,2.0,,,
1588010400,"Понедельник, 27 апреля
18:00 (UTC)",,,,,,,,,,9,734,,,9.4,,100.0,,,,западный,,0,,,,2.0,,,
1588021200,"Понедельник, 27 апреля
21:00 (UTC)",,,,,,,,,,2,733,,,7.7,,100.0,,,,западный,,0,,,,1.0,,,
1588032000,"Вторник, 28 апреля
00:00 (UTC)",,,,,,,,,,7,733,,,8.1,,100.0,,,,западный,,4,,,,2.0,,,
1588042800,"Вторник, 28 апреля
03:00 (UTC)",,,,,,,,,,10,732,,,18.3,,67.1,6.6,,,южный,,2,,,,2.0,,,
1588053600,"Вторник, 28 апреля
06:00 (UTC)",,,,,,,,,,10,731,,,25.7,,37.9,,,,,,5,,,,,,,
1588064400,"Вторник, 28 апреля
09:00 (UTC)",,,,,,,,,,10,730,,,27.2,,37.1,,,,северо-восточный,,9,,,,2.0,,,
1588075200,"Вторник, 28 апреля
12:00 (UTC)",,,,,,,,,,10,729,,,26.5,,38.9,,,,северо-восточный,,0,,,,1.0,,,
1588086000,"Вторник, 28 апреля
15:00 (UTC)",,,,,,,,,,10,729,,,17.6,,69.2,,,,южный,,0,,,28.0,3.0,,,
1588096800,"Вторник, 28 апреля
18:00 (UTC)",,,,,,,,,,10,729,,,14.2,,82.1,,,,западный,,0,,,,2.0,,,
1588107600,"Вторник, 28 апреля
21:00 (UTC)",,,,,,,,,,10,728,,,12.3,,88.2,,,,западный,,0,,,,2.0,,,
1588118400,"Среда, 29 апреля
00:00 (UTC)",,,,,,,,,,10,727,,,12.8,,79.8,,,,,,5,,,,0.0,,,
1588129200,"Среда, 29 апреля
03:00 (UTC)",,,,,,,,,,10,727,,,28.0,,28.0,11.7,,,,,0,,,,,,,
1588140000,"Среда, 29 апреля
06:00 (UTC)",,,12.0,,,,,,,10,727,,,29.5,,29.0,,,,северо-западный,,9,,,,8.0,,,
1588150800,"Среда, 29 апреля
09:00 (UTC)",,,18.0,,,,,,,10,728,,,25.0,,45.1,,,,северо-западный,,9,,,,8.0,,,
1588161600,"Среда, 29 апреля
12:00 (UTC)",,,18.0,,,,,,,10,731,,,19.8,,72.9,,,,,,0,,,,,,,
1588172400,"Среда, 29 апреля
15:00 (UTC)",,,,,,,,,,10,733,,,20.6,,47.0,,,,северо-западный,,0,,,33.1,5.0,,,
1588183200,"Среда, 29 апреля
18:00 (UTC)",,,12.0,,,,,,,10,734,,,16.3,,79.8,,,,юго-западный,,0,,,,3.0,,,
1588194000,"Среда, 29 апреля
21:00 (UTC)",,,,,,,,,,9,734,,,14.1,,100.0,,,,юго-западный,,0,,,,2.0,,,
1588204800,"Четверг, 30 апреля
00:00 (UTC)",,,,,,,,True,,10,735,,,13.9,,100.0,,,,южный,,10,,,,2.0,,,
1588215600,"Четверг, 30 апреля
03:00 (UTC)",,,,,,,,,,10,735,,,16.7,,89.1,13.7,True,,южный,,7,,,,4.0,,,
1588226400,"Четверг, 30 апреля
06:00 (UTC)",,,,,,,,,,10,735,,,21.5,,46.9,,True,,юго-западный,,6,,,,3.0,,,
1588237200,"Четверг, 30 апреля
09:00 (UTC)",,,,,,,,,,10,733,,,22.9,,37.9,,,,,,6,,,,,,,
1588248000,"Четверг, 30 апреля
12:00 (UTC)",,,,,,,,,,10,732,,,22.1,,43.2,,,,юго-восточный,,0,,,,1.0,,,
1588258800,"Четверг, 30 апреля
15:00 (UTC)",,,15.0,,,,,,,10,733,,,14.2,,87.2,,,,северо-западный,,0,,,23.8,2.0,,,
1588269600,"Четверг, 30 апреля
18:00 (UTC)",,,18.0,,,,,,,10,737,,,12.1,,75.0,,,,западный,,0,,,,5.0,,,
1588280400,"Четверг, 30 апреля
21:00 (UTC)",,,11.0,,,,,,,10,739,,,11.8,,59.2,,,,западный,,0,,,,5.0,,,
1588291200,"Пятница, 1 мая
00:00 (UTC)",,,11.0,,,,,,,10,740,,,8.4,,74.8,,,,юго-западный,,0,,,,2.0,,,
1588302000,"Пятница, 1 мая
03:00 (UTC)",,,,,,,,,,10,740,,,13.9,,42.0,7.8,,,юго-западный,,1,,,,5.0,,,
1588312800,"Пятница, 1 мая
06:00 (UTC)",,,,,,,,,,10,739,,,16.2,,35.2,,,,юго-западный,,9,,,,5.0,,,
1588323600,"Пятница, 1 мая
09:00 (UTC)",,,,,,,,,,10,738,,,16.4,,36.0,,,,западный,,10,,,,4.0,,,
1588334400,"Пятница, 1 мая
12:00 (UTC)",,,11.0,,,,,,,10,738,,,15.5,,49.2,,,,юго-западный,,0,,,,3.0,,,
1588345200,"Пятница, 1 мая
15:00 (UTC)",,,,,,,,,,10,737,,,13.4,,52.2,,,,юго-западный,,0,,,17.8,3.0,,,
1588356000,"Пятница, 1 мая
18:00 (UTC)",,,,,,,,,,10,736,,,14.2,,47.2,,,,западный,,0,,,,3.0,,,
1588366800,"Пятница, 1 мая
21:00 (UTC)",,,,,,,,,,10,736,,,13.5,,47.0,,,,юго-западный,,0,,,,5.0,,,
1588377600,"Суббота, 2 мая
00:00 (UTC)",,,10.0,,,,,,,10,736,,,13.8,,48.1,,,,юго-западный,,6,,,,7.0,,,
1588388400,"Суббота, 2 мая
03:00 (UTC)",,,,,,,,,,10,736,,,19.4,,37.9,12.5,,,южный,,4,,,,7.0,,,
1588399200,"Суббота, 2 мая
06:00 (UTC)",,,13.0,,,,,,,10,736,,,21.3,,35.9,,,,западный,,7,,,,5.0,,,
1588410000,"Суббота, 2 мая
09:00 (UTC)",,,13.0,,,,,,,10,736,,,22.0,,33.0,,,,западный,,5,,,,6.0,,,
1588420800,"Суббота, 2 мая
12:00 (UTC)",,,13.0,,,,,,,10,736,,,20.7,,33.1,,,,северо-западный,,0,,,,5.0,,,
1588431600,"Суббота, 2 мая
15:00 (UTC)",,,,,,,,,,10,737,,,13.2,,51.0,,,,юго-западный,,0,,,22.3,2.0,,,
1588442400,"Суббота, 2 мая
18:00 (UTC)",,,,,,,,,,10,737,,,7.0,,88.3,,,,западный,,0,,,,2.0,,,
1588453200,"Суббота, 2 мая
21:00 (UTC)",,,,,,,,,,10,737,,,5.3,,91.3,,,,,,0,,,,,,,
1588464000,"Воскресенье, 3 мая
00:00 (UTC)",,,,,,,,,,10,736,,,5.1,,97.9,,,,западный,,4,,,,2.0,,,
1588474800,"Воскресенье, 3 мая
03:00 (UTC)",,,,,,,,,,10,735,,,15.4,,54.2,4.1,,,,,6,,,,,,,
1588485600,"Воскресенье, 3 мая
06:00 (UTC)",,,,,,,,,,10,733,,,21.2,,33.9,,,,северный,,6,,,,2.0,,,
1588496400,"Воскресенье, 3 мая
09:00 (UTC)",,,,,,,,,,10,732,,,22.9,,33.0,,,,северо-восточный,,7,,,,4.0,,,
1588507200,"Воскресенье, 3 мая
12:00 (UTC)",,,,,,,,,,10,730,,,21.2,,40.1,,,,северо-восточный,,0,,,,2.0,,,
1588518000,"Воскресенье, 3 мая
15:00 (UTC)",,,,,,,,,,10,730,,,14.2,,63.2,,,,южный,,0,,,23.3,2.0,,,
1588528800,"Воскресенье, 3 мая
18:00 (UTC)",,,,,,,,,,10,728,,,9.9,,83.9,,,,западный,,0,,,,2.0,,,
1588539600,"Воскресенье, 3 мая
21:00 (UTC)",,,,,,,,,,10,725,,,9.1,,83.2,,,,западный,,0,,,,2.0,,,
1588550400,"Понедельник, 4 мая
00:00 (UTC)",,,,,,,,,,10,724,,,12.9,,66.0,,,,юго-западный,,10,,,,2.0,,,
1588561200,"Понедельник, 4 мая
03:00 (UTC)",,,20.0,,,,,,,10,724,,,20.3,,42.1,7.9,,,юго-западный,,9,,,,11.0,,,
1588572000,"Понедельник, 4 мая
06:00 (UTC)",,,21.0,,,,,,,10,729,,,18.2,,48.9,,True,,западный,,7,,,,7.0,,,
1588582800,"Понедельник, 4 мая
09:00 (UTC)",,,15.0,,,,True,,,10,730,,,13.2,,67.9,,,,западный,,9,,,,9.0,,,
1588593600,"Понедельник, 4 мая
12:00 (UTC)",,,16.0,,,,,,,10,731,,,13.3,,39.2,,,,западный,,0,,,,13.0,,,
1588604400,"Понедельник, 4 мая
15:00 (UTC)",,,21.0,,,,,,,10,737,,,5.0,,80.9,,,,западный,,0,,,20.2,6.0,,,
1588615200,"Понедельник, 4 мая
18:00 (UTC)",,,21.0,,,,,,,10,739,,,2.6,,100.0,,,,южный,,0,,,,1.0,,,
1588626000,"Понедельник, 4 мая
21:00 (UTC)",,,,,,,,,,10,738,,,2.5,,100.0,,,,,,0,,,,0.0,,,
1588636800,"Вторник, 5 мая
00:00 (UTC)",,,,,,,,True,,10,739,,,3.4,,95.8,,,,западный,,10,,,,3.0,,,
1588647600,"Вторник, 5 мая
03:00 (UTC)",,,,,,,,,,10,740,,,4.8,,95.2,2.4,True,,юго-западный,,9,,,,3.0,,,
1588658400,"Вторник, 5 мая
06:00 (UTC)",,,,,,,,,,10,741,,,7.9,,57.0,,True,,западный,,9,,,,5.0,,,
1588669200,"Вторник, 5 мая
09:00 (UTC)",,,,,,,,,,10,741,,,8.2,,55.0,,,,северо-западный,,10,,,,5.0,,,
1588680000,"Вторник, 5 мая
12:00 (UTC)",,,12.0,,,,,,,10,742,,,7.5,,62.9,,,,западный,,0,,,,4.0,,,
1588690800,"Вторник, 5 мая
15:00 (UTC)",,,,,,,,,,10,744,,,4.1,,91.2,,,,юго-западный,,0,,,9.8,3.0,,,
1588701600,"Вторник, 5 мая
18:00 (UTC)",,,,,,,,,,10,745,,,3.8,,100.0,,,,юго-западный,,0,,,,2.0,,,
1588712400,"Вторник, 5 мая
21:00 (UTC)",,,,,,,,,,10,745,,,4.3,,88.1,,,,юго-западный,,0,,,,2.0,,,
1588723200,"Среда, 6 мая
00:00 (UTC)",,,,,,,,,,10,747,,,4.4,,97.2,,,,южный,,9,,,,3.0,,,
1588734000,"Среда, 6 мая
03:00 (UTC)",,,,,,,,,,10,747,,,8.8,,65.1,3.3,,,западный,,5,,,,2.0,,,
1588744800,"Среда, 6 мая
06:00 (UTC)",,,,,,,,,,10,747,,,10.9,,50.0,,,,юго-западный,,9,,,,2.0,,,
1588755600,"Среда, 6 мая
09:00 (UTC)",,,,,,,,,,10,746,,,11.4,,46.0,,,,юго-западный,,10,,,,2.0,,,
1588766400,"Среда, 6 мая
12:00 (UTC)",,,,,,,,,,10,746,,,12.0,,44.2,,,,западный,,0,,,,3.0,,,
1588777200,"Среда, 6 мая
15:00 (UTC)",,,,,,,,,,10,746,,,6.6,,74.0,,,,западный,,0,,,12.9,2.0,,,
1588788000,"Среда, 6 мая
18:00 (UTC)",,,,,,,,,,10,746,,,6.0,,87.0,,,,западный,,0,,,,2.0,,,
1588798800,"Среда, 6 мая
21:00 (UTC)",,,,,,,,,,10,745,,,7.3,,69.0,,,,южный,,0,,,,3.0,,,
1588809600,"Четверг, 7 мая
00:00 (UTC)",,,,,,,True,,,10,745,,,7.5,,77.9,,,,южный,,9,,,,4.0,,,
1588820400,"Четверг, 7 мая
03:00 (UTC)",,,11.0,,,,True,,,10,745,,,11.0,,64.2,5.6,,,южный,,9,,,,9.0,,,
1588831200,"Четверг, 7 мая
06:00 (UTC)",,,12.0,,,,,,,10,743,,,17.7,,46.2,,True,,южный,,1,,,,8.0,,,
1588842000,"Четверг, 7 мая
09:00 (UTC)",,,10.0,,,,,,,10,742,,,21.0,,36.1,,,,западный,,4,,,,7.0,,,
1588852800,"Четверг, 7 мая
12:00 (UTC)",,,12.0,,,,,,,10,741,,,19.6,,39.1,,,,северо-западный,,0,,,,4.0,,,
1588863600,"Четверг, 7 мая
15:00 (UTC)",,,,,,,,,,10,741,,,16.5,,50.2,,,,западный,,0,,,21.9,2.0,,,
1588874400,"Четверг, 7 мая
18:00 (UTC)",,,,,,,,,,10,742,,,14.0,,72.8,,,,северо-восточный,,0,,,,5.0,,,
1588885200,"Четверг, 7 мая
21:00 (UTC)",,,,,,,,,,10,741,,,10.4,,100.0,,,,западный,,0,,,,2.0,,,
1588896000,"Пятница, 8 мая
00:00 (UTC)",,,,,,True,,,,0,742,,,9.0,,100.0,,,,,,9,,,,0.0,,,
1588906800,"Пятница, 8 мая
03:00 (UTC)",,,,True,,,,,,10,742,,,11.3,,100.0,7.7,,,северо-восточный,,6,,,,2.0,,,
1588917600,"Пятница, 8 мая
06:00 (UTC)",,,,,,,,,,10,742,,,16.3,,45.2,,True,,северный,,1,,,,4.0,,,
1588928400,"Пятница, 8 мая
09:00 (UTC)",,,,,,,,,,10,741,,,18.2,,38.9,,,,северный,,0,,,,5.0,,,
1588939200,"Пятница, 8 мая
12:00 (UTC)",,,,,,,,,,10,741,,,18.0,,35.0,,,,северо-восточный,,0,,,,4.0,,,
1588950000,"Пятница, 8 мая
15:00 (UTC)",,,,,,,,,,10,741,,,13.1,,44.2,,,,северо-восточный,,0,,,19.1,2.0,,,
1588960800,"Пятница, 8 мая
18:00 (UTC)",,,,,,,,,,10,741,,,5.5,,86.3,,,,западный,,0,,,,1.0,,,
1588971600,"Пятница, 8 мая
21:00 (UTC)",,,,,,,,,,10,741,,,3.6,,100.0,,,,западный,,0,,,,2.0,,,
1588982400,"Суббота, 9 мая
00:00 (UTC)",,,,,,,,,,10,741,,,3.6,,100.0,,,,западный,,0,,,,1.0,,,
1588993200,"Суббота, 9 мая
03:00 (UTC)",,,,,,,,,,10,741,,,12.9,,53.2,1.7,,,северный,,0,,,,2.0,,,
1589004000,"Суббота, 9 мая
06:00 (UTC)",,,,,,,,,,10,740,,,19.5,,36.1,,,,северный,,0,,,,6.0,,,
1589014800,"Суббота, 9 мая
09:00 (UTC)",,,11.0,,,,,,,10,739,,,22.6,,24.0,,,,северо-восточный,,0,,,,5.0,,,
1589025600,"Суббота, 9 мая
12:00 (UTC)",,,11.0,,,,,,,10,738,,,22.7,,21.1,,,,северо-восточный,,0,,,,6.0,,,
1589036400,"Суббота, 9 мая
15:00 (UTC)",,,,,,,,,,10,738,,,16.1,,35.2,,,,северо-восточный,,0,,,23.4,1.0,,,
1589047200,"Суббота, 9 мая
18:00 (UTC)",,,,,,,,,,10,738,,,8.2,,76.9,,,,западный,,0,,,,2.0,,,
1589058000,"Суббота, 9 мая
21:00 (UTC)",,,,,,,,,,10,739,,,5.4,,90.0,,,,западный,,0,,,,1.0,,,
1589068800,"Воскресенье, 10 мая
00:00 (UTC)",,,,,,,,,,10,739,,,5.5,,93.3,,,,западный,,0,,,,2.0,,,
1589079600,"Воскресенье, 10 мая
03:00 (UTC)",,,,,,,,,,10,739,,,17.1,,48.0,3.0,,,,,0,,,,,,,
1589090400,"Воскресенье, 10 мая
06:00 (UTC)",,,,,,,,,,10,739,,,25.3,,33.9,,,,северо-восточный,,0,,,,2.0,,,
1589101200,"Воскресенье, 10 мая
09:00 (UTC)",,,,,,,,,,10,738,,,28.4,,23.0,,,,северный,,0,,,,3.0,,,
1589112000,"Воскресенье, 10 мая
12:00 (UTC)",,,,,,,,,,10,737,,,27.3,,27.0,,,,северный,,0,,,,3.0,,,
1589122800,"Воскресенье, 10 мая
15:00 (UTC)",,,,,,,,,,10,738,,,16.0,,61.0,,,,западный,,0,,,29.0,3.0,,,
1589133600,"Воскресенье, 10 мая
18:00 (UTC)",,,,,,,,,,10,738,,,11.9,,73.9,,,,,,0,,,,,,,
1589144400,"Воскресенье, 10 мая
21:00 (UTC)",,,,,,,,,,10,738,,,9.3,,84.9,,,,западный,,0,,,,3.0,,,
1589155200,"Понедельник, 11 мая
00:00 (UTC)",,,,,,,,,,10,737,,,11.8,,69.0,,,,юго-западный,,5,,,,3.0,,,
1589166000,"Понедельник, 11 мая
03:00 (UTC)",,,,,,,,,,10,736,,,22.0,,37.1,8.9,,,южный,,6,,,,4.0,,,
1589176800,"Понедельник, 11 мая
06:00 (UTC)",,,,,,,,,,10,735,,,28.0,,29.9,,,,северо-восточный,,6,,,,3.0,,,
1589187600,"Понедельник, 11 мая
09:00 (UTC)",,,,,,,,,,10,734,,,28.1,,29.0,,,,северо-восточный,,7,,,,3.0,,,
1589198400,"Понедельник, 11 мая
12:00 (UTC)",,,,,,,,,,10,734,,,26.5,,40.0,,,,,,0,,,,,,,
1589209200,"Понедельник, 11 мая
15:00 (UTC)",,,,,,,,,,10,734,,,19.9,,58.0,,,,юго-западный,,0,,,29.0,3.0,,,
1589220000,"Понедельник, 11 мая
18:00 (UTC)",,,,,,,,,,10,734,,,15.6,,78.1,,,,западный,,0,,,,3.0,,,
1589230800,"Понедельник, 11 мая
21:00 (UTC)",,,,,,,,,,10,734,,,13.7,,83.2,,,,южный,,0,,,,2.0,,,
1589241600,"Вторник, 12 мая
00:00 (UTC)",,,,,,,,,,10,734,,,13.8,,82.1,,,,,,9,,,,,,,
1589252400,"Вторник, 12 мая
03:00 (UTC)",,,,,,,,,,10,734,,,20.0,,58.0,13.0,,,юго-западный,,9,,,,2.0,,,
1589263200,"Вторник, 12 мая
06:00 (UTC)",,,,,,,,,,10,734,,,25.7,,32.0,,,,восточный,,9,,,,5.0,,,
1589274000,"Вторник, 12 мая
09:00 (UTC)",,,,,,,,,,10,733,,,26.6,,30.0,,,,северо-восточный,,4,,,,5.0,,,
1589284800,"Вторник, 12 мая
12:00 (UTC)",,,,,,,,,,10,732,,,26.1,,31.9,,,,северо-восточный,,0,,,,2.0,,,
1589295600,"Вторник, 12 мая
15:00 (UTC)",,,,,,,,,,10,733,,,17.0,,64.2,,,,юго-западный,,0,,,27.4,2.0,,,
1589306400,"Вторник, 12 мая
18:00 (UTC)",,,,,,,,,,10,733,,,13.4,,78.8,,,,западный,,0,,,,2.0,,,
1589317200,"Вторник, 12 мая
21:00 (UTC)",,,,,,,,,,10,733,,,10.6,,88.0,,,,западный,,0,,,,2.0,,,
1589328000,"Среда, 13 мая
00:00 (UTC)",,,,,,,,,,10,733,,,11.6,,88.1,,,,западный,,2,,,,2.0,,,
1589338800,"Среда, 13 мая
03:00 (UTC)",,,,,,,,,,10,733,,,20.5,,55.2,9.2,,,,,0,,,,,,,
1589349600,"Среда, 13 мая
06:00 (UTC)",,,,,,,,,,10,732,,,26.5,,35.9,,,,северный,,0,,,,3.0,,,
1589360400,"Среда, 13 мая
09:00 (UTC)",,,,,,,,,,10,731,,,27.7,,25.0,,,,северо-восточный,,0,,,,2.0,,,
1589371200,"Среда, 13 мая
12:00 (UTC)",,,,,,,,,,10,730,,,26.9,,29.0,,,,северо-восточный,,0,,,,2.0,,,
1589382000,"Среда, 13 мая
15:00 (UTC)",,,,,,,,,,10,730,,,17.4,,63.9,,,,юго-западный,,0,,,28.2,2.0,,,
1589392800,"Среда, 13 мая
18:00 (UTC)",,,,,,,,,,10,731,,,13.1,,78.2,,,,западный,,0,,,,3.0,,,
1589403600,"Среда, 13 мая
21:00 (UTC)",,,,,,,,,,10,730,,,11.2,,84.0,,,,западный,,0,,,,4.0,,,
1589414400,"Четверг, 14 мая
00:00 (UTC)",,,,,,,,,,10,731,,,12.8,,77.2,,,,западный,,4,,,,3.0,,,
1589425200,"Четверг, 14 мая
03:00 (UTC)",,,,,,,,,,10,731,,,21.8,,46.1,10.8,,,южный,,7,,,,5.0,,,
1589436000,"Четверг, 14 мая
06:00 (UTC)",,,,,,,,,,10,730,,,27.6,,31.9,,,,западный,,4,,,,5.0,,,
1589446800,"Четверг, 14 мая
09:00 (UTC)",,,14.0,,,,,,,9,730,,,22.8,,63.8,,True,,западный,,9,,,,3.0,,,
1589457600,"Четверг, 14 мая
12:00 (UTC)",,,14.0,,,,,,,10,731,,,22.7,,63.8,,,,юго-западный,,0,,,,2.0,,,
1589468400,"Четверг, 14 мая
15:00 (UTC)",,,,,,,,,,10,732,,,16.2,,100.0,,,,северо-восточный,,0,,,29.1,2.0,,,
1589479200,"Четверг, 14 мая
18:00 (UTC)",,,,,,,,,,2,733,,,11.9,,100.0,,,,юго-западный,,0,,,,2.0,,,
1589490000,"Четверг, 14 мая
21:00 (UTC)",,,,,,,,,,0,733,,,8.6,,100.0,,,,южный,,0,,,,2.0,,,
1589500800,"Пятница, 15 мая
00:00 (UTC)",,,,,,,,,,0,733,,,8.7,,100.0,,,,южный,True,6,,,,1.0,,,
1589511600,"Пятница, 15 мая
03:00 (UTC)",,,,,,,,,,9,733,,,18.6,,79.1,8.0,True,,,,0,,,,,,,
1589522400,"Пятница, 15 мая
06:00 (UTC)",,,,,,,,,,10,732,,,24.9,,49.1,,,,северо-восточный,,4,,,,4.0,,,
1589533200,"Пятница, 15 мая
09:00 (UTC)",,,,,,,,,,10,731,,,27.0,,23.0,,,,северо-восточный,,5,,,,2.0,,,
1589544000,"Пятница, 15 мая
12:00 (UTC)",,,,,,,,,,10,731,,,24.5,,39.9,,,,северо-восточный,,0,,,,2.0,,,
1589554800,"Пятница, 15 мая
15:00 (UTC)",,,,,,,,,,10,731,,,17.5,,67.0,,,,юго-западный,,0,,,27.2,3.0,,,
1589565600,"Пятница, 15 мая
18:00 (UTC)",,,,,,,,,,10,732,,,14.3,,76.9,,,,западный,,0,,,,3.0,,,
1589576400,"Пятница, 15 мая
21:00 (UTC)",,,,,,,,,,10,734,,,18.7,,62.1,,,,западный,,0,,,,2.0,,,
1589587200,"Суббота, 16 мая
00:00 (UTC)",,,,,,,,True,,10,735,,,14.4,,100.0,,,,западный,,10,,,,3.0,,,
1589598000,"Суббота, 16 мая
03:00 (UTC)",,,,,,,,,,10,735,,,16.9,,90.9,13.0,True,,южный,,9,,,,2.0,,,
1589608800,"Суббота, 16 мая
06:00 (UTC)",,,,,,,,,,10,735,,,22.1,,53.1,,True,,,,7,,,,,,,
1589619600,"Суббота, 16 мая
09:00 (UTC)",,,12.0,,,,,,,10,735,,,22.5,,44.1,,,,северо-западный,,9,,,,6.0,,,
1589630400,"Суббота, 16 мая
12:00 (UTC)",,,12.0,,,,,,,10,735,,,23.3,,39.1,,,,западный,,0,,,,4.0,,,
1589641200,"Суббота, 16 мая
15:00 (UTC)",,,,,,,,,,10,736,,,15.6,,74.1,,,,западный,,0,,,24.3,2.0,,,
1589652000,"Суббота, 16 мая
18:00 (UTC)",,,,,,,,,,10,737,,,12.0,,85.2,,,,западный,,0,,,,3.0,,,
1589662800,"Суббота, 16 мая
21:00 (UTC)",,,,,,,,,,10,737,,,10.2,,96.1,,,,западный,,0,,,,2.0,,,
1589673600,"Воскресенье, 17 мая
00:00 (UTC)",,,,,,,,,,10,738,,,14.0,,83.8,,,,юго-западный,,5,,,,3.0,,,
1589684400,"Воскресенье, 17 мая
03:00 (UTC)",,,,,,,,,,10,737,,,21.0,,57.9,9.7,,,юго-восточный,,0,,,,3.0,,,
1589695200,"Воскресенье, 17 мая
06:00 (UTC)",,,,,,,,,,10,736,,,25.2,,37.0,,,,северный,,4,,,,4.0,,,
1589706000,"Воскресенье, 17 мая
09:00 (UTC)",,,,,,,,,,10,735,,,26.1,,33.0,,,,северный,,6,,,,4.0,,,
1589716800,"Воскресенье, 17 мая
12:00 (UTC)",,,,,,,,,,10,735,,,25.3,,39.1,,,,северо-восточный,,0,,,,3.0,,,
