timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Ливневой дождь очень сильный,Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),Осадки (достигают поверхности земли вдали от станции (&gt; 5 км)),Дождь (незамерзающий) умеренный с перерывами,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Снег сильный непрерывный,Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1587535200,"Среда, 22 апреля
06:00 (UTC)",,,12.0,,,,,,,,,,,,,10,744.0,,6.0,,48.7,,,,,западный,10.0,,,7.0
1587546000,"Среда, 22 апреля
09:00 (UTC)",,,15.0,,,,,,,,,True,,,,10,743.0,,7.2,,49.7,,,,,северо-западный,10.0,,,8.0
1587556800,"Среда, 22 апреля
12:00 (UTC)",,,18.0,,,,,,,,,True,,,,10,744.0,,5.5,,70.7,,,,,северо-западный,10.0,,,6.0
1587567600,"Среда, 22 апреля
15:00 (UTC)",,,13.0,,0.8,,,,,True,,,,,,10,745.0,,6.6,,47.0,,,,,северный,7.0,,9.8,5.0
1587578400,"Среда, 22 апреля
18:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,2.6,,58.6,,,,,северо-западный,0.0,,,2.0
1587589200,"Среда, 22 апреля
21:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,1.6,,60.1,,,,,западный,2.0,,,3.0
1587600000,"Четверг, 23 апреля
00:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,-0.1,,54.4,,,,,западный,0.0,,,3.0
1587610800,"Четверг, 23 апреля
03:00 (UTC)",,,,,0,,,,0.8,,,,,,,10,748.0,,0.3,,49.6,,,-0.5,,западный,6.0,,,4.0
1587621600,"Четверг, 23 апреля
06:00 (UTC)",,,12.0,,,,,,,,,,,,,10,748.0,,5.4,,37.1,,,,,западный,7.0,,,7.0
1587632400,"Четверг, 23 апреля
09:00 (UTC)",,,14.0,,,,,,,,,,,,,10,747.0,,10.1,,18.8,,,,,западный,6.0,,,7.0
1587643200,"Четверг, 23 апреля
12:00 (UTC)",,,14.0,,,,,,,,,,,,,10,745.0,,12.6,,13.6,,,,,западный,6.0,,,7.0
1587654000,"Четверг, 23 апреля
15:00 (UTC)",,,16.0,,0,,,,,,,,,,,10,744.0,,12.4,,15.8,,,,,западный,7.0,,13.2,6.0
1587664800,"Четверг, 23 апреля
18:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,10.6,,23.7,,,,,западный,6.0,,,4.0
1587675600,"Четверг, 23 апреля
21:00 (UTC)",,,12.0,,,,,,,,,,,,,10,743.0,,7.6,,37.5,,,,,юго-западный,0.0,,,2.0
1587686400,"Пятница, 24 апреля
00:00 (UTC)",,,,,,,,,,,,,,,,10,742.0,,8.3,,39.4,,,,,западный,7.0,,,2.0
1587697200,"Пятница, 24 апреля
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,742.0,,7.6,,35.0,,,6.8,,западный,7.0,,,3.0
1587708000,"Пятница, 24 апреля
06:00 (UTC)",,,,,,,,,,,,,,,,10,742.0,,9.6,,35.3,,,,,юго-западный,10.0,,,3.0
1587718800,"Пятница, 24 апреля
09:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,14.2,,31.9,,,,,юго-западный,7.0,,,2.0
1587729600,"Пятница, 24 апреля
12:00 (UTC)",,,,,,,,,,,,,,,,10,740.0,,16.4,,25.5,,,,,западный,9.0,,,5.0
1587740400,"Пятница, 24 апреля
15:00 (UTC)",,,,,0,,,,,,,,,,,10,738.0,,17.0,,23.0,,,,,западный,10.0,,17.1,7.0
1587751200,"Пятница, 24 апреля
18:00 (UTC)",,,,,,,,,,,,,,,,10,738.0,,13.4,,30.0,,,,,южный,7.0,,,1.0
1587762000,"Пятница, 24 апреля
21:00 (UTC)",,,,,,,,,,,,,,,,10,737.0,,14.0,,27.6,,,,,южный,6.0,,,2.0
1587772800,"Суббота, 25 апреля
00:00 (UTC)",,,,,,,,,,,,,,,,10,737.0,,11.4,,29.9,,,,,юго-западный,0.0,,,4.0
1587783600,"Суббота, 25 апреля
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,737.0,,9.5,,35.0,,,9.0,,западный,7.0,,,3.0
1587794400,"Суббота, 25 апреля
06:00 (UTC)",,,,,,,,,,,,,,,,10,738.0,,12.8,,34.4,,,,,западный,9.0,,,2.0
1587805200,"Суббота, 25 апреля
09:00 (UTC)",,,,,,,,,,,,,,,,10,737.0,,17.8,,23.4,,,,,юго-западный,9.0,,,3.0
1587816000,"Суббота, 25 апреля
12:00 (UTC)",,,11.0,,,,,True,,,,,,,,10,737.0,,16.4,,41.8,,,,,юго-западный,9.0,,,2.0
1587826800,"Суббота, 25 апреля
15:00 (UTC)",,,10.0,,0.1,,,,,,,,,,,10,736.0,,17.5,,28.8,,,,,южный,9.0,,19.9,2.0
1587837600,"Суббота, 25 апреля
18:00 (UTC)",,,11.0,,,,,,,,,,,,,10,736.0,,15.2,,43.3,,,,,южный,7.0,,,4.0
1587848400,"Суббота, 25 апреля
21:00 (UTC)",,,12.0,,,,,True,,,,,,,,10,736.0,,11.7,,73.4,,,,,южный,9.0,,,1.0
1587859200,"Воскресенье, 26 апреля
00:00 (UTC)",,,,,,,,,,True,,,,,,10,736.0,,12.4,,50.1,,,,,южный,7.0,,,2.0
1587870000,"Воскресенье, 26 апреля
03:00 (UTC)",,,,,0.1,,,,0.2,,,,,,,10,736.0,,10.9,,49.7,,,10.9,,южный,10.0,,,2.0
1587880800,"Воскресенье, 26 апреля
06:00 (UTC)",,,11.0,,,,,,,,,,,,,10,736.0,,13.0,,29.9,,,,,южный,10.0,,,4.0
1587891600,"Воскресенье, 26 апреля
09:00 (UTC)",,,13.0,,,,,,,,,,,,,10,736.0,,18.4,,21.7,,,,,южный,4.0,,,7.0
1587902400,"Воскресенье, 26 апреля
12:00 (UTC)",,,14.0,,,,,,,,,,,,,10,736.0,,18.3,,26.8,,,,,южный,9.0,,,4.0
1587913200,"Воскресенье, 26 апреля
15:00 (UTC)",,,14.0,,менее 0.1,,,True,,,,,,,,10,736.0,,14.8,,40.5,,,,,юго-западный,10.0,,19.4,1.0
1587924000,"Воскресенье, 26 апреля
18:00 (UTC)",,,,,,True,,,,,,,,,,10,737.0,,12.7,,49.5,,,,,западный,10.0,,,1.0
1587934800,"Воскресенье, 26 апреля
21:00 (UTC)",,,,,,,,,,,,,,,,10,737.0,,9.6,,77.7,,,,,северный,9.0,,,1.0
1587945600,"Понедельник, 27 апреля
00:00 (UTC)",,,,,,,,,,,,,,,,10,736.0,,7.5,,84.2,,,,,северо-восточный,10.0,,,2.0
1587956400,"Понедельник, 27 апреля
03:00 (UTC)",,,,,0,,,,менее 0.1,,,,,,,10,736.0,,6.1,,90.7,,,6.1,,северный,10.0,,,3.0
1587967200,"Понедельник, 27 апреля
06:00 (UTC)",,,,,,,,,,,,,,,,10,736.0,,7.0,,87.1,,,,,северный,10.0,,,2.0
1587978000,"Понедельник, 27 апреля
09:00 (UTC)",,,,,,,,,,,,,,,,10,737.0,,6.6,,85.8,,,,,северо-западный,10.0,,,5.0
1587988800,"Понедельник, 27 апреля
12:00 (UTC)",,,12.0,,,,,,,,,,,,,10,738.0,,6.0,,78.8,,,,,северо-западный,10.0,,,7.0
1587999600,"Понедельник, 27 апреля
15:00 (UTC)",,,12.0,,0,,,,,,,,,,,10,739.0,,6.3,,73.4,,,,,северо-западный,10.0,,7.2,4.0
1588010400,"Понедельник, 27 апреля
18:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,6.5,,66.4,,,,,западный,9.0,,,5.0
1588021200,"Понедельник, 27 апреля
21:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,5.8,,71.2,,,,,западный,7.0,,,2.0
1588032000,"Вторник, 28 апреля
00:00 (UTC)",,,,,,,,,,,,,,,,10,742.0,,6.0,,68.3,,,,,западный,7.0,,,4.0
1588042800,"Вторник, 28 апреля
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,743.0,,3.6,,64.8,,,3.6,,западный,0.0,,,4.0
1588053600,"Вторник, 28 апреля
06:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,8.8,,43.0,,,,,западный,2.0,,,3.0
1588064400,"Вторник, 28 апреля
09:00 (UTC)",,,14.0,,,,,,,,,,,,,10,744.0,,10.6,,24.6,,,,,северо-западный,6.0,,,8.0
1588075200,"Вторник, 28 апреля
12:00 (UTC)",,,14.0,,,,,,,,,,,,,10,745.0,,12.0,,27.5,,,,,западный,6.0,,,6.0
1588086000,"Вторник, 28 апреля
15:00 (UTC)",,,13.0,,0,,,,,,,,,,,10,745.0,,11.7,,29.8,,,,,северо-западный,2.0,,12.3,5.0
1588096800,"Вторник, 28 апреля
18:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,7.1,,46.8,,,,,,2.0,,,0.0
1588107600,"Вторник, 28 апреля
21:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,6.1,,58.6,,,,,,0.0,,,0.0
1588118400,"Среда, 29 апреля
00:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,6.4,,57.8,,,,,,0.0,,,0.0
1588129200,"Среда, 29 апреля
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,744.0,,8.4,,44.5,,,4.6,,южный,0.0,,,2.0
1588140000,"Среда, 29 апреля
06:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,14.7,,31.1,,,,,южный,0.0,,,4.0
1588150800,"Среда, 29 апреля
09:00 (UTC)",,,10.0,,,,,,,,,,,,,10,743.0,,19.9,,27.3,,,,,южный,6.0,,,3.0
1588161600,"Среда, 29 апреля
12:00 (UTC)",,,15.0,,,,,,,,,,,,,10,742.0,,21.0,,22.5,,,,,юго-западный,10.0,,,7.0
1588172400,"Среда, 29 апреля
15:00 (UTC)",,,16.0,,0,,,,,,,,,,,10,741.0,,20.5,,22.9,,,,,юго-западный,9.0,,21.4,6.0
1588183200,"Среда, 29 апреля
18:00 (UTC)",,,14.0,,,,,,,,,,,,,10,742.0,,17.6,,30.8,,,,,юго-западный,7.0,,,2.0
1588194000,"Среда, 29 апреля
21:00 (UTC)",,,,,,,,,,,,,,,,10,742.0,,15.1,,33.9,,,,,юго-западный,0.0,,,3.0
1588204800,"Четверг, 30 апреля
00:00 (UTC)",,,11.0,,,,,,,,,,,,,10,743.0,,13.3,,37.5,,,,,юго-западный,0.0,,,3.0
1588215600,"Четверг, 30 апреля
03:00 (UTC)",,,10.0,,0,,,,0,,,,,,,10,743.0,,11.3,,44.7,,,11.1,,юго-западный,4.0,,,3.0
1588226400,"Четверг, 30 апреля
06:00 (UTC)",,,10.0,,,,,,,,,,,,,10,744.0,,16.6,,28.6,,,,,юго-западный,1.0,,,4.0
1588237200,"Четверг, 30 апреля
09:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,21.4,,21.3,,,,,южный,2.0,,,3.0
1588248000,"Четверг, 30 апреля
12:00 (UTC)",,,10.0,,,,,,,,,,,,,10,743.0,,22.0,,20.7,,,,,юго-восточный,2.0,,,4.0
1588258800,"Четверг, 30 апреля
15:00 (UTC)",,,10.0,,0,,,,,,,,,,,10,743.0,,,,,,,,,юго-восточный,1.0,,22.7,5.0
1588269600,"Четверг, 30 апреля
18:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,16.2,,24.3,,,,,юго-восточный,0.0,,,2.0
1588280400,"Четверг, 30 апреля
21:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,10.8,,40.5,,,,,восточный,0.0,,,1.0
1588291200,"Пятница, 1 мая
00:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,9.0,,50.6,,,,,,0.0,,,0.0
1588302000,"Пятница, 1 мая
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,743.0,,8.8,,57.6,,,7.2,,юго-восточный,7.0,,,1.0
1588312800,"Пятница, 1 мая
06:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,18.2,,38.4,,,,,западный,7.0,,,1.0
1588323600,"Пятница, 1 мая
09:00 (UTC)",,,,,,,,True,,,,,,,,10,744.0,,21.2,,39.0,,,,,северо-западный,9.0,,,2.0
1588334400,"Пятница, 1 мая
12:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,23.6,,29.5,,,,True,юго-восточный,9.0,,,4.0
1588345200,"Пятница, 1 мая
15:00 (UTC)",,,,,менее 0.1,,,,,,,,,,,10,743.0,,18.6,,50.4,,,,,северный,9.0,,25.5,4.0
1588356000,"Пятница, 1 мая
18:00 (UTC)",,,14.0,,,,,True,,,,,,,,10,745.0,,11.6,,86.4,,,,,северо-восточный,10.0,,,3.0
1588366800,"Пятница, 1 мая
21:00 (UTC)",,,,True,,,,,,,,,,,,10,745.0,,9.2,,86.7,,,,,северный,10.0,,,2.0
1588377600,"Суббота, 2 мая
00:00 (UTC)",,,,,,,,,,True,,,,,,10,745.0,,7.8,,91.5,,,,,северный,10.0,,,3.0
1588388400,"Суббота, 2 мая
03:00 (UTC)",,,,,1,,,,1,,,,,,,10,746.0,,7.6,,88.4,,,6.6,,северный,9.0,,,3.0
1588399200,"Суббота, 2 мая
06:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,9.2,,80.9,,,,True,северный,9.0,,,2.0
1588410000,"Суббота, 2 мая
09:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,17.4,,49.7,,,,,северный,6.0,,,3.0
1588420800,"Суббота, 2 мая
12:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,22.6,,33.6,,,,,северо-восточный,1.0,,,2.0
1588431600,"Суббота, 2 мая
15:00 (UTC)",,,,,менее 0.1,,,,,,,,,,,10,745.0,,22.2,,31.7,,,,,восточный,0.0,,22.7,2.0
1588442400,"Суббота, 2 мая
18:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,17.6,,49.1,,,,,северный,2.0,,,2.0
1588453200,"Суббота, 2 мая
21:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,14.6,,61.6,,,,,северный,4.0,,,2.0
1588464000,"Воскресенье, 3 мая
00:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,11.2,,75.3,,,,,южный,4.0,,,1.0
1588474800,"Воскресенье, 3 мая
03:00 (UTC)",,,,,0,,,,менее 0.1,,,,,,,10,746.0,,13.6,,59.2,,,10.2,,юго-восточный,7.0,,,4.0
1588485600,"Воскресенье, 3 мая
06:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,19.0,,55.1,,,,,юго-восточный,2.0,,,4.0
1588496400,"Воскресенье, 3 мая
09:00 (UTC)",,,11.0,,,,,,,,,,,,,10,747.0,,22.0,,44.6,,,,,юго-восточный,7.0,,,5.0
1588507200,"Воскресенье, 3 мая
12:00 (UTC)",,,12.0,,,,,,,,,True,,,,10,747.0,,17.8,,67.9,,,,,юго-восточный,10.0,,,2.0
1588518000,"Воскресенье, 3 мая
15:00 (UTC)",,,,,0.5,,,,,,,True,,,,4,746.0,,19.4,,54.9,,,,,южный,10.0,,22.1,4.0
1588528800,"Воскресенье, 3 мая
18:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,14.5,,91.3,,,,True,северо-восточный,10.0,,,1.0
1588539600,"Воскресенье, 3 мая
21:00 (UTC)",,,,,,,,,,,,True,,,,10,746.0,,14.0,,88.9,,,,,,10.0,,,0.0
1588550400,"Понедельник, 4 мая
00:00 (UTC)",,,,,,,,,,,,True,,,,10,746.0,,13.2,,82.6,,,,,северо-восточный,10.0,,,1.0
1588561200,"Понедельник, 4 мая
03:00 (UTC)",,,,,2,,,,3,True,,,,,,10,746.0,,12.2,,74.0,,,12.2,,восточный,7.0,,,1.0
1588572000,"Понедельник, 4 мая
06:00 (UTC)",,,,,,,True,,,,,,,,,10,746.0,,17.2,,52.8,,,,,восточный,9.0,,,3.0
1588582800,"Понедельник, 4 мая
09:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,21.9,,39.5,,,,,юго-восточный,7.0,,,3.0
1588593600,"Понедельник, 4 мая
12:00 (UTC)",,,,,,,,True,,,,,,,,10,746.0,,22.4,,43.8,,,,,юго-восточный,7.0,,,5.0
1588604400,"Понедельник, 4 мая
15:00 (UTC)",,,12.0,,менее 0.1,,,,,,,,,,,10,745.0,,21.8,,35.8,,,,,юго-восточный,9.0,,24.5,3.0
1588615200,"Понедельник, 4 мая
18:00 (UTC)",,,,,,,,True,,,,,,,,10,746.0,,16.8,,69.1,,,,,юго-восточный,10.0,,,2.0
1588626000,"Понедельник, 4 мая
21:00 (UTC)",,,,,,,,,,True,,,,,,10,745.0,,16.0,,71.2,,,,,южный,9.0,,,1.0
1588636800,"Вторник, 5 мая
00:00 (UTC)",,,,,,,,,,True,,,,,,10,745.0,,13.6,,81.5,,,,,северный,6.0,,,2.0
1588647600,"Вторник, 5 мая
03:00 (UTC)",,,,,0.5,,,,0.5,,,True,,,,10,745.0,,12.3,,85.8,,,11.4,,юго-восточный,10.0,,,2.0
1588658400,"Вторник, 5 мая
06:00 (UTC)",,,,,,,,,,True,,,,,,10,745.0,,17.2,,76.8,,,,,юго-восточный,4.0,,,4.0
1588669200,"Вторник, 5 мая
09:00 (UTC)",,,11.0,,,,,True,,,,,,,,10,745.0,,16.0,,88.5,,,,,юго-восточный,10.0,,,2.0
1588680000,"Вторник, 5 мая
12:00 (UTC)",,,11.0,,,,,,,,,,,,,10,743.0,,21.0,,61.0,,,,,юго-восточный,7.0,True,,6.0
1588690800,"Вторник, 5 мая
15:00 (UTC)",,,11.0,,2,,,,,,,,,,,10,743.0,,19.5,,56.8,,,,,юго-восточный,7.0,,21.3,5.0
1588701600,"Вторник, 5 мая
18:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,17.0,,74.8,,,,,восточный,6.0,,,2.0
1588712400,"Вторник, 5 мая
21:00 (UTC)",,,,,,,,True,,,,,,,,10,742.0,,15.2,,85.0,,,,,восточный,7.0,,,2.0
1588723200,"Среда, 6 мая
00:00 (UTC)",,,,,,,True,,,,,,,,,10,742.0,,14.5,,82.2,,,,,восточный,10.0,,,2.0
1588734000,"Среда, 6 мая
03:00 (UTC)",,,,,2,,,,4,,,True,,,,10,741.0,,13.8,,95.5,,,13.2,,юго-восточный,10.0,,,3.0
1588744800,"Среда, 6 мая
06:00 (UTC)",,,,,,,,,,True,,,,,,10,741.0,,16.8,,85.7,,,,,юго-восточный,10.0,,,3.0
1588755600,"Среда, 6 мая
09:00 (UTC)",,,,,,,,,,,,,,,,10,740.0,True,19.6,,65.2,,,,,юго-восточный,10.0,,,5.0
1588766400,"Среда, 6 мая
12:00 (UTC)",,,,,,,,,,True,,,,,,10,739.0,,22.6,,48.2,,,,,юго-восточный,9.0,,,4.0
1588777200,"Среда, 6 мая
15:00 (UTC)",,,12.0,,менее 0.1,,,,,True,,,,,,10,740.0,,17.8,,64.4,,,,,юго-восточный,7.0,,23.3,3.0
1588788000,"Среда, 6 мая
18:00 (UTC)",,,,,,,,,,,,True,,,,10,740.0,,16.4,,75.2,,,,,восточный,10.0,,,2.0
1588798800,"Среда, 6 мая
21:00 (UTC)",,,,,,,,,,True,,,,,,10,740.0,,13.7,,87.1,,,,,юго-восточный,4.0,,,3.0
1588809600,"Четверг, 7 мая
00:00 (UTC)",,,,,,,,,,True,,,,,,10,740.0,,12.2,,90.6,,,,,юго-восточный,0.0,,,2.0
1588820400,"Четверг, 7 мая
03:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,,,,,,10,740.0,,11.5,,96.1,,,10.4,,юго-восточный,7.0,,,2.0
1588831200,"Четверг, 7 мая
06:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,17.0,,68.2,,,,,восточный,0.0,,,3.0
1588842000,"Четверг, 7 мая
09:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,20.4,,38.5,,,,,юго-восточный,7.0,,,6.0
1588852800,"Четверг, 7 мая
12:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,20.0,,46.2,,,,,восточный,9.0,,,2.0
1588863600,"Четверг, 7 мая
15:00 (UTC)",,,,,0,,,,,,,,,,,10,741.0,,19.0,,39.7,,,,,южный,9.0,,21.2,2.0
1588874400,"Четверг, 7 мая
18:00 (UTC)",,,,,,,,,,,,,,,,10,742.0,,16.0,,37.5,,,,,западный,9.0,,,5.0
1588885200,"Четверг, 7 мая
21:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,13.8,,49.4,,,,,западный,7.0,,,3.0
1588896000,"Пятница, 8 мая
00:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,12.5,,54.6,,,,,северный,7.0,,,1.0
1588906800,"Пятница, 8 мая
03:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,,True,,,,10,742.0,,11.8,,63.5,,,11.8,,северный,10.0,,,1.0
1588917600,"Пятница, 8 мая
06:00 (UTC)",,,,True,,,,,,,,,,,,10,743.0,,10.7,,85.1,,,10.7,,северо-западный,10.0,,,3.0
1588928400,"Пятница, 8 мая
09:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,11.2,,79.0,,,,True,северо-западный,10.0,,,3.0
1588939200,"Пятница, 8 мая
12:00 (UTC)",,,,,,,,,,,,True,,,,10,744.0,,11.2,,78.0,,,,,северо-восточный,10.0,,,1.0
1588950000,"Пятница, 8 мая
15:00 (UTC)",,,,,1,,,,,,,True,,,,10,744.0,,10.5,,87.4,,,,,северо-западный,10.0,,12.2,1.0
1588960800,"Пятница, 8 мая
18:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,9.9,,92.2,,,,True,северо-западный,10.0,,,1.0
1588971600,"Пятница, 8 мая
21:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,9.1,,96.0,,,,,,7.0,,,0.0
1588982400,"Суббота, 9 мая
00:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,8.9,,96.0,,,,,северо-западный,7.0,,,1.0
1588993200,"Суббота, 9 мая
03:00 (UTC)",,,,,0.1,,,,2,,True,,,,,4,744.0,,8.6,,96.0,,,8.4,,,7.0,,,0.0
1589004000,"Суббота, 9 мая
06:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,11.5,,79.1,,,,,юго-восточный,9.0,,,1.0
1589014800,"Суббота, 9 мая
09:00 (UTC)",,,,,,,,,,,,True,,,,10,743.0,,9.9,,86.8,,,,,юго-западный,9.0,,,2.0
1589025600,"Суббота, 9 мая
12:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,12.7,,72.1,,,,True,западный,9.0,,,3.0
1589036400,"Суббота, 9 мая
15:00 (UTC)",,,,,4,,,,,,,True,,,,10,742.0,,12.4,,75.5,,,,,северо-западный,9.0,,14.5,3.0
1589047200,"Суббота, 9 мая
18:00 (UTC)",,,,,,,,,,True,,,,,,10,742.0,,10.0,,88.0,,,,,западный,4.0,,,3.0
1589058000,"Суббота, 9 мая
21:00 (UTC)",,,,,,,,,,,,,,,,10,742.0,,9.1,,90.3,,,,,западный,7.0,,,5.0
1589068800,"Воскресенье, 10 мая
00:00 (UTC)",,,,,,,,,,,,,,,,10,742.0,,8.4,,90.3,,,,,западный,10.0,,,4.0
1589079600,"Воскресенье, 10 мая
03:00 (UTC)",,,,,3,,,,7,,,,,,,10,741.0,,8.5,,83.7,,,8.1,,западный,9.0,,,4.0
1589090400,"Воскресенье, 10 мая
06:00 (UTC)",,,,,,,True,,,,,,,,,10,741.0,,10.8,,80.1,,,,,юго-западный,10.0,,,4.0
1589101200,"Воскресенье, 10 мая
09:00 (UTC)",,,13.0,,,,,,,,,True,,,,10,740.0,,10.5,,86.2,,,,,западный,10.0,,,5.0
1589112000,"Воскресенье, 10 мая
12:00 (UTC)",,,13.0,,,,,,,,,True,,,,10,740.0,,9.2,,89.1,,,,,юго-западный,10.0,,,5.0
1589122800,"Воскресенье, 10 мая
15:00 (UTC)",,,13.0,,9,,,,,,,True,,,,4,740.0,,9.0,,90.3,,,,,западный,10.0,,12.5,6.0
1589133600,"Воскресенье, 10 мая
18:00 (UTC)",,,12.0,,,,,True,,,,,,,,10,741.0,,9.8,,85.0,,,,,западный,10.0,,,6.0
1589144400,"Воскресенье, 10 мая
21:00 (UTC)",,,10.0,,,,,,,,,,,,,10,741.0,,11.0,,75.3,,,,True,западный,10.0,,,5.0
1589155200,"Понедельник, 11 мая
00:00 (UTC)",,,,,,,,,,True,,,,,,10,742.0,,11.0,,72.7,,,,,западный,7.0,,,4.0
1589166000,"Понедельник, 11 мая
03:00 (UTC)",,,,,5,,,,14,,,,,,,10,742.0,,10.5,,74.7,,,9.0,,западный,9.0,,,3.0
1589176800,"Понедельник, 11 мая
06:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,14.1,,61.9,,,,,западный,7.0,,,5.0
1589187600,"Понедельник, 11 мая
09:00 (UTC)",,,11.0,,,,,,,,,,,,,10,744.0,,17.0,,50.7,,,,,северо-западный,7.0,,,6.0
1589198400,"Понедельник, 11 мая
12:00 (UTC)",,,10.0,,,,,,,,,,,,,10,744.0,,18.3,,42.7,,,,,западный,7.0,,,5.0
1589209200,"Понедельник, 11 мая
15:00 (UTC)",,,,,0,,,,,,,,,,,10,744.0,,19.8,,35.0,,,,,западный,4.0,,20.5,3.0
1589220000,"Понедельник, 11 мая
18:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,12.8,,76.6,,,,,,2.0,,,0.0
1589230800,"Понедельник, 11 мая
21:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,,,,,,,,юго-восточный,0.0,,,1.0
1589241600,"Вторник, 12 мая
00:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,12.2,,64.9,,,,,юго-восточный,0.0,,,2.0
1589252400,"Вторник, 12 мая
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,742.0,,10.3,,81.1,,,9.0,,юго-восточный,2.0,,,2.0
1589263200,"Вторник, 12 мая
06:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,17.2,,55.4,,,,,юго-восточный,7.0,,,2.0
1589274000,"Вторник, 12 мая
09:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,23.8,,30.6,,,,,южный,2.0,,,2.0
1589284800,"Вторник, 12 мая
12:00 (UTC)",,,14.0,,,,,,,,,,,,,10,739.0,,24.4,,26.6,,,,,юго-восточный,10.0,,,10.0
1589295600,"Вторник, 12 мая
15:00 (UTC)",,,14.0,,менее 0.1,,,,,,,True,,,,10,738.0,,22.4,,31.3,,,,,юго-восточный,10.0,,24.7,6.0
1589306400,"Вторник, 12 мая
18:00 (UTC)",,,10.0,,,,,,,,,True,,,,10,738.0,,19.4,,48.3,,,,,южный,10.0,,,4.0
