timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Морось (незамерзающая). Снежные зерна,Ливневый дождь,Дождь (незамерзающий) слабый с перерывами,Ухудшение видимости из-за дыма или вулканического пепла,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Туман ослабел (небо видно),Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Туман без изменений (небо видно),Балл общей облачности,Туман ослабел (небо не видно),Град,Ливневой снег слабый,Снег слабый непрерывный,Ливневый дождь со снегом,Снег слабый с перерывами,Снег умеренный непрерывный,Снег сильный непрерывный
1587373200,"Понедельник, 20 апреля
09:00 (UTC)",,,,,,,,,,12.9,,,юго-западный,,,1.0,,,,,,,,,,,20,757.0,,,19.6,,,,2.0,,,,,,,,
1587384000,"Понедельник, 20 апреля
12:00 (UTC)",,,,,,,,,,16.7,,,западный,,20.9,1.0,,0,,,,,,,,,20,757.0,,,19.3,,,,0.0,,,,,,,,
1587394800,"Понедельник, 20 апреля
15:00 (UTC)",,,,,,,,,,26.7,,,северо-восточный,,,1.0,,,,,,,,,,,20,758.0,,,12.9,,,,0.0,,,,,,,,
1587405600,"Понедельник, 20 апреля
18:00 (UTC)",,,,,,,,,,35.4,,,северо-восточный,,,1.0,,,,,,,,,,,20,758.0,,,8.9,,,,0.0,,,,,,,,
1587416400,"Понедельник, 20 апреля
21:00 (UTC)",,,,,,,,,,52.1,,,северо-восточный,,,1.0,,,,,,,,,,,20,758.0,,,4.9,,,,0.0,,,,,,,,
1587427200,"Вторник, 21 апреля
00:00 (UTC)",,,,,,,,,,53.5,,3.6,северо-восточный,,,1.0,,0,,,,,0,,,,20,758.0,,,4.2,,,,0.0,,,,,,,,
1587438000,"Вторник, 21 апреля
03:00 (UTC)",,,,,,,,,,29.3,,,южный,,,1.0,,,,,,,,,,,20,758.0,,,14.6,,,,6.0,,,,,,,,
1587448800,"Вторник, 21 апреля
06:00 (UTC)",,,,,,,,,,15.2,,,южный,,,1.0,,,,,,,,,,,20,756.0,,,21.7,,,,10.0,,,,,,,,
1587459600,"Вторник, 21 апреля
09:00 (UTC)",,,,,,,,,,12.7,,,южный,,,1.0,,,,,,,,,,,20,755.0,,,23.9,,,,10.0,,,,,,,,
1587470400,"Вторник, 21 апреля
12:00 (UTC)",,,,,,,,,,17.2,,,юго-восточный,,24.1,1.0,,0,,,,,,,,,20,754.0,,,20.8,,,,10.0,,,,,,,,
1587481200,"Вторник, 21 апреля
15:00 (UTC)",,,,,,,,,,24.3,,,юго-восточный,,,1.0,,,,,,,,,,,20,753.0,,,16.7,,,,6.0,,,,,,,,
1587492000,"Вторник, 21 апреля
18:00 (UTC)",,,,,,,,,,35.2,,,,,,0.0,,,,,,,,,,,20,752.0,,,11.2,,,,0.0,,,,,,,,
1587502800,"Вторник, 21 апреля
21:00 (UTC)",,,,,,,,,,35.1,,,,,,0.0,,,,,,,,,,,20,752.0,,,9.9,,,,0.0,,,,,,,,
1587513600,"Среда, 22 апреля
00:00 (UTC)",,,,,,,,,,35.6,,8.9,,,,0.0,,0,,,,,0,,,,20,752.0,,,9.6,,,,10.0,,,,,,,,
1587524400,"Среда, 22 апреля
03:00 (UTC)",,,,,,,,,,27.7,,,,,,0.0,,,,,,,,,,,20,752.0,,,15.8,,,,7.0,,,,,,,,
1587535200,"Среда, 22 апреля
06:00 (UTC)",,,,,,,,,,18.6,,,южный,,,1.0,,,,,,,,,,,20,751.0,,,23.5,,,,7.0,,,,,,,,
1587546000,"Среда, 22 апреля
09:00 (UTC)",,,,,,,,,,14.0,,,юго-западный,,,1.0,,,,,,,,,,,20,750.0,,,26.0,,,,7.0,,,,,,,,
1587556800,"Среда, 22 апреля
12:00 (UTC)",,,,,,,,,,13.1,,,восточный,,27.0,1.0,,0,,,,,,,,,20,750.0,,,24.7,,,,7.0,,,,,,,,
1587567600,"Среда, 22 апреля
15:00 (UTC)",,,,,,,,,,15.2,,,восточный,,,1.0,,,,,,,,,,,20,749.0,,,19.3,,,,7.0,,,,,,,,
1587578400,"Среда, 22 апреля
18:00 (UTC)",,,,,,,,,,22.5,,,,,,0.0,,,,,,,,,,,20,748.0,,,16.0,,,,0.0,,,,,,,,
1587589200,"Среда, 22 апреля
21:00 (UTC)",,,,,,,,,,40.5,,,северо-восточный,,,1.0,,,,,,,,,,,20,747.0,,,9.0,,,,7.0,,,,,,,,
1587600000,"Четверг, 23 апреля
00:00 (UTC)",,,,,,,,,,38.9,,8.1,восточный,,,1.0,,0,,,,,0,,,,20,746.0,,,9.4,,,,7.0,,,,,,,,
1587610800,"Четверг, 23 апреля
03:00 (UTC)",,,,,,,,,,16.4,,,южный,,,1.0,,,,,,,,,,,20,745.0,,,20.6,,,,1.0,,,,,,,,
1587621600,"Четверг, 23 апреля
06:00 (UTC)",,,,,,,,,,12.2,,,юго-восточный,,,2.0,,,,,,,,,,,20,743.0,,,27.4,,,,6.0,,,,,,,,
1587632400,"Четверг, 23 апреля
09:00 (UTC)",,12.0,,,,,,,,13.4,,,юго-восточный,,,2.0,,,,,,,,,,,20,741.0,,,27.4,,,,10.0,,,,,,,,
1587643200,"Четверг, 23 апреля
12:00 (UTC)",,,,,,,,,,13.8,,,южный,,30.1,1.0,,0,,,,,,,,,20,741.0,,,26.0,,,,10.0,,,,,,,,
1587654000,"Четверг, 23 апреля
15:00 (UTC)",,,,,,,,,,24.3,,,юго-западный,,,1.0,,,,,,,,,,,20,742.0,,,20.8,,,,10.0,,,,,,,,
1587664800,"Четверг, 23 апреля
18:00 (UTC)",,,,,,,,,,43.5,,,западный,,,1.0,,,,,,,,,,,20,744.0,,,19.1,,,,10.0,,,,,,,,
1587675600,"Четверг, 23 апреля
21:00 (UTC)",,,,,,,,,,59.2,,,западный,,,1.0,,,,,,,,,,,20,746.0,,,11.8,,,,10.0,,,,,,,,
1587686400,"Пятница, 24 апреля
00:00 (UTC)",,,,,,,,True,,72.9,,9.3,,,,0.0,,0,,,,,0,,,,4,747.0,,,9.3,,,,10.0,,,,,,,,
1587697200,"Пятница, 24 апреля
03:00 (UTC)",,,,,,,,,,50.8,,,южный,,,1.0,,,,,,,,,,,20,748.0,,,13.5,,,,10.0,,,,,,,,
1587708000,"Пятница, 24 апреля
06:00 (UTC)",,,,,,,,,,28.8,,,южный,,,1.0,,,,,,,,,,,20,747.0,,,17.3,,,,10.0,,,,,,,,
1587718800,"Пятница, 24 апреля
09:00 (UTC)",,,,,,,,,,23.7,,,юго-западный,,,1.0,,,,,,,,,,,20,745.0,,,18.6,,,,10.0,,,,,,,,
1587729600,"Пятница, 24 апреля
12:00 (UTC)",,,,,,,,,,29.6,,,северный,,19.7,1.0,,0,,,,,,,,,20,744.0,,,17.8,,,,10.0,,,,,,,,
1587740400,"Пятница, 24 апреля
15:00 (UTC)",,,,,,,,,,36.8,,,северо-восточный,,,1.0,,,,,,,,,,,20,742.0,,,14.6,,,,10.0,,,,,,,,
1587751200,"Пятница, 24 апреля
18:00 (UTC)",,,,,,,,,,42.4,,,южный,,,1.0,,,,,,,,,,,20,739.0,,,15.4,,,,10.0,,,,,,,,
1587762000,"Пятница, 24 апреля
21:00 (UTC)",,,,,,,,,,64.2,,,северо-западный,,,2.0,,,,,,,,,,,20,740.0,,,9.2,,,,10.0,,,,,,,,
1587772800,"Суббота, 25 апреля
00:00 (UTC)",,,,,,,,,,76.9,,6.9,западный,,,1.0,,0,,,,,0,,,,20,742.0,,,8.1,,,,10.0,,,,,,,,
1587783600,"Суббота, 25 апреля
03:00 (UTC)",,,,,,,,,,77.1,,,западный,,,1.0,True,,,,,,,,,,20,746.0,,,9.1,,,,10.0,,,,,,,,
1587794400,"Суббота, 25 апреля
06:00 (UTC)",,,,,,,,,,65.0,,,юго-западный,,,2.0,,,,,,,,,,,20,748.0,,,10.7,,True,,9.0,,,,,,,,
1587805200,"Суббота, 25 апреля
09:00 (UTC)",,,,,,,,,,41.2,,,юго-западный,,,1.0,,,,,,,,,,,20,749.0,,,13.4,,,,10.0,,,,,,,,
1587816000,"Суббота, 25 апреля
12:00 (UTC)",,,,,,,,,,41.8,,,юго-западный,,13.8,1.0,,0.7,,,,,,,,,20,751.0,,,12.3,,,,10.0,,,,,,,,
1587826800,"Суббота, 25 апреля
15:00 (UTC)",,,,,,,,,,61.8,,,,,,0.0,,,,,,,,,,,20,752.0,,,6.7,,,,6.0,,,,,,,,
1587837600,"Суббота, 25 апреля
18:00 (UTC)",,,,,,,,,,72.4,,,,,,0.0,,,,,,,,,,,20,754.0,,,3.9,,,,0.0,,,,,,,,
1587848400,"Суббота, 25 апреля
21:00 (UTC)",,,,,,,,,,65.1,,,,,,0.0,,,,,,,,,,,20,755.0,,,2.7,,,,0.0,,,,,,,,
1587859200,"Воскресенье, 26 апреля
00:00 (UTC)",,,,,,,,,,60.9,,1.7,,,,0.0,,0,,,,,0.7,,,,20,757.0,,,2.7,,,,0.0,,,,,,,,
1587870000,"Воскресенье, 26 апреля
03:00 (UTC)",,,,,,,,,,,,,,,,,,,,,,,,,,,0,758.0,,,,,,,1.0,,,,,,,,
1587880800,"Воскресенье, 26 апреля
06:00 (UTC)",,,,,,,,,,24.4,,,юго-восточный,,,1.0,,,,,,,,,,,20,757.0,,,15.0,,,,0.0,,,,,,,,
1587891600,"Воскресенье, 26 апреля
09:00 (UTC)",,,,,,,,,,17.7,,,юго-западный,,,1.0,,,,,,,,,,,20,756.0,,,17.5,,,,2.0,,,,,,,,
1587902400,"Воскресенье, 26 апреля
12:00 (UTC)",,,,,,,,,,19.4,,,западный,,18.3,1.0,,0,,,,,,,,,20,755.0,,,17.0,,,,0.0,,,,,,,,
1587913200,"Воскресенье, 26 апреля
15:00 (UTC)",,,,,,,,,,40.7,,,,,,0.0,,,,,,,,,,,20,755.0,,,9.5,,,,0.0,,,,,,,,
1587924000,"Воскресенье, 26 апреля
18:00 (UTC)",,,,,,,,,,58.0,,,северо-восточный,,,1.0,,,,,,,,,,,20,755.0,,,5.6,,,,0.0,,,,,,,,
1587934800,"Воскресенье, 26 апреля
21:00 (UTC)",,,,,,,,,,69.5,,,северо-восточный,,,1.0,,,,,,,,,,,20,755.0,,,2.2,,,,0.0,,,,,,,,
1587945600,"Понедельник, 27 апреля
00:00 (UTC)",,,,,,,,,,72.5,,0.6,северо-восточный,,,1.0,,0,,,,,0,,,,20,755.0,,,1.3,,,,0.0,,,,,,,,
1587956400,"Понедельник, 27 апреля
03:00 (UTC)",,,,,,,,,,34.8,,,южный,,,1.0,,,,,,,,,,,20,754.0,,,11.5,,,,0.0,,,,,,,,
1587967200,"Понедельник, 27 апреля
06:00 (UTC)",,,,,,,,,,16.8,,,южный,,,1.0,,,,,,,,,,,20,753.0,,,18.9,,,,0.0,,,,,,,,
1587978000,"Понедельник, 27 апреля
09:00 (UTC)",,,,,,,,,,14.6,,,северный,,,2.0,,,,,,,,,,,20,751.0,,,21.1,,,,0.0,,,,,,,,
1587988800,"Понедельник, 27 апреля
12:00 (UTC)",,,,,,,,,,14.1,,,,,21.7,0.0,,0,,,,,,,,,20,750.0,,,20.1,,,,0.0,,,,,,,,
1587999600,"Понедельник, 27 апреля
15:00 (UTC)",,,,,,,,,,29.9,,,,,,0.0,,,,,,,,,,,20,749.0,,,12.9,,,,7.0,,,,,,,,
1588010400,"Понедельник, 27 апреля
18:00 (UTC)",,,,,,,,,,46.3,,,северо-восточный,,,1.0,,,,,,,,,,,20,748.0,,,7.7,,,,10.0,,,,,,,,
1588021200,"Понедельник, 27 апреля
21:00 (UTC)",,,,,,,,,,53.7,,,северо-восточный,,,1.0,,,,,,,,,,,20,747.0,,,5.0,,,,4.0,,,,,,,,
1588032000,"Вторник, 28 апреля
00:00 (UTC)",,,,,,,,,,52.1,,3.8,северо-восточный,,,1.0,,0,,,,,0,,,,20,746.0,,,4.9,,,,10.0,,,,,,,,
1588042800,"Вторник, 28 апреля
03:00 (UTC)",,,,,,,,,,43.2,,,,,,0.0,,,,,,,,,,,20,745.0,,,11.6,,,,10.0,,,,,,,,
1588053600,"Вторник, 28 апреля
06:00 (UTC)",,,,,,,,,,32.8,,,,,,0.0,,,,,,,,,,,20,744.0,,,14.9,,,,10.0,,,,,,,,
1588064400,"Вторник, 28 апреля
09:00 (UTC)",,,,,,,,,,30.0,,,юго-западный,,,1.0,,,,,,,,,,,20,743.0,,,17.7,,,,10.0,,,,,,,,
1588075200,"Вторник, 28 апреля
12:00 (UTC)",,,,,,,,,,63.3,,,юго-восточный,,18.4,1.0,,0,,,,,,,,,20,743.0,,,12.9,,,,10.0,,,,,,,,
1588086000,"Вторник, 28 апреля
15:00 (UTC)",,,,,,,,,,79.7,,,восточный,,,1.0,,,,,,,,,,,20,742.0,,,11.9,,,,10.0,,,,,,,,
1588096800,"Вторник, 28 апреля
18:00 (UTC)",,,,,,,,,,88.0,,,северо-восточный,,,1.0,,,,,,,,,,,20,741.0,,,10.7,,,,10.0,,,,,,,,
1588107600,"Вторник, 28 апреля
21:00 (UTC)",,,,,,True,,,,84.5,,,северо-восточный,,,1.0,,,,,,,,,,,20,739.0,,,10.7,,,,10.0,,,,,,,,
1588118400,"Среда, 29 апреля
00:00 (UTC)",,,,,,,,,,89.2,,10.1,северо-восточный,,,2.0,,0.4,,,,,0.4,,,,20,737.0,,,10.5,,True,,10.0,,,,,,,,
1588129200,"Среда, 29 апреля
03:00 (UTC)",,,,,,,,,,70.1,,,восточный,,,1.0,,,,,,,,,,,20,734.0,,,15.0,,,,10.0,,,,,,,,
1588140000,"Среда, 29 апреля
06:00 (UTC)",,,,,,,,,,53.4,,,юго-восточный,,,1.0,,,,,,,,,,,20,734.0,,,19.3,,True,,10.0,,,,,,,,
1588150800,"Среда, 29 апреля
09:00 (UTC)",,,,,,,,,,38.3,,,юго-восточный,,,1.0,,,,,,,,,,,20,732.0,,,23.3,,,,10.0,,,,,,,,
1588161600,"Среда, 29 апреля
12:00 (UTC)",,12.0,,,,,,,,61.1,,,западный,,23.9,3.0,,менее 0.1,,,,,,,,,20,733.0,,,16.4,,,,10.0,,,,,,,,
1588172400,"Среда, 29 апреля
15:00 (UTC)",,15.0,,,,,,,,64.0,,,юго-западный,,,2.0,,,,,,,,,,,20,737.0,,,13.9,,,,10.0,,,,,,,,
1588183200,"Среда, 29 апреля
18:00 (UTC)",,11.0,,,,,,,,64.7,,,западный,,,3.0,,,,,,,,,,,20,740.0,,,11.3,,,,10.0,,,,,,,,
1588194000,"Среда, 29 апреля
21:00 (UTC)",,,,,,,,,,70.1,,,западный,,,1.0,,,,,,,,,,,20,743.0,,,10.1,,,,10.0,,,,,,,,
1588204800,"Четверг, 30 апреля
00:00 (UTC)",,,,,,,,,,91.4,,6.3,,,,0.0,,0,,,,,менее 0.1,,,,20,745.0,,,6.5,,,,1.0,,,,,,,,
1588215600,"Четверг, 30 апреля
03:00 (UTC)",,,,,,,,,,59.9,,,юго-восточный,,,1.0,,,,,,,,,,,20,745.0,,,13.1,,,,10.0,,,,,,,,
1588226400,"Четверг, 30 апреля
06:00 (UTC)",,,,,,,,,,42.8,,,южный,,,1.0,,,,,,,,,,,20,744.0,,,20.7,,,,2.0,,,,,,,,
1588237200,"Четверг, 30 апреля
09:00 (UTC)",,,,,,,,,,27.5,,,южный,,,1.0,,,,,,,,,,,20,743.0,,,22.0,,,,4.0,,,,,,,,
1588248000,"Четверг, 30 апреля
12:00 (UTC)",,,,,,,,,,28.1,,,юго-западный,,23.7,1.0,,0,,,,,,,,,20,742.0,,,20.0,,,,7.0,,,,,,,,
1588258800,"Четверг, 30 апреля
15:00 (UTC)",,,,,,,,,,47.3,,,западный,,,3.0,,,,,,,,,,,20,742.0,,,16.0,,,,7.0,,,,,,,,
1588269600,"Четверг, 30 апреля
18:00 (UTC)",,,,,,,,,,91.0,,,юго-западный,,,1.0,,,,,,,,,,,20,743.0,,,9.5,,True,,6.0,,,,,,,,
1588280400,"Четверг, 30 апреля
21:00 (UTC)",,,,,,,,,,74.3,,,юго-западный,,,2.0,,,,,,,,,,,20,744.0,,,8.0,,,,7.0,,,,,,,,
1588291200,"Пятница, 1 мая
00:00 (UTC)",,10.0,,,,,,,,82.8,,5.4,юго-западный,,,1.0,,2,,,,,2,,,,20,745.0,,,6.3,,,,7.0,,,,,,,,
1588302000,"Пятница, 1 мая
03:00 (UTC)",,,,,,,,,,52.4,,,юго-западный,,,2.0,,,,,,,,,,,20,745.0,,,11.5,,,,7.0,,,,,,,,
1588312800,"Пятница, 1 мая
06:00 (UTC)",,,,,,,,,,40.3,,,юго-западный,,,1.0,,,,,,,,,,,20,745.0,,,13.2,,,,9.0,,,,,,,,
1588323600,"Пятница, 1 мая
09:00 (UTC)",,,,,,,,,,48.4,,,южный,,,1.0,,,,,,,,,,,20,745.0,,,13.9,,,,7.0,,,,,,,,
1588334400,"Пятница, 1 мая
12:00 (UTC)",,,,,,,,,,77.9,,,западный,,15.8,1.0,,менее 0.1,,,,,,True,,,10,745.0,,,10.6,,,,10.0,,,,,,,,
1588345200,"Пятница, 1 мая
15:00 (UTC)",,,,,,,,,,81.5,,,юго-восточный,,,1.0,,,,,,,,,,,20,743.0,,,9.5,,True,,10.0,,,,,,,,
1588356000,"Пятница, 1 мая
18:00 (UTC)",,,,,,,,,,93.4,,,западный,,,1.0,,,,,,,,True,,,10,741.0,,,8.3,,,,10.0,,,,,,,,
1588366800,"Пятница, 1 мая
21:00 (UTC)",,,,,,,,,,94.7,,,западный,,,1.0,,,,,,,,,,,20,740.0,,,8.3,,True,,10.0,,,,,,,,
1588377600,"Суббота, 2 мая
00:00 (UTC)",,,,,,,,,,81.7,,6.1,западный,,,1.0,,8,,,,,8,,,,20,742.0,,,6.2,,True,,10.0,,,,,,,,
1588388400,"Суббота, 2 мая
03:00 (UTC)",,,True,,,,,,,93.3,,5.8,юго-западный,,,1.0,,,,,,,,,,,20,744.0,,,6.0,,,,10.0,,,,,,,,
1588399200,"Суббота, 2 мая
06:00 (UTC)",,,,,,,,,,86.6,,,юго-западный,,,1.0,,,,,,,,,,,20,746.0,,,8.3,,True,,10.0,,,,,,,,
1588410000,"Суббота, 2 мая
09:00 (UTC)",,,,,,True,,,,64.3,,,западный,,,1.0,,,,,,,,,,,20,747.0,,,11.4,,,,7.0,,,,,,,,
1588420800,"Суббота, 2 мая
12:00 (UTC)",,,,,,,,,,72.1,,,западный,,12.5,1.0,,0.1,,,,,,True,,,20,748.0,,,10.0,,,,9.0,,,,,,,,
1588431600,"Суббота, 2 мая
15:00 (UTC)",,,,,,,,,,89.4,,,,,,0.0,,,,,,,,,,,20,749.0,,,5.4,,True,,2.0,,,,,,,,
1588442400,"Суббота, 2 мая
18:00 (UTC)",,,,,,,,,,93.2,,,,,,0.0,,,,,,,,,,,20,749.0,,,3.8,,True,,0.0,,,,,,,,
1588453200,"Суббота, 2 мая
21:00 (UTC)",,,,,,,,,,93.8,,,восточный,,,1.0,,,,,,,,,,,20,749.0,,,3.6,,,,0.0,,,,,,,,
1588464000,"Воскресенье, 3 мая
00:00 (UTC)",,,,,,,,,,81.5,,3.0,юго-восточный,,,1.0,,0.3,,,,,0.4,,,,20,748.0,,,4.8,,,,6.0,,,,,,,,
1588474800,"Воскресенье, 3 мая
03:00 (UTC)",,,,,,,,,,59.5,,,юго-восточный,,,1.0,,,,,,,,,,,20,747.0,,,11.3,,,,6.0,,,,,,,,
1588485600,"Воскресенье, 3 мая
06:00 (UTC)",,,,,,,,,,41.2,,,юго-восточный,,,2.0,,,,,,,,,,,20,745.0,,,17.2,,,,1.0,,,,,,,,
1588496400,"Воскресенье, 3 мая
09:00 (UTC)",,,,,,,,,,28.4,,,юго-восточный,,,1.0,,,,,,,,,,,20,744.0,,,21.6,,,,7.0,,,,,,,,
1588507200,"Воскресенье, 3 мая
12:00 (UTC)",,,,,,,,,,27.1,,,западный,,22.0,1.0,,0,,,,,,,,,20,742.0,,,20.5,,,,7.0,,,,,,,,
1588518000,"Воскресенье, 3 мая
15:00 (UTC)",,,,,,,,,,62.2,,,северный,,,2.0,,,,,,,,,,,20,742.0,,,13.8,,True,,9.0,,,,,,,,
1588528800,"Воскресенье, 3 мая
18:00 (UTC)",,,,,,,,,,82.9,,,северо-восточный,,,1.0,,,,,,,,,,,20,742.0,,,11.2,,True,,10.0,,,,,,,,
1588539600,"Воскресенье, 3 мая
21:00 (UTC)",,,,,,,,,,82.8,,,северо-восточный,,,1.0,,,,,,,,,,,20,740.0,,,10.4,,,,10.0,,,,,,,,
1588550400,"Понедельник, 4 мая
00:00 (UTC)",,,,,,,,,,91.0,,9.5,северный,,,2.0,,менее 0.1,,,,,менее 0.1,,,,20,739.0,,,9.6,,,,10.0,,,,,,,,
1588561200,"Понедельник, 4 мая
03:00 (UTC)",,,,,,,,,,86.1,,8.3,северный,,,2.0,,,,,,,,,,,20,738.0,,,8.7,,,,10.0,,,,,,,,
1588572000,"Понедельник, 4 мая
06:00 (UTC)",,,True,,,,,,,81.9,,,северо-западный,,,2.0,,,,,,,,,,,20,737.0,,,7.8,,,,10.0,,,,,,,,
1588582800,"Понедельник, 4 мая
09:00 (UTC)",,,,,,,,,,92.6,,,северо-западный,,,2.0,,,,,,True,,,,,20,739.0,,,5.3,,,,10.0,,,,,,,,
1588593600,"Понедельник, 4 мая
12:00 (UTC)",,,,,,,,,,95.1,,,северо-западный,,9.8,2.0,,10,,,,,,True,,,4,741.0,,,2.8,,,,10.0,,,,,,,,
1588604400,"Понедельник, 4 мая
15:00 (UTC)",,,True,,,,,,,95.1,,,западный,,,2.0,,,,,,,,,,,4,743.0,,,2.8,,,,10.0,,,,,,,,
1588615200,"Понедельник, 4 мая
18:00 (UTC)",,,True,,,,,,,95.1,,,западный,,,1.0,,,,,,,,,,,4,745.0,,,2.2,,,,10.0,,,,,,,,
1588626000,"Понедельник, 4 мая
21:00 (UTC)",,,True,,,,,,,95.8,,,юго-западный,,,1.0,,,,,,,,,,,4,746.0,,,2.8,,,,10.0,,,,,,,,
1588636800,"Вторник, 5 мая
00:00 (UTC)",,,,,,,,,,94.5,,2.0,западный,,,1.0,,13,,,,,22,,,,20,748.0,,,3.5,,True,,10.0,,,,,,,,
1588647600,"Вторник, 5 мая
03:00 (UTC)",,,,,,,True,,,91.8,,,западный,,,1.0,,,,,,,,,,,20,749.0,,,3.5,,,,10.0,,,,,,,,
1588658400,"Вторник, 5 мая
06:00 (UTC)",,,,,,,True,,,86.2,,,западный,,,1.0,,,,,,,,,,,20,751.0,,,4.6,,,,10.0,,,,,,,,
1588669200,"Вторник, 5 мая
09:00 (UTC)",,,,,,,,,,57.6,,,западный,,,2.0,,,,,,,,,,,20,751.0,,,8.9,,True,,9.0,,,,,,,,
1588680000,"Вторник, 5 мая
12:00 (UTC)",,,,,,,,,,46.7,,,западный,,11.1,2.0,,менее 0.1,,,,,,,,,20,752.0,,,10.4,,True,,7.0,,,,,,,,
1588690800,"Вторник, 5 мая
15:00 (UTC)",,,,,,,,,,73.3,,,,,,0.0,,,,,,,,,,,20,754.0,,,5.4,,,,2.0,,,,,,,,
1588701600,"Вторник, 5 мая
18:00 (UTC)",,,,,,,,,,90.5,,,,,,0.0,,,,,,,,,,,20,755.0,,,2.8,,,,0.0,,,,,,,,
1588712400,"Вторник, 5 мая
21:00 (UTC)",,,,,,,,,,95.8,,,юго-западный,,,1.0,,,,,,,,,,,20,755.0,,,1.0,,,,0.0,,,,,,,,
1588723200,"Среда, 6 мая
00:00 (UTC)",,,,,,,,,,93.8,,0.9,,,,0.0,,0,,,,,менее 0.1,,,,20,755.0,,,2.0,,,,10.0,,,,,,,,
1588734000,"Среда, 6 мая
03:00 (UTC)",,,,,,,,,,72.8,,,южный,,,1.0,,,,,,,,,,,20,756.0,,,5.8,,,,10.0,,,,,,,,
1588744800,"Среда, 6 мая
06:00 (UTC)",,,True,,,,,,,82.3,,,южный,,,1.0,,,,,,,,,,,20,756.0,,,7.0,,,,10.0,,,,,,,,
1588755600,"Среда, 6 мая
09:00 (UTC)",,,,,,,,,,72.3,,,юго-западный,,,1.0,,,,,,,,,,,20,754.0,,,8.4,,True,,10.0,,,,,,,,
1588766400,"Среда, 6 мая
12:00 (UTC)",,,True,,,,,,,77.0,,,юго-западный,,8.6,1.0,,0.4,,,,,,,,,20,754.0,,,8.3,,,,10.0,,,,,,,,
1588777200,"Среда, 6 мая
15:00 (UTC)",,,,,,,,,,84.2,,,юго-восточный,,,1.0,,,,,,,,,,,20,752.0,,,7.5,,True,,10.0,,,,,,,,
1588788000,"Среда, 6 мая
18:00 (UTC)",,,,,,,,,,81.3,,,западный,,,1.0,,,,,,,,,,,20,749.0,,,8.0,,True,,10.0,,,,,,,,
1588798800,"Среда, 6 мая
21:00 (UTC)",,,,,,,,,,73.0,,,,,,0.0,,,,,,,,,,,20,748.0,,,9.6,,,,10.0,,,,,,,,
1588809600,"Четверг, 7 мая
00:00 (UTC)",,,True,,,,,,,72.2,,6.9,северный,,,1.0,,0.5,,,,,0.9,,,,20,749.0,,,11.0,,,,10.0,,,,,,,,
1588820400,"Четверг, 7 мая
03:00 (UTC)",,,,,,,,,,94.1,,,западный,,,1.0,,,,,,,,True,,,20,751.0,,,9.1,,,,10.0,,,,,,,,
1588831200,"Четверг, 7 мая
06:00 (UTC)",,,,,,,,,,60.2,,,западный,,,2.0,,,,,,,,,,,20,752.0,,,14.2,,True,,7.0,,,,,,,,
1588842000,"Четверг, 7 мая
09:00 (UTC)",,,,,,,,,,37.3,,,северо-западный,,,2.0,,,,,,,,,,,20,752.0,,,16.3,,,,2.0,,,,,,,,
1588852800,"Четверг, 7 мая
12:00 (UTC)",,,,,,,,,,34.0,,,северо-западный,,16.4,2.0,,3,,,,,,,,,20,754.0,,,14.9,,,,0.0,,,,,,,,
1588863600,"Четверг, 7 мая
15:00 (UTC)",,,,,,,,,,52.8,,,,,,0.0,,,,,,,,,,,20,755.0,,,8.9,,,,4.0,,,,,,,,
1588874400,"Четверг, 7 мая
18:00 (UTC)",,,,,,,,,,81.5,,,,,,0.0,,,,,,,,,,,20,756.0,,,4.8,,,,0.0,,,,,,,,
1588885200,"Четверг, 7 мая
21:00 (UTC)",,,,,,,,,,87.3,,,,,,0.0,,,,,,,,,,,20,756.0,,,2.6,,,,7.0,,,,,,,,
1588896000,"Пятница, 8 мая
00:00 (UTC)",,,,,,,,,,88.6,,1.5,,,,0.0,,0,,,,,3,,,,20,757.0,,,2.9,,,,9.0,,,,,,,,
1588906800,"Пятница, 8 мая
03:00 (UTC)",,,,,,,,,,50.1,,,,,,0.0,,,,,,,,,,,20,757.0,,,12.5,,,,0.0,,,,,,,,
1588917600,"Пятница, 8 мая
06:00 (UTC)",,,,,,,,,,32.0,,,западный,,,1.0,,,,,,,,,,,20,757.0,,,16.8,,,,2.0,,,,,,,,
1588928400,"Пятница, 8 мая
09:00 (UTC)",,,,,,,,,,24.7,,,северный,,,2.0,,,,,,,,,,,20,756.0,,,19.6,,,,0.0,,,,,,,,
