timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Ливневый дождь со снегом,Ливневый дождь,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый",Снег умеренный непрерывный,"Относительная влажность, %",Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Снег,Балл общей облачности,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,28.3,,,50.0,,,,западный,,4.0,,,,3
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,,,True,10.0,747.0,,,,27.9,,,52.8,,,,западный,,9.0,,,,2
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,,,менее 0.1,,,,,,,10.0,747.0,,,,23.3,,,73.5,,,True,западный,,10.0,,,29.3,2
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,22.5,,,74.3,,,True,северный,,10.0,,,,1
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,17.8,,,81.5,,,,северо-восточный,,10.0,,,,2
1592006400,"Суббота, 13 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,15.2,,,85.6,,,,северный,,10.0,,,,2
1592017200,"Суббота, 13 июня
03:00 (UTC)",,,,,,0,,,,менее 0.1,,,10.0,748.0,,,,13.7,,,86.0,,13.7,,северо-восточный,,10.0,,,,3
1592028000,"Суббота, 13 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,15.4,,,70.7,,13.6,True,северо-восточный,,7.0,,,,3
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,19.4,,,51.3,,,,восточный,,0.0,,,,2
1592049600,"Суббота, 13 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,20.8,,,40.8,,,,северо-восточный,,0.0,,,,3
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,,,,менее 0.1,,,,,,,10.0,750.0,,,,20.2,,,43.5,,,,северо-восточный,,0.0,,,21.1,2
1592071200,"Суббота, 13 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,17.3,,,51.4,,,,северо-восточный,,9.0,,,,2
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,15.4,,,56.1,,,,восточный,,7.0,,,,3
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,752.0,,,,13.3,,,63.4,,,,северо-восточный,,10.0,,,,3
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,,,менее 0.1,,,,менее 0.1,,,10.0,753.0,,,,12.9,,,60.7,,12.8,True,северо-восточный,,10.0,,,,2
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,755.0,,,,16.1,,,43.5,,,True,северо-восточный,,6.0,,,,3
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,755.0,,,,18.7,,,35.4,,,,северо-восточный,,0.0,,,,3
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,,10.0,,,,,,,,,,10.0,755.0,,,,20.2,,,32.3,,,,северо-восточный,,0.0,,,,3
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,755.0,,,,19.8,,,32.8,,,,северо-восточный,,2.0,,,20.8,3
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,755.0,,,,17.0,,,42.0,,,,северо-восточный,,0.0,,,,2
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,756.0,,,,14.7,,,49.0,,,,северо-восточный,,0.0,,,,1
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,756.0,,,,14.1,,,49.2,,,,восточный,,0.0,,,,2
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,757.0,,,,16.6,,,46.8,,13.6,,восточный,,0.0,,,,1
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,757.0,,,,18.9,,,42.0,,,,северо-восточный,,0.0,,,,3
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,757.0,,,,21.5,,,37.5,,,,восточный,,0.0,,,,2
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,755.0,,,,22.9,,,35.4,,,,северный,,0.0,,,,2
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,755.0,,,,22.6,,,34.6,,,,северо-восточный,,0.0,,,23.4,1
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,755.0,,,,17.9,,,51.3,,,,северный,,0.0,,,,1
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,755.0,,,,15.8,,,64.0,,,,,,0.0,,,,0
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,754.0,,,,12.6,,,77.6,,,,,,0.0,,,,0
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,755.0,,,,19.1,,,57.4,,11.7,,восточный,,5.0,,,,1
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,754.0,,,,22.2,,,50.7,,,,западный,,1.0,,,,2
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,754.0,,,,24.4,,,39.4,,,,западный,,1.0,,,,2
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,753.0,,,,26.1,,,31.1,,,,западный,,1.0,,,,2
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,752.0,,,,24.9,,,41.7,,,,западный,,2.0,,,26.3,2
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,752.0,,,,19.0,,,56.6,,,,,,2.0,,,,0
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,15.2,,,71.6,,,,,,0.0,,,,0
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,16.1,,,77.2,,,,,,10.0,,,,0
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,751.0,,,,18.3,,,69.8,,13.5,,западный,,10.0,,,,1
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,23.7,,,55.2,,,,западный,,4.0,,,,2
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,26.4,,,47.6,,,,северный,,2.0,,,,2
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,27.8,,,38.8,,,,северо-западный,,0.0,,,,2
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,749.0,,,,27.5,,,41.0,,,,северо-западный,,0.0,,,28.3,2
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,21.3,,,66.4,,,,западный,,0.0,,,,1
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,17.2,,,85.8,,,,,,0.0,,,,0
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,17.2,,,90.3,,,,западный,,7.0,,,,1
1592449200,"Четверг, 18 июня
03:00 (UTC)",,True,,,,менее 0.1,,,,менее 0.1,,,10.0,749.0,,,,20.5,,,79.8,,16.3,,восточный,,10.0,,,,2
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,,,,,,,,,True,10.0,750.0,,,,19.7,,,89.9,,,,,,10.0,,,,0
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,23.5,,,68.2,,,True,северо-восточный,,7.0,,,,1
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,25.7,,,46.5,,,True,северо-восточный,,7.0,,,,3
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,,,0.8,,,,,,,10.0,750.0,,,,23.1,,,39.3,,,,северо-восточный,,4.0,,,26.1,2
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,19.4,,,45.7,,,,северо-восточный,,2.0,,,,2
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,752.0,,,,15.9,,,50.4,,,,восточный,,0.0,,,,2
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,753.0,,,,13.6,,,58.0,,,,восточный,,0.0,,,,2
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,,,0,,,,0.8,,,10.0,753.0,,,,15.3,,,47.8,,13.3,,восточный,,0.0,,,,3
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,753.0,,,,18.9,,,35.0,,,,восточный,,0.0,,,,3
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,753.0,,,,21.8,,,28.2,,,,восточный,,0.0,,,,3
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,752.0,,,,23.2,,,29.6,,,,восточный,,0.0,,,,2
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,751.0,,,,22.8,,,29.7,,,,северо-восточный,,0.0,,,23.5,2
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,19.6,,,35.2,,,,восточный,,0.0,,,,2
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,18.0,,,38.9,,,,восточный,,0.0,,,,3
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,16.0,,,48.3,,,,восточный,,0.0,,,,2
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,750.0,,,,17.1,,,49.3,,15.1,,восточный,,0.0,,,,1
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,23.2,,,39.6,,,,западный,,0.0,,,,1
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,25.7,,,27.5,,,,юго-западный,,2.0,,,,2
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,28.0,,,17.6,,,,западный,,2.0,,,,2
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,747.0,,,,27.1,,,30.1,,,,западный,,2.0,,,28.2,1
1592676000,"Суббота, 20 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,18.7,,,58.9,,,,,,0.0,,,,0
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,21.0,,,65.1,,,,северный,,0.0,,,,1
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,18.4,,,81.6,,,,северный,,2.0,,,,1
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,746.0,,,,18.8,,,81.7,,17.5,,северо-восточный,,10.0,,,,2
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,21.2,,,69.5,,,,северный,,7.0,,,,1
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,20.2,,,47.8,,,,северный,,7.0,,,,2
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,22.1,,,31.0,,,,северный,,2.0,,,,2
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,747.0,,,,20.3,,,35.1,,,,северный,,7.0,,,22.4,2
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,16.1,,,51.8,,,,северный,,2.0,,,,1
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,13.3,,,57.5,,,,северо-восточный,,0.0,,,,3
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,11.2,,,61.6,,,,восточный,,0.0,,,,1
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,750.0,,,,13.2,,,53.6,,11.0,,северо-восточный,,0.0,,,,2
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,15.9,,,44.7,,,,северный,,0.0,,,,2
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,18.0,,,44.4,,,,северный,,7.0,,,,2
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,19.0,,,43.5,,,,северо-восточный,,7.0,,,,2
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,750.0,,,,16.9,,,50.6,,,,северный,,6.0,,,19.3,2
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,13.6,,,60.9,,,,северо-восточный,,0.0,,,,2
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,11.1,,,67.9,,,,северо-восточный,,0.0,,,,2
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,752.0,,,,10.2,,,69.6,,,,северо-восточный,,0.0,,,,2
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,753.0,,,,12.1,,,63.6,,10.1,,северо-восточный,,0.0,,,,2
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,753.0,,,,14.7,,,56.3,,,,северный,,7.0,,,,1
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,753.0,,,,16.7,,,51.6,,,,северный,,2.0,,,,1
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,19.5,,,43.0,,,,северный,,2.0,,,,1
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,751.0,,,,18.7,,,49.4,,,,северо-западный,,10.0,,,19.8,1
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,14.5,,,65.9,,,,,,2.0,,,,0
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,15.6,,,68.8,,,,западный,,10.0,,,,1
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,14.3,,,81.6,,,True,северо-западный,,10.0,,,,1
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,,,0.3,,,,0.3,,True,10.0,750.0,,,,14.5,,,79.5,,13.0,,,,10.0,,,,0
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,,,,,,True,,,,10.0,750.0,,,,15.0,,,80.6,,,,западный,,10.0,,,,1
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,,True,10.0,750.0,,,,15.3,,,91.4,,,,западный,,10.0,,,,2
1593000000,"Среда, 24 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,16.4,,,87.4,,,True,западный,,10.0,,,,2
1593010800,"Среда, 24 июня
15:00 (UTC)",,,,,,2,,,,,,,10.0,749.0,,,,16.6,,,88.5,,,,западный,,10.0,,,17.1,1
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,15.3,,,95.0,,,,западный,,10.0,,,,2
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,15.0,,,96.2,,,,западный,,7.0,,,,1
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,10.0,,,,,,,,,,10.0,749.0,,,,11.8,,,72.9,,,True,северный,,10.0,,,,2
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,,,1,,,,4,,,10.0,750.0,,,,11.7,,,64.8,,10.7,,северный,,0.0,,,,2
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,14.9,,,50.1,,,,северный,,2.0,,,,2
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,16.8,,,42.5,,,,северный,,4.0,,,,3
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,10.0,,,,,,,,,,10.0,750.0,,,,16.4,,,40.4,,,,северный,,6.0,,,,2
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,10.0,,,0,,,,,,,10.0,751.0,,,,16.3,,,39.5,,,,северо-западный,,7.0,,,18.0,2
1593108000,"Четверг, 25 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,13.1,,,52.1,,,,северо-западный,,0.0,,,,1
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,9.2,,,71.4,,,,,,2.0,,,,0
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,7.8,,,93.4,,,,западный,,4.0,,,,1
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,751.0,,,,11.7,,,78.6,,7.2,,западный,,6.0,,,,1
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,18.0,,,53.1,,,,северо-западный,,7.0,,,,2
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,20.2,,,33.6,,,,северный,,7.0,,,,2
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,19.8,,,50.0,,,True,северо-западный,,6.0,,,,2
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,10.0,,,0.8,,,,,,,10.0,750.0,,,,19.8,,,35.7,,,,северо-западный,,2.0,,,20.6,4
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,16.1,,,54.8,,,,западный,,6.0,,,,1
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,14.8,,,64.2,,,,западный,,0.0,,,,2
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,14.4,,,68.1,,,,западный,,2.0,,,,2
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,,,0,,,,0.8,,,10.0,748.0,,,,15.6,,,71.2,,14.1,,западный,,9.0,,,,2
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,,,,,,True,,,,50.0,747.0,,,,15.6,,,81.3,,,,западный,,10.0,,,,3
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,23.3,,,54.4,,,,северо-западный,,9.0,,,,2
1593259200,"Суббота, 27 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,26.7,,,37.7,,,,западный,,6.0,,,,3
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,,,0.3,,,,,,,10.0,743.0,,,,25.5,,,50.9,,,,западный,,4.0,,,27.3,3
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,,,,,,True,,,,10.0,742.0,,,,22.7,,,64.2,,,,западный,,6.0,,,,4
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,742.0,,,,21.6,,,66.5,,,True,западный,,0.0,,,,3
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,742.0,,,,19.6,,,72.9,,,True,западный,,6.0,,,,1
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,,,0.3,,,,0.6,,,10.0,742.0,,,,18.4,,,76.5,,18.2,,северо-западный,,9.0,,,,3
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,19.5,,,60.7,,,,северо-западный,,7.0,,,,2
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,21.9,,,35.3,,,,северо-западный,,4.0,,,,3
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,,10.0,,,,,,,,,,10.0,743.0,,,,22.2,,,33.8,,,,северо-западный,,7.0,,,,3
1593356400,"Воскресенье, 28 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,743.0,,,,21.1,,,37.6,,,,северо-западный,,10.0,,,22.4,2
1593367200,"Воскресенье, 28 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,17.4,,,50.4,,,,северный,,2.0,,,,1
1593378000,"Воскресенье, 28 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,15.2,,,59.2,,,,юго-восточный,,0.0,,,,1
1593388800,"Понедельник, 29 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,14.2,,,68.1,,,,восточный,,10.0,,,,1
1593399600,"Понедельник, 29 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,743.0,,,,14.2,,,68.5,,12.9,,восточный,,10.0,,,,1
1593410400,"Понедельник, 29 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,18.9,,,47.2,,,,восточный,,6.0,,,,1
1593421200,"Понедельник, 29 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,19.7,,,40.8,,,,северо-западный,,7.0,,,,2
1593432000,"Понедельник, 29 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,742.0,,,,21.5,,,37.5,,,,северо-западный,,6.0,,,,2
1593442800,"Понедельник, 29 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,742.0,,,,19.7,,,40.5,,,,северный,,7.0,,,21.9,2
1593453600,"Понедельник, 29 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,743.0,,,,16.4,,,46.8,,,,северо-восточный,,2.0,,,,1
1593464400,"Понедельник, 29 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,13.6,,,58.4,,,,северный,,0.0,,,,1
1593475200,"Вторник, 30 июня
00:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,11.2,,,70.3,,,,западный,,0.0,,,,1
1593486000,"Вторник, 30 июня
03:00 (UTC)",,,,,,0,,,,0,,,10.0,745.0,,,,13.9,,,63.1,,10.1,,северный,,0.0,,,,1
1593496800,"Вторник, 30 июня
06:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,16.3,,,51.5,,,,северо-западный,,2.0,,,,2
1593507600,"Вторник, 30 июня
09:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,18.8,,,38.6,,,,северо-западный,,6.0,,,,3
1593518400,"Вторник, 30 июня
12:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,18.3,,,37.3,,,,северо-западный,,6.0,,,,2
1593529200,"Вторник, 30 июня
15:00 (UTC)",,,,,,0,,,,,,,10.0,747.0,,,,17.9,,,43.7,,,,северный,,6.0,,,19.4,1
1593540000,"Вторник, 30 июня
18:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,14.5,,,54.7,,,,северный,,0.0,,,,1
1593550800,"Вторник, 30 июня
21:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,12.4,,,64.5,,,,,,0.0,,,,0
1593561600,"Среда, 1 июля
00:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,11.9,,,65.3,,,,восточный,,0.0,,,,1
1593572400,"Среда, 1 июля
03:00 (UTC)",,,,,,0,,,,0,,,10.0,750.0,,,,13.8,,,62.2,,8.9,,восточный,,0.0,,,,2
1593583200,"Среда, 1 июля
06:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,17.8,,,44.6,,,,юго-восточный,,1.0,,,,1
1593594000,"Среда, 1 июля
09:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,20.7,,,36.0,,,,западный,,10.0,,,,3
1593604800,"Среда, 1 июля
12:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,21.9,,,36.1,,,,северо-западный,,9.0,,,,2
1593615600,"Среда, 1 июля
15:00 (UTC)",,,,,,0,,,,,,,10.0,749.0,,,,22.2,,,36.2,,,,южный,,6.0,,,23.0,2
1593626400,"Среда, 1 июля
18:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,19.4,,,47.0,,,,восточный,,9.0,,,,2
1593637200,"Среда, 1 июля
21:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,17.2,,,53.9,,,,восточный,,10.0,,,,2
1593648000,"Четверг, 2 июля
00:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,18.3,,,45.1,,,,юго-западный,,10.0,,,,2
1593658800,"Четверг, 2 июля
03:00 (UTC)",,,,,,0.3,,,True,0.3,,,10.0,748.0,,,,15.0,,,71.1,,15.0,,восточный,,9.0,,,,3
1593669600,"Четверг, 2 июля
06:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,21.7,,,36.0,,14.9,True,юго-западный,,10.0,,,,2
1593680400,"Четверг, 2 июля
09:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,24.5,,,36.1,,,,западный,,10.0,,,,2
1593691200,"Четверг, 2 июля
12:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,26.4,,,42.9,,,,западный,,7.0,,,,2
1593702000,"Четверг, 2 июля
15:00 (UTC)",,,,,,0,,,,,,,10.0,747.0,,,,25.7,,,49.3,,,,северо-западный,,7.0,,,27.5,2
1593712800,"Четверг, 2 июля
18:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,18.3,,,77.0,,,,,,4.0,,,,0
1593723600,"Четверг, 2 июля
21:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,16.4,,,92.6,,,,,,10.0,,,,0
1593734400,"Пятница, 3 июля
00:00 (UTC)",,,,,,,,,,,,,10.0,749.0,,,,15.0,,,96.8,,,,,,2.0,,,,0
1593745200,"Пятница, 3 июля
03:00 (UTC)",,,,,,0,,,,0,,,10.0,750.0,,,,20.5,,,70.7,,15.0,,,,10.0,,,,0
1593756000,"Пятница, 3 июля
06:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,26.0,,,44.5,,,,северо-западный,,7.0,,,,2
1593766800,"Пятница, 3 июля
09:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,28.2,,,33.6,,,,западный,,7.0,,,,2
1593777600,"Пятница, 3 июля
12:00 (UTC)",,,,,,,,,,,,,10.0,750.0,,,,28.8,,,37.5,,,,западный,,2.0,,,,2
1593788400,"Пятница, 3 июля
15:00 (UTC)",,,,,,0,,,,,,,10.0,750.0,,,,28.6,,,36.0,,,,западный,,2.0,,,29.6,2
