timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Ливневый дождь со снегом,Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Туман начался (усилился). Небо не видно,Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Град,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1591444800,"Суббота, 6 июня
12:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,20.9,,72.2,,,True,юго-восточный,10.0,,,2
1591455600,"Суббота, 6 июня
15:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,21.2,,77.4,,,,восточный,9.0,,,1
1591466400,"Суббота, 6 июня
18:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,19.2,,87.6,,,,северо-восточный,10.0,,21.6,1
1591477200,"Суббота, 6 июня
21:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,17.4,,97.5,,,,северо-восточный,9.0,,,1
1591488000,"Воскресенье, 7 июня
00:00 (UTC)",,,,,,,True,,,,,,4,743.0,,,,,16.8,,96.9,,,,северный,9.0,,,1
1591498800,"Воскресенье, 7 июня
03:00 (UTC)",,,True,менее 0.1,,,,менее 0.1,,,,,2,743.0,,,,,16.9,,98.1,,15.4,,,9.0,,,0
1591509600,"Воскресенье, 7 июня
06:00 (UTC)",,,,менее 0.1,,,,,,,,,10,744.0,,,,,23.3,,71.7,,15.4,True,,2.0,,,0
1591520400,"Воскресенье, 7 июня
09:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,25.6,,64.4,,,,западный,7.0,,,1
1591531200,"Воскресенье, 7 июня
12:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,23.5,,65.6,,,True,западный,7.0,,,2
1591542000,"Воскресенье, 7 июня
15:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,26.1,,60.2,,,,,7.0,,,0
1591552800,"Воскресенье, 7 июня
18:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,19.9,,86.1,,,,,6.0,,26.1,0
1591563600,"Воскресенье, 7 июня
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,17.4,,98.1,,,,северо-восточный,0.0,,,1
1591574400,"Понедельник, 8 июня
00:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,15.8,,99.4,,,,северо-западный,4.0,,,1
1591585200,"Понедельник, 8 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,745.0,,,,,17.2,,95.1,,15.1,,,4.0,,,0
1591596000,"Понедельник, 8 июня
06:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,24.8,,65.9,,15.1,,,2.0,,,0
1591606800,"Понедельник, 8 июня
09:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,27.6,,53.4,,,,,6.0,,,0
1591617600,"Понедельник, 8 июня
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,26.8,,57.1,,,,юго-восточный,7.0,,,1
1591628400,"Понедельник, 8 июня
15:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,27.6,,49.5,,,True,юго-восточный,4.0,,,1
1591639200,"Понедельник, 8 июня
18:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,22.5,,74.8,,,True,северо-восточный,2.0,,28.3,1
1591650000,"Понедельник, 8 июня
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,19.7,,90.5,,,,северо-восточный,0.0,,,1
1591660800,"Вторник, 9 июня
00:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,18.1,,95.7,,,,северо-восточный,2.0,,,1
1591671600,"Вторник, 9 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,746.0,,,,,20.9,,83.5,,17.9,,восточный,4.0,,,1
1591682400,"Вторник, 9 июня
06:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,25.0,,68.5,,17.9,,восточный,2.0,,,2
1591693200,"Вторник, 9 июня
09:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,27.1,,56.4,,,,юго-восточный,6.0,,,2
1591704000,"Вторник, 9 июня
12:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,27.4,,54.8,,,,восточный,7.0,,,2
1591714800,"Вторник, 9 июня
15:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,26.3,,54.8,,,,восточный,6.0,,,2
1591725600,"Вторник, 9 июня
18:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,23.3,,64.8,,,,восточный,6.0,,28.1,2
1591736400,"Вторник, 9 июня
21:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,20.4,,71.6,,,,юго-восточный,4.0,,,1
1591747200,"Среда, 10 июня
00:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,16.8,,86.3,,,,,0.0,,,0
1591758000,"Среда, 10 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,746.0,,,,,18.6,,77.0,,15.6,,северо-восточный,0.0,,,1
1591768800,"Среда, 10 июня
06:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,24.5,,56.9,,15.6,,юго-восточный,2.0,,,1
1591779600,"Среда, 10 июня
09:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,27.1,,50.3,,,,южный,4.0,,,1
1591790400,"Среда, 10 июня
12:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,27.5,,46.7,,,,восточный,6.0,,,1
1591801200,"Среда, 10 июня
15:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,27.7,,43.9,,,,юго-восточный,4.0,,,1
1591812000,"Среда, 10 июня
18:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,21.4,,56.1,,,,юго-восточный,6.0,,28.2,2
1591822800,"Среда, 10 июня
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,17.3,,81.5,,,,,0.0,,,0
1591833600,"Четверг, 11 июня
00:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,15.9,,90.2,,,,северо-восточный,4.0,,,1
1591844400,"Четверг, 11 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,745.0,,,,,18.0,,81.6,,14.8,,северо-восточный,0.0,,,1
1591855200,"Четверг, 11 июня
06:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,25.4,,56.4,,14.8,,,0.0,,,0
1591866000,"Четверг, 11 июня
09:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,27.8,,43.9,,,,юго-восточный,0.0,,,1
1591876800,"Четверг, 11 июня
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,28.5,,41.6,,,,юго-восточный,0.0,,,2
1591887600,"Четверг, 11 июня
15:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,28.3,,45.2,,,,юго-восточный,0.0,,,2
1591898400,"Четверг, 11 июня
18:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,24.4,,54.7,,,,юго-восточный,2.0,,29.3,1
1591909200,"Четверг, 11 июня
21:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,19.1,,86.0,,,,северный,0.0,,,1
1591920000,"Пятница, 12 июня
00:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,17.5,,93.3,,,,северный,0.0,,,2
1591930800,"Пятница, 12 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,743.0,,,,,18.6,,85.4,,15.7,,восточный,0.0,,,1
1591941600,"Пятница, 12 июня
06:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,26.2,,56.2,,15.7,,,2.0,,,0
1591952400,"Пятница, 12 июня
09:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,28.7,,45.0,,,,,2.0,,,0
1591963200,"Пятница, 12 июня
12:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,29.5,,42.9,,,,северо-восточный,4.0,,,1
1591974000,"Пятница, 12 июня
15:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,26.5,,61.1,,,,северо-восточный,2.0,,,4
1591984800,"Пятница, 12 июня
18:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,21.2,,76.5,,,,северо-восточный,7.0,,29.9,3
1591995600,"Пятница, 12 июня
21:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,18.1,,81.1,,,,северо-восточный,9.0,,,4
1592006400,"Суббота, 13 июня
00:00 (UTC)",True,14.0,,,,,,,,,,,4,744.0,,,,,14.4,,98.7,,,,северо-восточный,10.0,,,5
1592017200,"Суббота, 13 июня
03:00 (UTC)",True,10.0,,24,,,,24,,,,,4,742.0,,,,,13.7,,98.1,,13.7,,северо-восточный,10.0,,,2
1592028000,"Суббота, 13 июня
06:00 (UTC)",,10.0,,38,,,,,,,True,,4,743.0,,,,,12.9,,99.4,,12.8,,северо-восточный,10.0,,,2
1592038800,"Суббота, 13 июня
09:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,13.1,,94.3,,,True,северо-восточный,9.0,,,4
1592049600,"Суббота, 13 июня
12:00 (UTC)",,12.0,,,,,,,,,,,10,744.0,,,,,12.2,,91.2,,,True,северо-восточный,10.0,,,5
1592060400,"Суббота, 13 июня
15:00 (UTC)",,,,17,,,,,,,,,10,746.0,,,,,11.6,,89.9,,,,северо-восточный,9.0,,,4
1592071200,"Суббота, 13 июня
18:00 (UTC)",,12.0,,3,,,,,,,,,10,746.0,,,,,11.9,,81.9,,,,северо-восточный,9.0,,13.8,3
1592082000,"Суббота, 13 июня
21:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,12.1,,81.9,,,,северо-восточный,9.0,,,4
1592092800,"Воскресенье, 14 июня
00:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,11.9,,83.0,,,,северо-восточный,9.0,,,3
1592103600,"Воскресенье, 14 июня
03:00 (UTC)",,,,0,,,,17,,,,,10,746.0,,,,,11.1,,88.7,,11.5,,северо-восточный,7.0,,,3
1592114400,"Воскресенье, 14 июня
06:00 (UTC)",,11.0,,0,,,,,,,,,10,745.0,,,,,14.1,,79.4,,11.7,,северо-восточный,10.0,,,5
1592125200,"Воскресенье, 14 июня
09:00 (UTC)",,10.0,,,,,,,,,,,10,747.0,,,,,16.5,,74.7,,,,восточный,9.0,,,3
1592136000,"Воскресенье, 14 июня
12:00 (UTC)",,11.0,,,,,,,,,,,10,747.0,,,,,19.0,,67.7,,,,северо-восточный,9.0,,,4
1592146800,"Воскресенье, 14 июня
15:00 (UTC)",,10.0,,0,,,,,,,,,10,747.0,,,,,18.3,,69.4,,,,северо-восточный,9.0,,,4
1592157600,"Воскресенье, 14 июня
18:00 (UTC)",,,,менее 0.1,,,,,,,,,10,747.0,,,,,16.2,,71.8,,,True,северо-восточный,7.0,,19.4,3
1592168400,"Воскресенье, 14 июня
21:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,14.4,,76.9,,,,северо-восточный,4.0,,,2
1592179200,"Понедельник, 15 июня
00:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,13.5,,81.0,,,,северо-восточный,6.0,,,1
1592190000,"Понедельник, 15 июня
03:00 (UTC)",,,,менее 0.1,,,,менее 0.1,,,,,10,747.0,,,,,14.7,,73.4,,12.6,,восточный,7.0,,,2
1592200800,"Понедельник, 15 июня
06:00 (UTC)",,,,0,,,,,,,,,10,748.0,,,,,17.9,,61.1,,12.6,,восточный,6.0,,,3
1592211600,"Понедельник, 15 июня
09:00 (UTC)",,,,,,,,,,,,,10,748.0,,,,,21.1,,53.5,,,,восточный,6.0,,,3
1592222400,"Понедельник, 15 июня
12:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,23.8,,50.5,,,,юго-восточный,6.0,,,3
1592233200,"Понедельник, 15 июня
15:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,22.5,,53.5,,,,восточный,6.0,,,3
1592244000,"Понедельник, 15 июня
18:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,19.3,,66.9,,,,северо-восточный,6.0,,23.8,1
1592254800,"Понедельник, 15 июня
21:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,18.4,,71.7,,,,восточный,7.0,,,1
1592265600,"Вторник, 16 июня
00:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,18.0,,74.0,,,,юго-восточный,9.0,,,2
1592276400,"Вторник, 16 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,746.0,,,,,17.5,,77.4,,17.3,,восточный,6.0,,,1
1592287200,"Вторник, 16 июня
06:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,23.1,,52.6,,17.3,,юго-восточный,7.0,,,2
1592298000,"Вторник, 16 июня
09:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,26.4,,39.1,,,,южный,4.0,,,2
1592308800,"Вторник, 16 июня
12:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,27.3,,36.6,,,,юго-восточный,2.0,,,3
1592319600,"Вторник, 16 июня
15:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,27.2,,36.1,,,,юго-восточный,0.0,,,2
1592330400,"Вторник, 16 июня
18:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,23.0,,52.6,,,,юго-восточный,0.0,,27.7,1
1592341200,"Вторник, 16 июня
21:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,18.1,,75.5,,,,,0.0,,,0
1592352000,"Среда, 17 июня
00:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,14.4,,95.6,,,,,0.0,,,0
1592362800,"Среда, 17 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,745.0,,,,,16.4,,83.5,,13.4,,северо-восточный,1.0,,,1
1592373600,"Среда, 17 июня
06:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,25.2,,46.7,,13.4,,,2.0,,,0
1592384400,"Среда, 17 июня
09:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,27.0,,35.6,,,,восточный,7.0,,,1
1592395200,"Среда, 17 июня
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,28.6,,33.5,,,,юго-восточный,7.0,,,1
1592406000,"Среда, 17 июня
15:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,28.6,,33.5,,,,,2.0,,,0
1592416800,"Среда, 17 июня
18:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,22.0,,62.4,,,,восточный,6.0,,29.0,1
1592427600,"Среда, 17 июня
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,18.0,,87.5,,,,северо-восточный,0.0,,,1
1592438400,"Четверг, 18 июня
00:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,15.5,,96.8,,,,северо-восточный,0.0,,,1
1592449200,"Четверг, 18 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,745.0,,,,,18.5,,80.6,,14.8,,северо-восточный,0.0,,,1
1592460000,"Четверг, 18 июня
06:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,26.7,,47.4,,14.8,,,0.0,,,0
1592470800,"Четверг, 18 июня
09:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,29.0,,37.9,,,,южный,1.0,,,1
1592481600,"Четверг, 18 июня
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,30.6,,32.8,,,,,0.0,,,0
1592492400,"Четверг, 18 июня
15:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,29.6,,37.0,,,,восточный,0.0,,,1
1592503200,"Четверг, 18 июня
18:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,23.0,,67.2,,,,северо-восточный,4.0,,30.6,1
1592514000,"Четверг, 18 июня
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,20.4,,81.9,,,,северо-восточный,4.0,,,1
1592524800,"Пятница, 19 июня
00:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,18.9,,95.1,,,,северо-восточный,7.0,,,1
1592535600,"Пятница, 19 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,745.0,,,,,19.4,,91.6,,18.3,,северо-восточный,9.0,,,1
1592546400,"Пятница, 19 июня
06:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,24.1,,72.3,,18.3,,восточный,7.0,,,1
1592557200,"Пятница, 19 июня
09:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,27.6,,58.0,,,,восточный,4.0,,,1
1592568000,"Пятница, 19 июня
12:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,28.9,,53.1,,,,северо-восточный,4.0,,,1
1592578800,"Пятница, 19 июня
15:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,25.6,,60.1,,,,восточный,6.0,,,2
1592589600,"Пятница, 19 июня
18:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,21.7,,73.2,,,,юго-западный,7.0,,29.0,1
1592600400,"Пятница, 19 июня
21:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,18.2,,88.7,,,,,0.0,,,0
1592611200,"Суббота, 20 июня
00:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,15.8,,98.1,,,,северный,0.0,,,1
1592622000,"Суббота, 20 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,743.0,,,,,17.1,,90.3,,15.5,,северо-восточный,2.0,,,2
1592632800,"Суббота, 20 июня
06:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,24.6,,66.3,,15.5,,юго-восточный,4.0,,,2
1592643600,"Суббота, 20 июня
09:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,27.1,,53.3,,,,,7.0,,,0
1592654400,"Суббота, 20 июня
12:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,28.8,,45.0,,,,северо-восточный,7.0,,,2
1592665200,"Суббота, 20 июня
15:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,27.2,,53.3,,,,северо-восточный,6.0,,,3
1592676000,"Суббота, 20 июня
18:00 (UTC)",,11.0,,0,,,,,,,,,10,742.0,,,,True,20.5,,74.9,,,,северо-восточный,9.0,,29.0,3
1592686800,"Суббота, 20 июня
21:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,18.9,,82.7,,,True,северо-восточный,9.0,,,2
1592697600,"Воскресенье, 21 июня
00:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,17.2,,93.3,,,True,северо-восточный,1.0,,,2
1592708400,"Воскресенье, 21 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,742.0,,,,,18.1,,90.4,,17.2,,северо-восточный,10.0,,,3
1592719200,"Воскресенье, 21 июня
06:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,17.5,,88.1,,17.2,,северо-восточный,10.0,,,4
1592730000,"Воскресенье, 21 июня
09:00 (UTC)",,,,,,,,,,,,,10,743.0,,,,,20.1,,74.4,,,,северо-восточный,9.0,,,4
1592740800,"Воскресенье, 21 июня
12:00 (UTC)",,12.0,,,,,,,,,,,10,744.0,,,,,16.4,,82.4,,,,северный,10.0,,,5
1592751600,"Воскресенье, 21 июня
15:00 (UTC)",,12.0,,2,,,,,,,,,10,743.0,,,,,15.5,,90.2,,,,северо-восточный,9.0,True,,3
1592762400,"Воскресенье, 21 июня
18:00 (UTC)",,,,2,,,,,,,,,10,744.0,,,,,14.3,,86.6,,,True,северо-восточный,9.0,,20.6,2
1592773200,"Воскресенье, 21 июня
21:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,12.2,,96.1,,,,северо-восточный,0.0,,,2
1592784000,"Понедельник, 22 июня
00:00 (UTC)",,,,,,,,,,,,,10,744.0,,,,,11.6,,92.3,,,,северо-восточный,2.0,,,2
1592794800,"Понедельник, 22 июня
03:00 (UTC)",,,,0,,,,2,,,,,10,744.0,,,,,12.9,,84.2,,11.5,,северо-восточный,4.0,,,2
1592805600,"Понедельник, 22 июня
06:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,18.5,,62.0,,11.5,,восточный,6.0,,,2
1592816400,"Понедельник, 22 июня
09:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,21.0,,43.7,,,,восточный,7.0,,,2
1592827200,"Понедельник, 22 июня
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,21.5,,51.2,,,,восточный,9.0,,,2
1592838000,"Понедельник, 22 июня
15:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,20.3,,61.6,,,,восточный,7.0,,,1
1592848800,"Понедельник, 22 июня
18:00 (UTC)",,,,0,,,,,,,,,10,744.0,,,,,19.0,,67.3,,,,юго-восточный,7.0,,22.6,1
1592859600,"Понедельник, 22 июня
21:00 (UTC)",,,,,,,,,,,,,50,744.0,,,,,16.2,,85.7,,,,юго-восточный,10.0,,,1
1592870400,"Вторник, 23 июня
00:00 (UTC)",,,,,,,,,,,,,4,744.0,,,True,,14.8,,98.7,,,,северный,10.0,,,2
1592881200,"Вторник, 23 июня
03:00 (UTC)",,,,36,,,,36,,,,,4,745.0,,,True,,13.2,,99.4,,13.2,,восточный,10.0,,,1
1592892000,"Вторник, 23 июня
06:00 (UTC)",,,,46,,,,,,,,,4,744.0,,,True,,13.1,,100.0,,12.9,,восточный,10.0,,,2
1592902800,"Вторник, 23 июня
09:00 (UTC)",,,,,,,,,,,True,,4,744.0,,,,,14.1,,99.4,,,,северо-восточный,10.0,,,1
1592913600,"Вторник, 23 июня
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,15.0,,93.1,,,True,северный,10.0,,,2
1592924400,"Вторник, 23 июня
15:00 (UTC)",,,,20,,,,,,,,,10,745.0,,,,,15.4,,87.9,,,,северо-восточный,9.0,,,2
1592935200,"Вторник, 23 июня
18:00 (UTC)",,,,10,,,,,,,,,10,745.0,,,,,13.2,,95.5,,,,,4.0,,15.9,0
1592946000,"Вторник, 23 июня
21:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,11.9,,99.3,,,,,0.0,,,0
1592956800,"Среда, 24 июня
00:00 (UTC)",,,,,,,,,,True,,,2,746.0,,,,,9.4,,100.0,,,,юго-западный,0.0,,,1
1592967600,"Среда, 24 июня
03:00 (UTC)",,,,0,,,,20,,True,,,1,747.0,,,,,10.6,,100.0,,8.9,,юго-западный,7.0,,,1
1592978400,"Среда, 24 июня
06:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,21.1,,58.7,,8.9,,северный,0.0,,,2
1592989200,"Среда, 24 июня
09:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,24.3,,45.8,,,,северо-западный,0.0,,,2
1593000000,"Среда, 24 июня
12:00 (UTC)",,11.0,,,,,,,,,,,10,747.0,,,,,26.2,,39.6,,,,северо-западный,6.0,,,3
1593010800,"Среда, 24 июня
15:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,25.5,,41.8,,,,северный,7.0,,,4
1593021600,"Среда, 24 июня
18:00 (UTC)",,,,0,,,,,,,,,10,748.0,,,,,20.3,,40.6,,,,северный,0.0,,26.5,2
1593032400,"Среда, 24 июня
21:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,15.9,,38.3,,,,северный,0.0,,,2
1593043200,"Четверг, 25 июня
00:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,12.4,,55.3,,,,северный,0.0,,,1
1593054000,"Четверг, 25 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,751.0,,,,,14.3,,57.4,,9.9,,северный,2.0,,,1
1593064800,"Четверг, 25 июня
06:00 (UTC)",,,,0,,,,,,,,,10,752.0,,,,,18.3,,60.0,,9.9,,юго-западный,7.0,,,2
1593075600,"Четверг, 25 июня
09:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,22.4,,39.3,,,,западный,7.0,,,2
1593086400,"Четверг, 25 июня
12:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,24.7,,41.9,,,,западный,7.0,,,3
1593097200,"Четверг, 25 июня
15:00 (UTC)",,,,0,,,,,,,,,10,749.0,,,,,25.9,,45.4,,,,западный,9.0,,,3
1593108000,"Четверг, 25 июня
18:00 (UTC)",,10.0,,1,,,,,,,True,,10,750.0,,,,,16.7,,93.8,,,,восточный,7.0,,26.0,2
1593118800,"Четверг, 25 июня
21:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,15.9,,95.6,,,True,западный,4.0,,,1
1593129600,"Пятница, 26 июня
00:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,14.7,,97.5,,,True,,6.0,,,0
1593140400,"Пятница, 26 июня
03:00 (UTC)",,,,1,,,,1,,,,,10,750.0,,,,,16.3,,90.3,,14.3,,,0.0,,,0
1593151200,"Пятница, 26 июня
06:00 (UTC)",,,,менее 0.1,,,,,,,,,10,751.0,,,,,19.9,,72.9,,14.3,,северо-восточный,7.0,,,1
1593162000,"Пятница, 26 июня
09:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,22.3,,53.5,,,,северный,4.0,,,2
1593172800,"Пятница, 26 июня
12:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,23.9,,47.3,,,,северный,4.0,,,2
1593183600,"Пятница, 26 июня
15:00 (UTC)",,,,0,,,,,,,,,10,750.0,,,,,24.4,,45.6,,,,северо-западный,2.0,,,1
1593194400,"Пятница, 26 июня
18:00 (UTC)",,,,0,,,,,,,,,10,749.0,,,,,18.9,,74.6,,,,западный,0.0,,24.5,1
1593205200,"Пятница, 26 июня
21:00 (UTC)",,,,,,,,,,True,,,4,749.0,,,,,15.3,,95.0,,,,юго-западный,0.0,,,1
1593216000,"Суббота, 27 июня
00:00 (UTC)",,,,,,,,,,True,,,4,748.0,,,,,14.6,,98.7,,,,западный,0.0,,,1
1593226800,"Суббота, 27 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,748.0,,,,,16.2,,92.6,,14.0,,юго-западный,0.0,,,1
1593237600,"Суббота, 27 июня
06:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,22.9,,70.3,,14.0,,юго-западный,0.0,,,2
1593248400,"Суббота, 27 июня
09:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,27.0,,53.0,,,,западный,6.0,,,2
1593259200,"Суббота, 27 июня
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,27.6,,49.5,,,,западный,4.0,,,3
1593270000,"Суббота, 27 июня
15:00 (UTC)",,,,0,,,,,,,,,10,743.0,,,,,27.2,,43.4,,,,юго-западный,0.0,,,4
1593280800,"Суббота, 27 июня
18:00 (UTC)",,,,0,,,,,,,,,10,742.0,,,,,22.4,,67.5,,,,юго-западный,2.0,,28.5,1
1593291600,"Суббота, 27 июня
21:00 (UTC)",,,,,,,,,,,,,10,742.0,,,,,19.1,,80.2,,,,юго-западный,4.0,,,2
1593302400,"Воскресенье, 28 июня
00:00 (UTC)",,,,,,,,,,,,,10,741.0,,,,,17.6,,87.5,,,,западный,0.0,,,2
1593313200,"Воскресенье, 28 июня
03:00 (UTC)",,,,0,,,,0,,,,,10,741.0,,,,,18.5,,87.6,,16.8,,юго-западный,2.0,,,1
1593324000,"Воскресенье, 28 июня
06:00 (UTC)",,,,0,,,,,,,,,10,741.0,,,,,23.3,,70.8,,16.8,,западный,6.0,,,1
1593334800,"Воскресенье, 28 июня
09:00 (UTC)",,,,,,,,,,,,,10,740.0,,,,,26.5,,54.5,,,True,западный,7.0,,,1
1593345600,"Воскресенье, 28 июня
12:00 (UTC)",,13.0,,,,,,,,,,,10,739.0,,,,,26.1,,54.8,,,True,северный,7.0,,,3
