timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Туман ослабел (небо не видно)
1587826800,"Суббота, 25 апреля
15:00 (UTC)",,,,,0,,,,,,,10.0,717,,,15.5,,34.7,,,восточный,6.0,,17.6,3,
1587837600,"Суббота, 25 апреля
18:00 (UTC)",,,,,,,,,,,,10.0,718,,,8.5,,68.8,,,северо-западный,2.0,,,1,
1587848400,"Суббота, 25 апреля
21:00 (UTC)",,,,,,,,,,,,10.0,718,,,5.1,,86.9,,,западный,0.0,,,1,
1587859200,"Воскресенье, 26 апреля
00:00 (UTC)",,,,,,,,,,,,10.0,718,,,3.7,,89.9,,,,0.0,,,0,
1587870000,"Воскресенье, 26 апреля
03:00 (UTC)",,,,True,0,,,0,,,,10.0,718,,,4.4,,94.5,2.2,,восточный,7.0,,,1,
1587880800,"Воскресенье, 26 апреля
06:00 (UTC)",,,,,,,,,,True,,4.0,718,,,9.3,,73.5,,,восточный,6.0,,,1,
1587891600,"Воскресенье, 26 апреля
09:00 (UTC)",,,,,,,,,,,,20.0,718,,,16.1,,50.1,,,северо-восточный,2.0,,,2,
1587902400,"Воскресенье, 26 апреля
12:00 (UTC)",,,,,,,,,,,,20.0,717,,,18.5,,28.1,,,северо-восточный,2.0,,,2,
1587913200,"Воскресенье, 26 апреля
15:00 (UTC)",,,,,0,,,,,,,20.0,717,,,16.9,,32.0,,,восточный,2.0,,18.9,2,
1587924000,"Воскресенье, 26 апреля
18:00 (UTC)",,,,,,,,,,,,10.0,718,,,12.7,,48.1,,,юго-западный,2.0,,,2,
1587934800,"Воскресенье, 26 апреля
21:00 (UTC)",,,,,,,,,,,,10.0,719,,,11.2,,50.1,,,юго-западный,0.0,,,2,
1587945600,"Понедельник, 27 апреля
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,7.3,,64.7,,,юго-западный,0.0,,,2,
1587956400,"Понедельник, 27 апреля
03:00 (UTC)",,,,,0,,,0,,,,20.0,720,,,7.2,,68.0,6.7,,западный,0.0,,,2,
1587967200,"Понедельник, 27 апреля
06:00 (UTC)",,,,,,,,,,,,20.0,720,,,14.8,,37.4,,,восточный,4.0,,,2,
1587978000,"Понедельник, 27 апреля
09:00 (UTC)",,,,,,,,,,,,20.0,719,,,17.2,,36.2,,,восточный,10.0,,,4,
1587988800,"Понедельник, 27 апреля
12:00 (UTC)",,,,,,,,,,,,20.0,719,,,17.6,,35.3,,,северный,9.0,,,3,
1587999600,"Понедельник, 27 апреля
15:00 (UTC)",,,14.0,,0,,,,,,,10.0,721,,,11.5,,61.2,,,северо-западный,10.0,,19.3,5,
1588010400,"Понедельник, 27 апреля
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,10.8,,66.4,,True,юго-восточный,10.0,,,2,
1588021200,"Понедельник, 27 апреля
21:00 (UTC)",,,,,,,,,,,,10.0,723,,,10.1,,77.8,,,северо-западный,10.0,,,3,
1588032000,"Вторник, 28 апреля
00:00 (UTC)",,,,,,,,,True,,,10.0,724,,,7.2,,90.8,,,,10.0,,,0,
1588042800,"Вторник, 28 апреля
03:00 (UTC)",,,,,3,,,3,True,,,10.0,725,,,7.0,,87.1,7.0,,восточный,10.0,,,1,
1588053600,"Вторник, 28 апреля
06:00 (UTC)",,,,,,,True,,,,,10.0,726,,,7.6,,84.2,6.2,,юго-западный,10.0,,,1,
1588064400,"Вторник, 28 апреля
09:00 (UTC)",,,,,,,,,,,,10.0,726,,,9.3,,78.2,,True,южный,10.0,,,2,
1588075200,"Вторник, 28 апреля
12:00 (UTC)",,,,,,,,,,,,10.0,726,,,11.0,,61.1,,True,южный,10.0,,,4,
1588086000,"Вторник, 28 апреля
15:00 (UTC)",,,,,3,,,,,,,10.0,726,,,11.7,,55.1,,,южный,10.0,,12.0,3,
1588096800,"Вторник, 28 апреля
18:00 (UTC)",,,,,,,,,,,,10.0,727,,,10.6,,61.0,,,юго-западный,10.0,,,2,
1588107600,"Вторник, 28 апреля
21:00 (UTC)",,,,,,,,,,,,10.0,727,,,5.2,,77.6,,,юго-западный,0.0,,,2,
1588118400,"Среда, 29 апреля
00:00 (UTC)",,,,,,,,,,,,10.0,727,,,7.2,,64.7,,,юго-западный,7.0,,,2,
1588129200,"Среда, 29 апреля
03:00 (UTC)",,,,,0,,,3,,,,20.0,727,,,6.9,,63.7,5.2,,юго-западный,0.0,,,2,
1588140000,"Среда, 29 апреля
06:00 (UTC)",,,,,,,,,,,,20.0,727,,,14.0,,39.4,,,восточный,0.0,,,2,
1588150800,"Среда, 29 апреля
09:00 (UTC)",,,,,,,,,,,,20.0,726,,,17.1,,30.2,,,восточный,0.0,,,5,
1588161600,"Среда, 29 апреля
12:00 (UTC)",,,,,,,,,,,,20.0,724,,,19.2,,28.1,,,восточный,0.0,,,4,
1588172400,"Среда, 29 апреля
15:00 (UTC)",,,,,0,,,,,,,20.0,724,,,17.7,,33.4,,,восточный,0.0,,19.5,4,
1588183200,"Среда, 29 апреля
18:00 (UTC)",,,,,,,,,,,,10.0,725,,,12.9,,48.5,,,,0.0,,,0,
1588194000,"Среда, 29 апреля
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,7.4,,72.1,,,юго-западный,0.0,,,3,
1588204800,"Четверг, 30 апреля
00:00 (UTC)",,,,,,,,,,,,10.0,723,,,7.8,,67.2,,,юго-западный,0.0,,,2,
1588215600,"Четверг, 30 апреля
03:00 (UTC)",,,,,0,,,0,,,,20.0,724,,,6.0,,82.8,4.0,,западный,7.0,,,1,
1588226400,"Четверг, 30 апреля
06:00 (UTC)",,,,,,,,,,,,20.0,723,,,15.6,,45.6,,,северо-восточный,10.0,,,2,
1588237200,"Четверг, 30 апреля
09:00 (UTC)",,,,,,,,,,,,20.0,723,,,18.9,,34.7,,,северо-восточный,10.0,,,2,
1588248000,"Четверг, 30 апреля
12:00 (UTC)",,,,,,,,,,,,20.0,722,,,20.4,,31.0,,,восточный,10.0,,,2,
1588258800,"Четверг, 30 апреля
15:00 (UTC)",,,,,0,,,,,,,20.0,721,,,20.0,,30.6,,,восточный,10.0,,21.5,2,
1588269600,"Четверг, 30 апреля
18:00 (UTC)",,,,,,,,,,,,10.0,722,,,14.0,,56.5,,,юго-западный,6.0,,,1,
1588280400,"Четверг, 30 апреля
21:00 (UTC)",,,,,,,,,,,,10.0,721,,,12.6,,61.1,,,,10.0,,,0,
1588291200,"Пятница, 1 мая
00:00 (UTC)",,,,,,,,,,,,10.0,721,,,10.3,,73.6,,,западный,10.0,,,1,
1588302000,"Пятница, 1 мая
03:00 (UTC)",,,,,0,,,0,,,,20.0,721,,,9.8,,80.5,8.8,,,6.0,,,0,
1588312800,"Пятница, 1 мая
06:00 (UTC)",,,,,,,,,,,,20.0,721,,,17.9,,50.2,,,северный,6.0,,,2,
1588323600,"Пятница, 1 мая
09:00 (UTC)",,,,,,,,,,,,20.0,721,,,21.9,,40.0,,,северо-восточный,9.0,,,2,
1588334400,"Пятница, 1 мая
12:00 (UTC)",,,,,,,,,,,,20.0,720,,,23.4,,27.7,,,восточный,9.0,,,3,
1588345200,"Пятница, 1 мая
15:00 (UTC)",,,,,0,,,,,,,20.0,720,,,21.3,,25.6,,,восточный,10.0,,23.5,1,
1588356000,"Пятница, 1 мая
18:00 (UTC)",,,,,,,,,,,,10.0,720,,,15.6,,58.5,,,северо-западный,7.0,,,1,
1588366800,"Пятница, 1 мая
21:00 (UTC)",,,,,,,,,,,,10.0,719,,,13.7,,68.0,,,западный,7.0,,,2,
1588377600,"Суббота, 2 мая
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,13.4,,63.9,,,юго-западный,10.0,,,1,
1588388400,"Суббота, 2 мая
03:00 (UTC)",,,,,0,,,0,,,,20.0,719,,,14.0,,64.9,12.7,,юго-западный,10.0,,,1,
1588399200,"Суббота, 2 мая
06:00 (UTC)",,,,,,,,,,,,20.0,719,,,18.3,,44.5,,,юго-восточный,10.0,,,1,
1588410000,"Суббота, 2 мая
09:00 (UTC)",,,,,,True,,,,,,20.0,719,,,21.3,,42.3,,,северо-восточный,9.0,,,2,
1588420800,"Суббота, 2 мая
12:00 (UTC)",,,,,,True,,,,,,10.0,718,,,20.7,,41.0,,,северо-восточный,10.0,,,3,
1588431600,"Суббота, 2 мая
15:00 (UTC)",,,,,менее 0.1,,,,,,,10.0,718,,,18.7,,53.2,,,северо-восточный,10.0,,22.8,3,
1588442400,"Суббота, 2 мая
18:00 (UTC)",,,,,,,,,,,,10.0,719,,,14.4,,77.4,,True,западный,10.0,,,3,
1588453200,"Суббота, 2 мая
21:00 (UTC)",,,,,,,,,,,,10.0,719,,,13.4,,83.1,,,западный,10.0,,,2,
1588464000,"Воскресенье, 3 мая
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,13.2,,80.4,,,восточный,9.0,,,1,
1588474800,"Воскресенье, 3 мая
03:00 (UTC)",,,,,менее 0.1,,,менее 0.1,,,,20.0,719,,,13.6,,77.3,11.9,,северо-восточный,10.0,,,1,
1588485600,"Воскресенье, 3 мая
06:00 (UTC)",,,,,,,,,,,,20.0,719,,,16.9,,65.9,,,южный,5.0,,,1,
1588496400,"Воскресенье, 3 мая
09:00 (UTC)",,,,,,,,,,,,20.0,719,,,21.0,,48.7,,,северо-восточный,7.0,,,4,
1588507200,"Воскресенье, 3 мая
12:00 (UTC)",,,,,,,,,,,,10.0,719,,True,19.0,,54.8,,,северо-восточный,9.0,,,2,
1588518000,"Воскресенье, 3 мая
15:00 (UTC)",,,,,0,,,,,,,10.0,719,,,17.9,,67.9,,True,юго-западный,10.0,,22.0,1,
1588528800,"Воскресенье, 3 мая
18:00 (UTC)",,,,,,,,,,,,10.0,719,,,14.8,,77.5,,True,юго-западный,10.0,,,2,
1588539600,"Воскресенье, 3 мая
21:00 (UTC)",,,,,,,,,,,,10.0,719,,,10.3,,83.9,,,западный,0.0,,,3,
1588550400,"Понедельник, 4 мая
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,9.4,,85.5,,,западный,4.0,,,3,
1588561200,"Понедельник, 4 мая
03:00 (UTC)",,,,,0,,,0,,,,20.0,719,,,13.0,,74.1,9.1,,юго-западный,10.0,,,2,
1588572000,"Понедельник, 4 мая
06:00 (UTC)",,,,,,,,,,,,20.0,719,,,18.3,,60.4,,,северо-восточный,9.0,,,1,
1588582800,"Понедельник, 4 мая
09:00 (UTC)",,,,,,,,,,,,20.0,719,,,21.4,,50.1,,,восточный,7.0,,,2,
1588593600,"Понедельник, 4 мая
12:00 (UTC)",,,,,,,,,,,,10.0,719,,True,21.6,,50.5,,,северо-восточный,9.0,,,3,
1588604400,"Понедельник, 4 мая
15:00 (UTC)",,,,,0.2,,,,,,,10.0,719,,True,20.6,,55.9,,,восточный,10.0,,23.5,3,
1588615200,"Понедельник, 4 мая
18:00 (UTC)",,True,12.0,,,,,,,,,10.0,721,,,15.8,,80.2,,,северо-западный,10.0,,,3,
1588626000,"Понедельник, 4 мая
21:00 (UTC)",,,,,,,,,,,,10.0,720,,,15.0,,79.1,,True,западный,7.0,,,2,
1588636800,"Вторник, 5 мая
00:00 (UTC)",,,,,,,,,,,,10.0,720,,,14.3,,78.4,,True,юго-западный,7.0,,,2,
1588647600,"Вторник, 5 мая
03:00 (UTC)",,,,,0.8,,,1,,,,20.0,720,,,12.6,,85.9,12.3,True,юго-западный,4.0,,,2,
1588658400,"Вторник, 5 мая
06:00 (UTC)",,,,,,,,,,,,20.0,720,,,20.4,,55.5,,True,северо-восточный,9.0,,,2,
1588669200,"Вторник, 5 мая
09:00 (UTC)",,,,,,,,,,,,20.0,721,,,22.7,,51.2,,,северный,4.0,,,3,
1588680000,"Вторник, 5 мая
12:00 (UTC)",,,10.0,,,,,,,,,10.0,721,,True,21.1,,54.9,,,северо-западный,9.0,,,6,
1588690800,"Вторник, 5 мая
15:00 (UTC)",,,,,менее 0.1,,,,,,,10.0,720,,,21.0,,57.5,,True,северо-западный,10.0,,24.4,1,
1588701600,"Вторник, 5 мая
18:00 (UTC)",,,,,,,,,,,,10.0,720,,,18.1,,72.1,,,юго-западный,10.0,,,2,
1588712400,"Вторник, 5 мая
21:00 (UTC)",,,,,,,,,,,,10.0,719,,,16.2,,81.9,,True,юго-западный,10.0,,,2,
1588723200,"Среда, 6 мая
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,14.7,,82.2,,True,юго-западный,6.0,,,2,
1588734000,"Среда, 6 мая
03:00 (UTC)",,,,,0.1,,,0.1,,,,20.0,719,,,14.4,,80.6,13.5,,западный,10.0,,,1,
1588744800,"Среда, 6 мая
06:00 (UTC)",,,,,,,,,True,,,10.0,720,,,16.2,,78.2,,,северный,10.0,,,1,
1588755600,"Среда, 6 мая
09:00 (UTC)",,,,,,,,,,,,10.0,719,,,16.0,,80.8,,True,северный,10.0,,,4,
1588766400,"Среда, 6 мая
12:00 (UTC)",,,,,,,,,True,,,10.0,719,,,15.0,,86.1,,,северо-западный,10.0,,,4,
1588777200,"Среда, 6 мая
15:00 (UTC)",,,,,2,,,,True,,,10.0,718,,,14.4,,85.5,,,западный,10.0,,16.8,4,
1588788000,"Среда, 6 мая
18:00 (UTC)",,,,,,,,,True,,,10.0,719,,,13.4,,91.8,,,западный,10.0,,,2,
1588798800,"Среда, 6 мая
21:00 (UTC)",,,,,,,,,True,,,10.0,719,,,12.9,,92.4,,,северо-западный,10.0,,,2,
1588809600,"Четверг, 7 мая
00:00 (UTC)",,,,,,,,,True,,,10.0,719,,,12.3,,94.2,,,северный,10.0,,,1,
1588820400,"Четверг, 7 мая
03:00 (UTC)",,,,,32,,,34,True,,,10.0,720,,,12.1,,94.9,12.1,,западный,10.0,,,1,
1588831200,"Четверг, 7 мая
06:00 (UTC)",,,,,,,,,True,,,10.0,720,,,13.8,,83.8,,,западный,10.0,,,2,
1588842000,"Четверг, 7 мая
09:00 (UTC)",,,,,,,,,True,,,10.0,720,,,15.6,,79.7,,,северный,10.0,,,3,
1588852800,"Четверг, 7 мая
12:00 (UTC)",,,,,,,,,True,,,10.0,720,,,16.1,,79.7,,,северный,10.0,,,2,
1588863600,"Четверг, 7 мая
15:00 (UTC)",,,,,3,,,,,,,10.0,721,,,14.4,,87.2,,True,восточный,10.0,,16.6,3,
1588874400,"Четверг, 7 мая
18:00 (UTC)",,,,,,,,,,,,10.0,722,,,13.4,,91.2,,True,юго-восточный,10.0,,,1,
1588885200,"Четверг, 7 мая
21:00 (UTC)",,,,,,,,,,,,10.0,721,,,11.7,,93.6,,,юго-западный,4.0,,,1,
1588896000,"Пятница, 8 мая
00:00 (UTC)",,,,,,,,,,,,10.0,721,,,10.8,,88.0,,,юго-западный,4.0,,,2,
1588906800,"Пятница, 8 мая
03:00 (UTC)",,,,,0.3,,,4,,,,20.0,721,,,11.7,,84.1,9.8,,юго-западный,2.0,,,2,
1588917600,"Пятница, 8 мая
06:00 (UTC)",,,,,,,,,,,,20.0,722,,,17.6,,67.0,,,северный,2.0,,,3,
1588928400,"Пятница, 8 мая
09:00 (UTC)",,,,,,,,,,,,10.0,722,,,16.1,,75.6,,,северо-восточный,10.0,,,2,
1588939200,"Пятница, 8 мая
12:00 (UTC)",,,,,,,,,True,,,10.0,723,,,12.7,,88.2,,,северо-западный,10.0,,,4,
1588950000,"Пятница, 8 мая
15:00 (UTC)",,,,,6,,,,True,,,4.0,724,,,11.2,,91.7,,,западный,10.0,,18.8,2,
1588960800,"Пятница, 8 мая
18:00 (UTC)",,,,,,,,,True,,,2.0,725,,,9.9,,95.4,,,северо-западный,10.0,,,2,
1588971600,"Пятница, 8 мая
21:00 (UTC)",,,,,,,,,True,,,2.0,725,,,9.7,,96.0,,,северный,10.0,,,1,
1588982400,"Суббота, 9 мая
00:00 (UTC)",,,,,,,,,True,,,10.0,725,,,9.8,,95.4,,,юго-западный,10.0,,,1,
1588993200,"Суббота, 9 мая
03:00 (UTC)",,,,,15,,,21,True,,,10.0,725,,,8.2,,92.8,8.1,,западный,10.0,,,1,
1589004000,"Суббота, 9 мая
06:00 (UTC)",,,,,,,,,True,,,10.0,726,,,8.4,,92.8,8.1,,юго-восточный,10.0,,,2,
1589014800,"Суббота, 9 мая
09:00 (UTC)",,,,,,,True,,,,,10.0,726,,,10.3,,85.6,,,восточный,10.0,,,3,
1589025600,"Суббота, 9 мая
12:00 (UTC)",,,,,,,,,,,,10.0,725,,,10.0,,86.2,,True,восточный,10.0,,,3,
1589036400,"Суббота, 9 мая
15:00 (UTC)",,,,,2,,,,,,,10.0,726,,,10.1,,88.6,,,,10.0,,10.9,0,
1589047200,"Суббота, 9 мая
18:00 (UTC)",,,,,,,,,True,,,2.0,727,,,8.1,,95.3,,,северо-западный,10.0,,,3,
1589058000,"Суббота, 9 мая
21:00 (UTC)",,,,,,,,,True,,,10.0,726,,,8.3,,94.7,,,западный,10.0,,,1,
1589068800,"Воскресенье, 10 мая
00:00 (UTC)",,,,,,,,,True,,,10.0,725,,,8.1,,95.3,,,северо-западный,10.0,,,2,
1589079600,"Воскресенье, 10 мая
03:00 (UTC)",,,,,5,,,6,True,,,10.0,725,,,7.4,,88.3,7.4,,западный,10.0,,,2,
1589090400,"Воскресенье, 10 мая
06:00 (UTC)",,,,,,,True,,,,,10.0,726,,,9.0,,78.2,7.2,,западный,10.0,,,3,
1589101200,"Воскресенье, 10 мая
09:00 (UTC)",,,,,,,,,,,,10.0,726,,,11.5,,63.0,,,восточный,10.0,,,2,
1589112000,"Воскресенье, 10 мая
12:00 (UTC)",,,,,,,,,,,,10.0,725,,,14.9,,56.4,,,северо-восточный,7.0,,,2,
1589122800,"Воскресенье, 10 мая
15:00 (UTC)",,,,,0.5,,,,,,,10.0,725,,,13.2,,64.2,,,восточный,9.0,,15.2,1,
1589133600,"Воскресенье, 10 мая
18:00 (UTC)",,,,,,,,,,,,10.0,726,,,12.0,,72.9,,,юго-западный,9.0,,,2,
1589144400,"Воскресенье, 10 мая
21:00 (UTC)",,,,,,,,,,,,10.0,727,,,11.2,,71.8,,,западный,10.0,,,3,
1589155200,"Понедельник, 11 мая
00:00 (UTC)",,,,,,,,,,,,10.0,727,,,10.9,,73.7,,,юго-западный,10.0,,,2,
1589166000,"Понедельник, 11 мая
03:00 (UTC)",,,,,0,,,0.5,,,,20.0,727,,,9.6,,76.6,9.6,,юго-западный,5.0,,,2,
1589176800,"Понедельник, 11 мая
06:00 (UTC)",,,,,,,,,,,,20.0,727,,,17.3,,33.0,,,восточный,2.0,,,2,
1589187600,"Понедельник, 11 мая
09:00 (UTC)",,,,,,,,,,,,20.0,727,,,19.1,,35.3,,,восточный,4.0,,,3,
1589198400,"Понедельник, 11 мая
12:00 (UTC)",,,,,,,,,,,,10.0,726,,,20.5,,34.0,,,северный,6.0,,,2,
1589209200,"Понедельник, 11 мая
15:00 (UTC)",,,,,0,,,,,,,10.0,726,,,19.5,,38.0,,,северный,4.0,,21.2,2,
1589220000,"Понедельник, 11 мая
18:00 (UTC)",,,,,,,,,,,,10.0,727,,,15.0,,62.9,,,юго-западный,9.0,,,3,
1589230800,"Понедельник, 11 мая
21:00 (UTC)",,,,,,,,,,,,10.0,726,,,12.8,,63.3,,,юго-западный,0.0,,,2,
1589241600,"Вторник, 12 мая
00:00 (UTC)",,,,,,,,,,,,10.0,726,,,10.0,,71.6,,,западный,0.0,,,4,
1589252400,"Вторник, 12 мая
03:00 (UTC)",,,,,0,,,0,,,,20.0,726,,,11.5,,68.5,8.2,,юго-западный,0.0,,,3,
1589263200,"Вторник, 12 мая
06:00 (UTC)",,,,,,,,,,,,20.0,725,,,18.7,,45.2,,,восточный,0.0,,,3,
1589274000,"Вторник, 12 мая
09:00 (UTC)",,,,,,,,,,,,20.0,724,,,21.9,,38.4,,,восточный,0.0,,,4,
1589284800,"Вторник, 12 мая
12:00 (UTC)",,,,,,,,,,,,20.0,723,,,23.1,,40.1,,,северо-восточный,0.0,,,4,
1589295600,"Вторник, 12 мая
15:00 (UTC)",,,,,0,,,,,,,20.0,722,,,22.1,,40.9,,,восточный,0.0,,23.5,3,
1589306400,"Вторник, 12 мая
18:00 (UTC)",,,,,,,,,,,,10.0,722,,,14.9,,72.5,,,юго-западный,5.0,,,2,
1589317200,"Вторник, 12 мая
21:00 (UTC)",,,,,,,,,,,,10.0,721,,,13.3,,70.7,,,юго-западный,0.0,,,3,
1589328000,"Среда, 13 мая
00:00 (UTC)",,,,,,,,,,,,10.0,720,,,13.0,,68.3,,,юго-западный,2.0,,,2,
1589338800,"Среда, 13 мая
03:00 (UTC)",,,,,0,,,0,,,,20.0,719,,,14.9,,58.3,12.4,,юго-западный,10.0,,,1,
1589349600,"Среда, 13 мая
06:00 (UTC)",,,,,,,,,,,,20.0,721,,,18.2,,58.4,,,юго-восточный,10.0,,,2,
1589360400,"Среда, 13 мая
09:00 (UTC)",,True,,,,,,,,,,10.0,722,,,18.8,,60.1,,,северо-восточный,10.0,,,1,
1589371200,"Среда, 13 мая
12:00 (UTC)",,,,,,True,,,,,,10.0,724,,,20.9,,63.8,,,южный,9.0,,,3,
1589382000,"Среда, 13 мая
15:00 (UTC)",,True,,,12,,,,,,,10.0,724,,,16.8,,79.8,,,юго-западный,10.0,,22.5,3,
1589392800,"Среда, 13 мая
18:00 (UTC)",,,15.0,,,,,,,,,10.0,726,,,15.5,,80.2,,True,юго-западный,10.0,,,3,
1589403600,"Среда, 13 мая
21:00 (UTC)",,,,,,,,,,,,10.0,727,,,14.9,,73.5,,,северо-западный,10.0,,,2,
1589414400,"Четверг, 14 мая
00:00 (UTC)",,,,,,,,,,,,10.0,729,,,12.0,,68.1,,,северный,10.0,,,1,
1589425200,"Четверг, 14 мая
03:00 (UTC)",,,,,9,,,22,,,,20.0,729,,,11.2,,72.3,10.6,,северный,9.0,,,2,
1589436000,"Четверг, 14 мая
06:00 (UTC)",,,,,,,,,,,,20.0,729,,,14.5,,62.4,,,северо-восточный,0.0,,,3,
1589446800,"Четверг, 14 мая
09:00 (UTC)",,,,,,,,,,,,10.0,728,,,17.1,,57.3,,,восточный,10.0,,,2,
1589457600,"Четверг, 14 мая
12:00 (UTC)",,,,,,,,,,,,10.0,728,,,19.6,,55.7,,,северо-восточный,10.0,,,4,
1589468400,"Четверг, 14 мая
15:00 (UTC)",,,,,0,,,,,,,10.0,727,,,18.8,,53.3,,,восточный,0.0,,19.7,2,
1589479200,"Четверг, 14 мая
18:00 (UTC)",,,,,,,,,,,,10.0,728,,,13.9,,73.8,,,южный,0.0,,,1,
1589490000,"Четверг, 14 мая
21:00 (UTC)",,,,,,,,,,,,10.0,727,,,12.5,,78.7,,,южный,0.0,,,2,
1589500800,"Пятница, 15 мая
00:00 (UTC)",,,,,,,,,,,,10.0,725,,,11.9,,77.0,,,юго-западный,0.0,,,2,
1589511600,"Пятница, 15 мая
03:00 (UTC)",,,,,0,,,0,,,,20.0,726,,,13.3,,61.2,10.0,,юго-западный,6.0,,,3,
1589522400,"Пятница, 15 мая
06:00 (UTC)",,,,,,,,,,,,20.0,726,,,19.4,,45.1,,,юго-западный,9.0,,,1,
1589533200,"Пятница, 15 мая
09:00 (UTC)",,,,,,,,,,,,20.0,725,,,24.1,,43.1,,,северный,6.0,,,2,
1589544000,"Пятница, 15 мая
12:00 (UTC)",,,,,,,,,,,,20.0,724,,,26.1,,34.4,,,восточный,6.0,,,2,
1589554800,"Пятница, 15 мая
15:00 (UTC)",,,,,0,,,,,,,20.0,724,,,25.0,,32.5,,,восточный,4.0,,26.3,2,
1589565600,"Пятница, 15 мая
18:00 (UTC)",,,,,,,,,,,,10.0,724,,,18.7,,56.9,,,юго-западный,2.0,,,2,
1589576400,"Пятница, 15 мая
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,15.8,,68.4,,,юго-западный,0.0,,,2,
1589587200,"Суббота, 16 мая
00:00 (UTC)",,,,,,,,,,,,10.0,723,,,16.6,,61.6,,,юго-западный,0.0,,,2,
1589598000,"Суббота, 16 мая
03:00 (UTC)",,,,,0,,,0,,,,20.0,723,,,16.2,,68.0,14.9,,юго-западный,4.0,,,2,
1589608800,"Суббота, 16 мая
06:00 (UTC)",,,,,,,,,,,,20.0,721,,,24.6,,41.0,,,восточный,2.0,,,1,
1589619600,"Суббота, 16 мая
09:00 (UTC)",,,,,,,,,,,,20.0,718,,,30.3,,34.4,,,северо-восточный,4.0,,,4,
1589630400,"Суббота, 16 мая
12:00 (UTC)",,,15.0,,,,,,,,,20.0,720,,,25.7,,47.8,,,северный,9.0,,,2,
